ID,Title,description,streetaddress,city,state,amenityfeatures,type,Year,unclearaddress,uncleartype,notes,dateadded,lastmodified
3,Eightballs Lounge,(Disco) (3-1-79: Biz must be off as they have't paid me?),369 Central Ave.,Albany,NY,"(YC),(D)",Baths,1980,,,,2/18/2020 10:27am,7/27/2020 11:34am
2,Club Capital,(Baths),351 Central Ave.,Albany,NY,(P),Baths,1980,,,,2/18/2020 10:27am,7/27/2020 11:35am
1,Central Station,('Mixed bag'- looking up) (Some YC),76 Central Ave.,Albany,NY,"(YC),(*)",Bars/Clubs,1980,,,,2/18/2020 10:27am,7/27/2020 11:35am
4,Gay Community Center,(Snacks & C),332 Hudson Ave.,Albany,NY,,Organizations,1980,,,,2/18/2020 10:39am,7/27/2020 11:35am
5,Le Chancerie,(Disco),439 N. Pearl St.,Albany,NY,(D),Bars/Clubs,1980,,,,2/18/2020 10:39am,7/27/2020 11:35am
7,Playhouse,(Cruisy),519 Central Ave.,Albany,NY,"(D),(*)","Bars/Clubs,Cruising Areas",1980,,,,2/18/2020 10:39am,7/27/2020 11:35am
6,Pent House,(Good days- Some midnight cowboys'),90 Central Ave.,Albany,NY,"(PT),(D),(*)",Bars/Clubs,1980,,,,2/18/2020 10:39am,7/27/2020 11:35am
8,Zelda's,(Disco),425 Central Ave.,Albany,NY,"(YC),(D)",Bars/Clubs,1980,,,,2/18/2020 10:39am,7/27/2020 11:35am
14,C'Est Bon ,,2520 Merrick Rd.,Bellmore,NY,"(OC),(*)",Bars/Clubs,1980,,,Listed as Long Island,2/18/2020 11:37am,7/27/2020 11:35am
15,Pal Joey's ,,2475 Jerusalem Ave.,Bellmore,NY,"(YC),(*)",Bars/Clubs,1980,,,Listed as Long Island,2/18/2020 11:37am,7/27/2020 11:35am
17,Lenny's,"(Some YC, L) (Disco) (WE*)",201 State St.,Binghamton,NY,"(YC),(L),(D),(WE),(*)",Bars/Clubs,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
16,Cadillac,(Closed- May or may not be reopening?),9 Main St.,Binghamton,NY,,Bars/Clubs,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
23,Book Art 4 ,(Books),4 E. Chippewa,Buffalo,NY,,Book Store,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
22,Allen,,43 Allen,Buffalo,NY,(R),Restaurant,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
24,Capri Art Theatre,"(Active T-Room, lobby, back rows)",3165 Bailey Ave.,Buffalo,NY,(M),Theatre,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
25,Club Buffalo Baths,,44 Alameda,Amherst,NY,"(P),(*)",Baths,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
26,Cole's Restaurant,,1104 Elmwood Ave.,Buffalo,NY,"(M),(PE),(WE)",Restaurant,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
29,Main Chippewa Book Store,,610 Main St.,Buffalo,NY,,Book Store,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
28,Dominique,,20 Allen St.,Buffalo,NY,"(OC),(D),(*)",Bars/Clubs,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
27,Copper Kettle ,,2295 Main,Buffalo,NY,(R),Restaurant,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
30,Matachine Society,,66 Oxford St.,Buffalo,NY,,Organizations,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
32,Morgan Turkish Bath,,655 Main St.,Buffalo,NY,"(RT),(M)",Baths,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
33,Mother's Bakery,,33 Virginia Pl.,Buffalo,NY,"(M),(R)",Restaurant,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
34,Mr. Goodbar,(Very M) (Disco) (Best around bar),1110 Elmwood Ave.,Buffalo,NY,"(M),(D),(AYOR)",Bars/Clubs,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
31,Mean Alice's ,(Disco) (2 bars- go go boys),729 Main St.,Buffalo,NY,"(YC),(D),(R),(*)","Bars/Clubs,Restaurant",1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
35,Murphy's Omega Cafe,,369 Pearl St.,Buffalo,NY,"(R),(M)",Restaurant,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
37,People's Choice,(Disco) (Should be a winner),621 Main St.,Buffalo,NY,(D),Bars/Clubs,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
36,Open House,(Open 24 hours),516 Delaware,Buffalo,NY,"(M),(R)",Restaurant,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
38,"Rosy, Rum & Rations",,486 Elmwood Ave.,Buffalo,NY,"(R),(PT),(L)","Bars/Clubs,Restaurant",1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
40,Villa Capri ,"(Some W, SM) (New & larger location) nr. Allen",926 Main St.,Buffalo,NY,"(W),(SM),(D),(*)",Bars/Clubs,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
39,Texas Red Hot,(Also C- AH*),1335 Jefferson,Buffalo,NY,"(R),(C),(AH),(*)",Restaurant,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
43,Genesse Theatre,"('Back room"")",1600 Genesee,Buffalo,NY,Cruisy Area,"Theatre,Cruising Areas",1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
52,Mary's ,(Some L) (Sleazy),112 Lake St.,Elmira,NY,"(L),(RT)",Bars/Clubs,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
50,Club Emanon,(Disco) L.I.,825 Merrick Rd.,Copiaque,NY,"(YC),(D),(S),(PT),(*)",Bars/Clubs,1980,,,Long Island,2/18/2020 11:37am,7/27/2020 11:35am
51,East,(Disco) (Looks promising),836 Grand Blvd.,Deer Park,NY,"(S),(D)",Bars/Clubs,1980,,,Long Island,2/18/2020 11:37am,7/27/2020 11:35am
53,The David,,511 Railroad Ave.,Elmira,NY,"(YC),(D),(*)",Bars/Clubs,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
66,New Lining ,(Disco) (Some L) (WE*),175 Cherry Land,Floral Park,NY,"(D),(S),(L),(WE),(*)",Bars/Clubs,1980,,,Long Island,2/18/2020 11:37am,7/27/2020 11:35am
72,Nite Court,,215 N. Aurora,Ithaca,NY,(M),Bars/Clubs,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
69,Blue Angel ,(Some L) (Disco) at Hancock,213 5th. St.,Ithaca,NY,"(L),(D)",Bars/Clubs,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
70,Common Ground ,(Disco),134 W. State St.,Ithaca,NY,"(YC),(D),(E),(*)",Bars/Clubs,1980,,,,2/18/2020 11:37am,7/27/2020 11:35am
74,Ming Book Store,,265 Main St.,Johnson City,NY,,Book Store,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
79,Woodshed,(Cruisy),237 Main St.,Lake Placid,NY,"(M),(R),(*)","Cruising Areas,Bars/Clubs",1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
78,Foxgrove,(Disco) (Best around bar),3 School St.,Lake Placid,NY,"(M),(YC),(D)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
81,Charisma,(Disco),235 Lake Shore Rd.,Lake Ronkonkoma,NY,"(S),(D)",Bars/Clubs,1980,,,Long Island,2/18/2020 11:38am,7/27/2020 11:35am
83,Marie's Dockside Lounge,,771 S. 9th St.,Lindenhurst,NY,(L),Bars/Clubs,1980,,,Long Island,2/18/2020 11:38am,7/27/2020 11:35am
82,Mark V,(Disco),262 Portion Rd.,Lake Ronkonkoma,NY,"(L),(R),(D)","Restaurant,Bars/Clubs",1980,,,Long Island,2/18/2020 11:38am,7/27/2020 11:35am
86,Barbary Coast,(Shades of S.F.'s Castro St.- looks promising)  at 14th St.,64 7th Ave.,Greenwich Village,NY,,Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
85,Zippers,(Disco) 1mi. S. of town,165 Rte. 208,New Paltz,NY,"(PT),(D),(SM),(L)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
88,Big DIsh,,383 W. 12th St.,Greenwich Village,NY,"(M),(R)",Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
87,Beau Geste,at 20th St.,239 3rd Ave.,Greenwich Village,NY,(R),Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
89,Big Wok,(Chinese R),753 Washington St.,Greenwich Village,NY,"(*),(M),(R)",Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
93,Bonnie & Clyde's ,(Disco) (Cruisy) (also Bonnie's (R) Upstairs),82 W. 3rd St.,Greenwich Village,NY,"(YC),(L),(D),(PT),(R)","Cruising Areas,Bars/Clubs,Restaurant",1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
90,Black Sheep,(No booze- take your own wine),342 W. 11th St.,Greenwich Village,NY,(R),Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
92,Blowfish,(Seafood R) at Perry,551 Hudson at Perry,Greenwich Village,NY,(R),Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
91,Blue Skies,,183 W. 10th St.,Greenwich Village,NY,"(R),(*)",Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
94,Boots & Saddle ,"(Some W,SM) (Cruisy)",76 Christopher St.,Greenwich Village,NY,"(W),(SM),(*)","Cruising Areas,Bars/Clubs",1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
96,Casa Paco,(Mexican R),330 Bleecker St.,Greenwich Village,NY,"(M),(R)",Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
95,Carr's ,,204 W. 10th St.,Greenwich Village,NY,(OC),Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
99,Charlie & Kelly's,(Closed Sundays) at Perry,259 W. 4th St.,Greenwich Village,NY,"(M),(R)",Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
97,Cave,(Disco),24 E. 22nd St.,Greenwich Village,NY,"(AH),(D)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
98,Cell Block,,372 W. 11th St.,Greenwich Village,NY,"(SM),(P)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
101,Christopher St. Book Shop,at Christopher,500 Hudson St.,Greenwich Village,NY,(*),Book Store,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
103,Club Baths,"('Tops' in N.Y.C.) (Some W,SM, YC) at 2nd St.",24 1st Ave.,Greenwich Village,NY,"(W),(SM),(YC),(*)",Baths,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
102,Church of the Beloved Disciple,,348 W. 14th St.,Greenwich Village,NY,,Church,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
100,Chez Stadium,,56 Greenwich Ave.,Greenwich Village,NY,(R),Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
104,Clyde's,,340 Bleecker St.,Greenwich Village,NY,(R),Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
107,Danny's First,at Greenwhich,139 Christopher St.,Greenwich Village,NY,"(PT),(*)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
105,Cock Ring,(Disco) (Some YC) at West St.,189 Christopher St.,Greenwich Village,NY,"(D),(YC),(*)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
108,David's Pot Belly,(Late),98 Chirstopher St.,Greenwich Village,NY,"(M),(R)",Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
109,Djuna Books,,154 W. 19th St.,Greenwich Village,NY,(L),Book Store,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
110,Duchess,(L only),70 Grove St.,Greenwich Village,NY,"(D),(L)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
111,Duff's,(Italian R),115 Christopher St.,Greenwich Village,NY,"(M),(R)",Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
112,Duplex,(Expensive Cabaret) (Disco),55 Grove St.,Greenwich Village,NY,(D),Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
115,Five Oaks,at Bleecker,49 Grove St.,Greenwich Village,NY,"(M),(R),(E)",Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
114,Fedora's,,239 W. 4th St.,Greenwich Village,NY,"(M),(R)",Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
117,Four Eleven,,411 Bleecker St.,Greenwich Village,NY,"(M),(R)",Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
116,Flamingo,(No booze- 'jocks' & juice bar Thur. - Fri. Sat. only) at Houston,599 Broadway,Greenwich Village,NY,"(P),(YC),(*)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
120,Horn of Plenty,(Patio) at Bleecker,91 Charles St.,Greenwich Village,NY,"(PE),(M),(R)",Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
119,Glory Hole,,130 11th Ave.,Greenwich Village,NY,"(P),(SM),(FFA),(*)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
123,International,(TheStud) ('wild back room') at Perry,733 Greenwhich,Greenwich Village,NY,"(D),(*)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
121,Inferno,(Disco),5 W. 19th St.,Greenwich Village,NY,"(YC),(D)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
122,Infinity,(Very M) (Unisex) (Disco) at 3rd Ave.,653 Broadway,Greenwich Village,NY,"(D),(M)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
126,Jewel Theatre,at 12th St.,100 3rd Ave.,Greenwich Village,NY,,Theatre,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
124,Jan Wallman's,,28 Cornelia St.,New York City,NY,"(R),(E)",Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
125,Jeffery's,(Cabaret E) (2 floors) betw. Bleecker & Hudson,228 W. 10th St.,Greenwich Village,NY,"(R),(E)",Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
127,Julius,"(Snacks, cruisy days)",159 W. 10th St.,Greenwich Village,NY,(*),"Cruising Areas,Bars/Clubs",1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
128,Keller's,(Some W. SM Everything) (Good Sun.) nr. Barrow,384 West St.,Greenwich Village,NY,"(*),(W),(SM)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
130,Laminations,(Gift Shop),39 Christopher St.,Greenwich Village,NY,,Business,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
129,Kelly's Village West,(Some L) (Cabaret) at 7th,46 Bedford St.,Greenwich Village,NY,(L),Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
131,Legend Gallery,(Adult Boutique),152 7th Ave. S.,Greenwich Village,NY,,Business,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
132,Leather Man,"(Clothes, books, leather, 'toys', etc.)",85 Christopher St.,Greenwich Village,NY,(*),"Business,Book Store",1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
133,Les Mouches,(Disco) (M- WE) at 26th St.,260 W. 11th Ave.,Greenwich Village,NY,"(P),(YC),(D),(E),(*),(WE)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
138,M.C.C.,,26 9th Ave.,Greenwich Village,NY,(MCC),Church,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
135,Manhattan South,,1 Sheridan Square,Greenwich Village,NY,(R),Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
137,Marie's Crisis,(Downstairs) (Bingo) at Sheridan Sq.,59 Grove St.,Greenwich Village,NY,,Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
136,Man's Country,(Baths) (Gym & Fantasy rooms),28 W. 15th St.,Greenwich Village,NY,(*),Baths,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
139,Mineshaft,(Upstairs) ('wild back room'),835 Washington St.,Greenwich Village,NY,"(P),(SM),(W),(*)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
141,Ninth Circle,(Cruisy) (2 floors),139 W. 10th St.,Greenwich Village,NY,"(HIP),(YC),(*)","Cruising Areas,Bars/Clubs",1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
140,New St. Marks Baths,(Extensive renovations) at 3rd Ave.,6 St. Marks Place,Greenwich Village,NY,(*),Baths,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
142,Nite Life,(Disco),85 Washington Pl.,Greenwich Village,NY,"(L),(D),(*)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
144,One Potato,(Sun. Brunch) at 10th St.,518 Hudson St.,Greenwich Village,NY,"(R),(*)",Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
143,"One If By Land, Two If By Sea",(Very M),17 Barrow St.,Greenwich Village,NY,"(M),(PE),(R)",Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
145,Oscar Wilde Memorial Book Store,,15 Christopher St.,Greenwich Village,NY,(*),Book Store,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
146,Paradise Garage,9WE*) (Unisex) (Disco) (Hugh place- No booze- juice bar),84 King St.,Greenwich Village,NY,"(P),(YC),(WE),(*),(D)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
147,Paula's,(Many L),64 Greenwhich Ave.,Greenwich Village,NY,"(M),(PT)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
150,Pleasure Chest,"(Leather, clothes, 'toys', etc.)",152 7th Ave. S.,Greenwich Village,NY,(*),"Book Store,Business",1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
148,Pennyfeathers,(Cruisy-late) at Sheridan Sq.,89 7th Ave.,Greenwich Village,NY,"(M),(R)","Cruising Areas,Restaurant",1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
149,Peter Rabbit,(Disco),305 W. 10th St.,Greenwich Village,NY,"(B),(D),(*)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
151,Ramrod,"(Some W, SM, FFA) (Best cruise bar on Dock Strip) betw. Christopher & W. 10th St.",394 West St.,Greenwich Village,NY,"(*),(W),(SM),(FFA)","Bars/Clubs,Cruising Areas",1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
154,Sheridan Sq. Health Club,(Gym) ,4th & Christopher Sts.,Greenwich Village,NY,(M),Baths,1980,,,labeled gym- type as bath?,2/18/2020 11:38am,7/27/2020 11:35am
153,Ruins,(Flicks),158 Perry St.,Greenwich Village,NY,,Bars/Clubs,1980,,,flicks- means theatre? or a store that offers them?,2/18/2020 11:38am,7/27/2020 11:35am
152,Reno Sweeney,(Cabaret),126 W. 13th St.,Greenwich Village,NY,"(M),(R)",Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
156,Sneakers,('Mixed bag') betw. 10th & Christopher,392 West St.,Greenwich Village,NY,,Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
155,Silouette,,53 W. 19th St.,Greenwich Village,NY,(L),Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
157,Spike Bar,(Flicks') (WE*) at 20th St.,120 11th Ave.,Greenwich Village,NY,"(W),(SM),(PT),(WE),(*)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
160,Strap,(Some SM) (Cruisy- 'wild back room') (3-1-70: Wish they would pay me) at 18th St.,130 10th Ave.,Greenwich Village,NY,"(*),(W),(SM)","Cruising Areas,Bars/Clubs",1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
159,Stallion,(Cruisy) nr. 7th Ave.,277 Bleecker St.,Greenwich Village,NY,"(W),(SM),(*)","Cruising Areas,Bars/Clubs",1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
162,The Bar,at 4th St.,68 2nd Ave.,East Village,NY,(PT),Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
161,Studio Book Store,,178 Christopher St.,Greenwich Village,NY,(*),Book Store,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
163,Trilogy,,135 Christopher St.,Greenwich Village,NY,(R),Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
164,Tweleve West,(No booze- 'juice bar'- 'Twinkies'( (Unisex) (Disco),461 West St.,Greenwich Village,NY,"(P),(D)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
167,Uncle Paul's,(Cruisy) nr. Gay Street,8 Christopher St.,Greenwich Village,NY,"(PT),(*)","Bars/Clubs,Cruising Areas",1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
166,Ty's,(Cruisy) nr. Bedford,114 Christopher St.,Greenwich Village,NY,(W),"Cruising Areas,Bars/Clubs",1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
165,Two Twenty Club,,220 W. Houston,Greenwich Village,NY,"(M),(C),(AH),(P)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
170,Wall Street Sauna,(Baths) (11th floor) (Best days) at Broadway,1 Madien Lane,Greenwich Village,NY,(*),Baths,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
168,Underground,"(An erotic emporium- books, 'toys', etc.) (Dock Strip)",390 West St.,Greenwich Village,NY,,"Business,Book Store",1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
174,Metropolitan Theatre,,235 E. 14th St.,Greenwich Village,NY,Cruisy Area,"Theatre,Cruising Areas",1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
180,Barefoot Boy,(Some Latins) (Disco),304 E. 39th St.,Midtown,NY,"(*),(YC),(D)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
179,Backstage,,318 W. 45th St.,Midtown,NY,"(M),(R),(E)",Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
182,Beacon Baths,,227 E. 45th St.,Midtown,NY,(OC),Baths,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
183,Better Days,(Many B) (Disco) ,316 W. 49th St.,Midtown,NY,"(B),(D),(*)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
181,Barnum Room,(Disco),128 E. 45th St.,Midtown,NY,"(YC),(D),(*)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
184,Big Top Theatre,(Disco) (Lockers & showers) at 49th St.,1604 Broadway,Midtown,NY,"(S),(E),(D)","Bars/Clubs,Baths",1980,,checked,,2/18/2020 11:38am,7/27/2020 11:35am
185,Bike Stop East,nr. 28th St.,381 3rd Ave.,Midtown,NY,,Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
187,Club 1032 ,betw. 54th & 55th Sts.,1032 2nd Ave.,Midtown,NY,,Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
186,Broadway arms,(Baths),218 W. 49th St.,Midtown,NY,(D),"Baths,Bars/Clubs",1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
188,Company ,at 27th St.,365 3rd Ave.,Midtown,NY,"(R),(*)",Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
190,Crossroad, nr. 55th St.,858 9th Ave.,Midtown,NY,,Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
189,Cowboy & Cowgirl,9'Top' in upper-midtown East side cruise bar) ('Humpy jocks') (Dome high priced hustlers),244 E. 53rd St.,Midtown,NY,"(*),(PT)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
191,Dakota,('Mixed bag') at 36th St.,550 3rd Ave.,Midtown,NY,(PT),Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
192,Den ,,264 W 43rd St.,Midtown,NY,,Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
194,Eros Male Cinema,,732 8th Ave.,Midtown,NY,(RT),Theatre,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
196,42nd St. Barracks,(Hotel-like baths) (Moving to 34th St.),226 W. 42nd St.,Midtown,NY,,Baths,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
195,Follies,,232 W. 48th St.,Midtown,NY,,Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
193,Eastside Sauna ,(Baths),227 E. 56th St.,Midtown,NY,(*),Baths,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
201,Haymarket,(Snacks) at 47th St.,772 8th Ave.,Midtown,NY,"(E),(PT)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
200,G.H. Club,(A few high-class midnight cowboys),353 E. 53rd St.,Midtown,NY,(PE),Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
198,Gaiety Male Burklesk,,201 W. 46th St.,Midtown,NY,,Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
199,G.G. Knickerbocker,"('Drags', hustlers, transsexuals, go go boys) ",128 W. 45th St.,Midtown,NY,"(D),(*)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
202,Ice Palace 57,(Disco),57 W. 57th St.,Midtown,NY,"(YC),(D),(*)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
205,La Fiesta ,(Many Latins),253 W. 46th St.,Midtown,NY,(PT),Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
203,Johnny's Pub,,123 E. 47th St.,Midtown,NY,"(R),(OC),(*)",Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
206,Last Call,nr. 51st St.,975 2nd Ave.,Midtown,NY,"(D),(PT),(*)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
208,Leather Rack,"(Leather, books, arcade, etc.)",247 W. 42nd St.,Midtown,NY,,"Book Store,Business",1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
210,Menemsha Bar,Hotel Allerton,132 E. 57th St.,Midtown,NY,(OC),"Bars/Clubs,Hotels",1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
207,La Stanza,(Italian R),953 1st Ave.,Midtown,NY,(R),Restaurant,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
209,Madison Card & Book Shop,,123 E. 57th St.,Midtown,NY,,Book Store,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
214,"New York, New York",(Unisex) (Disco),33 E. 52nd St.,Midtown,NY,"(P),(YC),(M),(D)",Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
211,Neptune's Pub,betw. 45th & 46th Sts.,730 8th Ave.,Midtown,NY,(PT),Bars/Clubs,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
215,Ossi Guest House,,358 W. 30th St.,Midtown,NY,(H),Hotels,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
212,New David Cinema,,236 W. 54th St.,Midtown,NY,,Theatre,1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
213,New Male Box,"(Books, 'toys', peep shows) (Cruisy)",210 W. 42nd St.,Midtown,NY,(*),"Cruising Areas,Book Store,Theatre",1980,,,,2/18/2020 11:38am,7/27/2020 11:35am
