ID,Title,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,uncleartype,Year,notes,dateadded,lastmodified
52,Blue Pub,,3100 W Irving Park Rd,Chicago,IL,,Bars/Clubs,,,1966,,2/24/2020 3:00am,3/28/2020 8:59pm
53,Esquire ,,106 N Walnut,Champaign,IL,(M),Bars/Clubs,,,1966,,2/24/2020 3:00am,3/28/2020 8:59pm
55,Checkmate ,,2546 N Clark St,Chicago,IL,,Bars/Clubs,,,1966,,2/24/2020 3:01am,3/28/2020 8:59pm
59,Haig,,800 N Dearborn St,Chicago,IL,,Bars/Clubs,,,1966,,2/24/2020 3:04am,3/28/2020 8:59pm
60,Hi Ho,,3010 Broadway,Chicago,IL,(*),Bars/Clubs,,,1966,,2/24/2020 3:04am,3/28/2020 8:59pm
61,Jester's ,,6654 S Western,Chicago,IL,,Bars/Clubs,,,1966,,2/24/2020 3:05am,3/28/2020 8:59pm
62,King's Inn,,4156 W Kedzie,Chicago,IL,,Bars/Clubs,,,1966,,2/24/2020 3:06am,3/28/2020 8:59pm
63,Kitty Shean's ,,745 Rush St,Chicago,IL,(PE),Bars/Clubs,,,1966,,2/24/2020 3:07am,3/28/2020 8:59pm
64,K W,(formerly Kona Winds),1114 W Argyle,Chicago,IL,,Bars/Clubs,,,1966,,2/24/2020 3:07am,3/28/2020 8:59pm
66,Lost & Found ,,2959 Irving Park Rd,Chicago,IL,(G),Bars/Clubs,,,1966,,2/24/2020 3:08am,3/28/2020 8:59pm
67,Nice 'n' Easy,,6213 Broadway,Chicago,IL,(*),Bars/Clubs,,,1966,,2/24/2020 3:09am,3/28/2020 8:59pm
68,Nite Life,,931 N State St,Chicago,IL,"(M),(S)",Bars/Clubs,,,1966,,2/24/2020 3:10am,3/28/2020 8:59pm
69,Oasis ,,1745 W Howard St,Chicago,IL,,Bars/Clubs,,,1966,,2/24/2020 3:10am,3/28/2020 8:59pm
70,Office,,4636 Broadway,Chicago,IL,,Bars/Clubs,,,1966,,2/24/2020 3:10am,3/28/2020 8:59pm
71,Ruthie's ,,2836 N Clark St,Chicago,IL,(*),Bars/Clubs,,,1966,,2/24/2020 3:11am,3/28/2020 8:59pm
73,Water Tower Inn,(cocktail hour),800 N Michigan Av,Chicago,IL,"(M),(PE)",Bars/Clubs,,,1966,,2/24/2020 3:12am,3/28/2020 8:59pm
74,Zack's ,,24 W Van Buren St,Chicago,IL,(RT),Bars/Clubs,,,1966,,2/24/2020 3:12am,3/28/2020 8:59pm
75,Hob Nob,,125 E Main St,Danville,IL,"(*),(M)",Bars/Clubs,,,1966,,2/24/2020 3:13am,3/28/2020 8:59pm
76,Plaza Hotel Bar,,8 W Main St,Danville,IL,"(M),(PE)",Bars/Clubs,,,1966,,2/24/2020 3:14am,3/28/2020 8:59pm
77,Chez Mignon,,1380 N 9th St,East St Louis,IL,"(M),(RT)",Bars/Clubs,,,1966,,2/24/2020 3:14am,3/28/2020 8:59pm
78,Grapevine ,,721 St Louis Av,East St Louis,IL,(*),Bars/Clubs,,,1966,,2/24/2020 3:15am,3/28/2020 8:59pm
79,Helen Schrader's ,,204 N 5th St,East St Louis,IL,,Bars/Clubs,,,1966,,2/24/2020 3:15am,3/28/2020 8:59pm
80,Esquire,(back part),211 N Chicago,Joliet,IL,(M),Bars/Clubs,,,1966,,2/24/2020 3:15am,3/28/2020 8:59pm
81,House of Ivy,,557 E Jackson,Joliet,IL,"(*),(S)",Bars/Clubs,,,1966,,2/24/2020 3:22am,3/28/2020 8:59pm
82,Trade Winds ,,Hwy 66A,Joliet,IL,,Bars/Clubs,,,1966,,2/24/2020 3:22am,3/28/2020 8:59pm
83,Broadway,,205 E Broadway,Monmouth,IL,(*),Bars/Clubs,,,1966,,2/24/2020 3:22am,3/28/2020 8:59pm
84,First St Tap,,117 1st St,Monmouth,IL,"(M),(RT)",Bars/Clubs,,,1966,,2/24/2020 3:22am,3/28/2020 8:59pm
85,Colonial Cove,,215 Main St,Peoria,IL,"(M),(RT)",Bars/Clubs,,,1966,,2/24/2020 3:23am,3/28/2020 8:59pm
86,Ray's Quench Room,,631 W Main,Peoria,IL,(*),Bars/Clubs,,,1966,,2/24/2020 3:23am,3/28/2020 8:59pm
87,Office ,,513 State St E,Rockford,IL,(M),Bars/Clubs,,,1966,,2/24/2020 3:24am,3/28/2020 8:59pm
88,Carousel,,314 20th St,Rock Island,IL,"(D),(*)",Bars/Clubs,,,1966,,2/24/2020 3:24am,3/28/2020 8:59pm
90,Yankee Clipper,,1601 2nd Av,Rock Island,IL,(M),Bars/Clubs,,,1966,,2/24/2020 3:25am,3/28/2020 8:59pm
91,Gee-I,,212 N 5th St,Springfield,IL,(*),Bars/Clubs,,,1966,,2/24/2020 3:25am,3/28/2020 8:59pm
92,Two Brothers ,,309 E Monroe,Springfield,IL,(M),Bars/Clubs,,,1966,,2/24/2020 3:25am,3/28/2020 8:59pm
93,Mr B's ,,606 State Line Av,Calumet City,IL,(*),Bars/Clubs,,,1968,,2/24/2020 3:54am,3/28/2020 8:59pm
94,Our Place ,,706 State Line Av,Calumet City,IL,(G),Bars/Clubs,,,1968,,2/24/2020 4:19am,3/28/2020 8:59pm
95,Tosci's ,,46 10054th St,Calumet City,IL,,Bars/Clubs,,,1968,,2/24/2020 4:19am,3/28/2020 8:59pm
97,Esquire ,,106 N Walnut,Champaign,IL,(M),Bars/Clubs,,,1968,,2/24/2020 4:21am,3/28/2020 8:59pm
99,Annex,,2865 N Clark,Chicago,IL,(*),Bars/Clubs,,,1968,,2/24/2020 4:22am,3/28/2020 8:59pm
100,Baron ,,626 N Clark ,Chicago,IL,"(M),(RT)",Bars/Clubs,,,1968,,2/24/2020 4:22am,3/28/2020 8:59pm
101,Blue Dahlia,(touristy),5640 W North,Chicago,IL,"(M),(S)",Bars/Clubs,,,1968,,2/24/2020 4:23am,3/28/2020 8:59pm
102,Blue Pub ,,3100 W Irving Park Rd,Chicago,IL,(*),Bars/Clubs,,,1968,,2/24/2020 4:23am,3/28/2020 8:59pm
103,Checkmate,,2546 N Clark St,Chicago,IL,,Bars/Clubs,,,1968,,2/24/2020 4:40am,3/28/2020 8:59pm
105,El Cabana ,,4600 S Kedzie,Chicago,IL,"(M),(S)",Bars/Clubs,,,1968,,2/24/2020 4:41am,3/28/2020 8:59pm
107,Gold Coast,,2265 N. Lincoln,Chicago,IL,"(SM),(*)",Bars/Clubs,,,1968,,2/24/2020 4:42am,3/28/2020 8:59pm
109,If Ands or Burt's ,,5 W Superior ,Chicago,IL,(*),Bars/Clubs,,,1968,,2/24/2020 6:05am,3/28/2020 8:59pm
110,Inner Circle ,,1842 N Wells,Chicago,IL,(*),Bars/Clubs,,,1968,,2/24/2020 6:06am,3/28/2020 8:59pm
111,Kitty Shean's,,745 Rush St,Chicago,IL,(PE),Bars/Clubs,,,1968,,2/24/2020 6:06am,3/28/2020 8:59pm
112,KW ,,1114 W Argyle,Chicago,IL,,Bars/Clubs,,,1968,,2/24/2020 6:06am,3/28/2020 8:59pm
113,Lost & Found,,2959 Irving Prk Rd,Chicago,IL,(G),Bars/Clubs,,,1968,,2/24/2020 6:06am,3/28/2020 8:59pm
114,Nite Life,,931 N State St,Chicago,IL,"(M),(S)",Bars/Clubs,,,1968,,2/24/2020 6:07am,3/28/2020 8:59pm
115,Oasis,,1745 W Howard,Chicago,IL,,Bars/Clubs,,,1968,,2/24/2020 6:07am,3/28/2020 8:59pm
116,Office,,4636 Broadway,Chicago,IL,,Bars/Clubs,,,1968,,2/24/2020 6:07am,3/28/2020 8:59pm
117,One-Sixty-Nine Club,,169 W Division,Chicago,IL,,Bars/Clubs,,,1968,,2/24/2020 6:08am,3/28/2020 8:59pm
118,Ruthie's,,2836 N Clark St,Chicago,IL,(*),Bars/Clubs,,,1968,,2/24/2020 6:08am,3/28/2020 8:59pm
122,Water Tower Inn,(cocktail hour),800 N Michigan Av,Chicago,IL,"(M),(PE)",Bars/Clubs,,,1968,,2/24/2020 6:10am,3/28/2020 8:59pm
123,Zack's ,,24 W Van Buren,Chicago,IL,(RT),Bars/Clubs,,,1968,,2/24/2020 6:11am,3/28/2020 8:59pm
124,Hob Nob,,125 E Main St,Danville,IL,"(*),(M)",Bars/Clubs,,,1968,,2/24/2020 6:11am,3/28/2020 8:59pm
125,Plaza Hotel Bar,,8 W Main St,Danville,IL,"(M),(PE)",Bars/Clubs,,,1968,,2/24/2020 6:11am,3/28/2020 8:59pm
126,English Inn,,1133 N 9th St,East St Louis,IL,(*),Bars/Clubs,,,1968,,2/24/2020 6:12am,3/28/2020 8:59pm
127,Grapevine,,721 St Louis Av,East St Louis,IL,(*),Bars/Clubs,,,1968,,2/24/2020 6:12am,3/28/2020 8:59pm
128,Helen Schrader's ,,205 N 5th St,East St Louis,IL,,Bars/Clubs,,,1968,,2/24/2020 6:12am,3/28/2020 8:59pm
129,Esquire ,(back end of bar),211 N Chicago,Joliet,IL,(M),Bars/Clubs,,,1968,,2/24/2020 6:13am,3/28/2020 8:59pm
130,House of Ivy,,557 E Jackson,Joliet,IL,(S),Bars/Clubs,,,1968,,2/24/2020 6:13am,3/28/2020 8:59pm
131,Broadway,,205 E Broadway,Monmouth,IL,(*),Bars/Clubs,,,1968,,2/24/2020 6:13am,3/28/2020 8:59pm
132,First St Tap,,117 1st St,Monmouth,IL,"(M),(RT)",Bars/Clubs,,,1968,,2/24/2020 6:14am,3/28/2020 8:59pm
133,Colonial Cove,,215 Main St,Peoria,IL,"(M),(RT)",Bars/Clubs,,,1968,,2/24/2020 6:14am,3/28/2020 8:59pm
134,Ray's Quench Room,,631 W Main St,Peoria,IL,(*),Bars/Clubs,,,1968,,2/24/2020 6:14am,3/28/2020 8:59pm
136,Office,,513 State St E,Rockford,IL,(M),Bars/Clubs,,,1968,,2/24/2020 6:16am,3/28/2020 8:59pm
137,Club Limbo,,18th St,Rock Island,IL,(M),Bars/Clubs,,,1968,,2/24/2020 6:16am,3/28/2020 8:59pm
139,Yankee Clipper,,1601 2nd Av,Rock Island,IL,(M),Bars/Clubs,,,1968,,2/24/2020 6:17am,3/28/2020 8:59pm
140,Gee-I,,212 N 5th St,Springfield,IL,,Bars/Clubs,,,1968,,2/24/2020 6:17am,3/28/2020 8:59pm
141,Smoky's Den,,N 5th St ,Springfield,IL,(*),Bars/Clubs,,,1968,,2/24/2020 6:17am,3/28/2020 8:59pm
142,Two Brothers,,309 E Monroe,Springfield,IL,(M),Bars/Clubs,,,1968,,2/24/2020 6:18am,3/28/2020 8:59pm
143,Mr. B's ,,606 State Line Ave,Calumet City,IL,(*),Bars/Clubs,,,1969,,2/24/2020 6:19am,3/28/2020 8:59pm
144,Our Place,,706 State Line Ave,Calumet City,IL,(G),Bars/Clubs,,,1969,,2/24/2020 6:19am,3/28/2020 8:59pm
145,Tosci's,,46 154th St,Calumet City,IL,,Bars/Clubs,,,1969,,2/24/2020 6:19am,3/28/2020 8:59pm
148,Esquire,,106 N Walnut,Champaign,IL,(M),Bars/Clubs,,,1969,,2/24/2020 6:21am,3/28/2020 8:59pm
149,Annex,,2865 N Clark St,Chicago,IL,(*),Bars/Clubs,,,1969,,2/24/2020 6:21am,3/28/2020 8:59pm
150,Baron,,626 N Clark St,Chicago,IL,"(M),(RT)",Bars/Clubs,,,1969,,2/24/2020 6:21am,3/28/2020 8:59pm
151,Blue Dahlia,(touristy),5640 W North St,Chicago,IL,"(M),(S)",Bars/Clubs,,,1969,,2/24/2020 6:21am,3/28/2020 8:59pm
152,Blue Pub,,3100 W Irving Pk Rd,Chicago,IL,,Bars/Clubs,,,1969,,2/24/2020 6:22am,3/28/2020 8:59pm
153,Checkmate ,,2546 N Clark St,Chicago,IL,,Bars/Clubs,,,1969,,2/24/2020 6:32am,3/28/2020 8:59pm
155,El Cabana ,,4600 S Kedzie,Chicago,IL,"(M),(S)",Bars/Clubs,,,1969,,2/24/2020 6:33am,3/28/2020 8:59pm
156,G.C.,,2265 N Lincoln,Chicago,IL,"(*),(SM)",Bars/Clubs,,,1969,,2/24/2020 6:34am,3/28/2020 8:59pm
157,Haig,,800 N Dearborn ,Chicago,IL,,Bars/Clubs,,,1969,,2/24/2020 6:34am,3/28/2020 8:59pm
158,Inner Circle,,1842 N Wells,Chicago,IL,(*),Bars/Clubs,,,1969,,2/24/2020 6:37am,3/28/2020 8:59pm
159,Kitty Shean's ,,745 N Rush St,Chicago,IL,"(*),(PE)",Bars/Clubs,,,1969,,2/24/2020 6:45am,3/28/2020 8:59pm
160,K.W.,,1114 W Argyle ,Chicago,IL,,Bars/Clubs,,,1969,,2/24/2020 6:46am,3/28/2020 8:59pm
161,Lobby,,2835 N Broadway,Chicago,IL,(S),Bars/Clubs,,,1969,,2/24/2020 6:46am,3/28/2020 8:59pm
162,Lost & Found ,,2959 Irving Pk Rd,Chicago,IL,(G),Bars/Clubs,,,1969,,2/24/2020 6:46am,3/28/2020 8:59pm
164,Oasis ,,1745 W Howard ,Chicago,IL,,Bars/Clubs,,,1969,,2/24/2020 6:47am,3/28/2020 8:59pm
165,Office,,4636 Broadway,Chicago,IL,,Bars/Clubs,,,1969,,2/24/2020 6:48am,3/28/2020 8:59pm
166,One-Sixty-Nine Club,,169 W Division,Chicago,IL,,Bars/Clubs,,,1969,,2/24/2020 6:48am,3/28/2020 8:59pm
167,Ruthie's,,2836 N Clark St,Chicago,IL,(*),Bars/Clubs,,,1969,,2/24/2020 6:48am,3/28/2020 8:59pm
169,The Trip,(may or may not be open),27 E Ohio,Chicago,IL,(*),Bars/Clubs,,,1969,,2/24/2020 6:49am,3/28/2020 8:59pm
171,Twenty-One Club,,3042 W Irving Pk Rd,Chicago,IL,,Bars/Clubs,,,1969,,2/24/2020 6:50am,3/28/2020 8:59pm
172,Water Tower Inn,(cocktail hour),800 N Michigan Ave,Chicago,IL,"(M),(PE)",Bars/Clubs,,,1969,,2/24/2020 6:50am,3/28/2020 8:59pm
173,Zack's ,,24 W Van Buren,Chicago,IL,(RT),Bars/Clubs,,,1969,,2/24/2020 6:51am,3/28/2020 8:59pm
174,Hob Nob,,125 E Main St,Danville,IL,"(M),(*)",Bars/Clubs,,,1969,,2/24/2020 6:51am,3/28/2020 8:59pm
175,Plaza Hotel Bar,,8 W Main St,Danville,IL,"(M),(PE)",Bars/Clubs,,,1969,,2/24/2020 6:52am,3/28/2020 8:59pm
176,Isle of Capri,(touristy),14511 Western Ave,Dixmore,IL,"(M),(S),(PE)",Bars/Clubs,,,1969,,2/24/2020 6:52am,3/28/2020 8:59pm
177,Grapevine,,721 St Louis Ave,East St Louis,IL,"(D),(*)",Bars/Clubs,,,1969,,2/24/2020 6:53am,3/28/2020 8:59pm
178,Helen Schrader's ,,205 N 5th St,East St Louis,IL,,Bars/Clubs,,,1969,,2/24/2020 6:53am,3/28/2020 8:59pm
179,Esquire ,,211 N Chicago,Joliet,IL,(M),Bars/Clubs,,,1969,,2/24/2020 6:53am,3/28/2020 8:59pm
180,House of Ivy,,557 E Jackson,Joliet,IL,(S),Bars/Clubs,,,1969,,2/24/2020 6:55am,3/28/2020 8:59pm
181,Broadway Bar ,,205 E Broadway,Monmouth,IL,(*),Bars/Clubs,,,1969,,2/24/2020 6:56am,3/28/2020 8:59pm
182,First St. Tap,,117 1st St,Monmouth,IL,"(M),(RT)",Bars/Clubs,,,1969,,2/24/2020 6:56am,3/28/2020 8:59pm
183,Ray's Quench Room,,631 W Main St,Peoria,IL,(*),Bars/Clubs,,,1969,,2/24/2020 6:57am,3/28/2020 8:59pm
184,Walt's Downtowner,,500 blk Main St,Peoria,IL,(*),Bars/Clubs,,,1969,,2/24/2020 6:57am,3/28/2020 8:59pm
186,Office,,513 E State St,Rockford,IL,(M),Bars/Clubs,,,1969,,2/24/2020 6:57am,3/28/2020 8:59pm
187,Club Limbo,,18th St,Rock Island,IL,(M),Bars/Clubs,,,1969,,2/24/2020 6:58am,3/28/2020 8:59pm
188,Seacomber ,,320 20th St,Rock Island,IL,"(G),(RT),(*)",Bars/Clubs,,,1969,,2/24/2020 6:58am,3/28/2020 8:59pm
189,Yankee Clipper,,1601 2nd Ave,Rock Island,IL,(M),Bars/Clubs,,,1969,,2/24/2020 6:58am,3/28/2020 8:59pm
190,Broken Mirror Lounge,,502 E Capitol,Springfield,IL,(*),Bars/Clubs,,,1969,,2/24/2020 6:59am,3/28/2020 8:59pm
191,Gee-I Tavern ,,212 N 5th St,Springfield,IL,(G),Bars/Clubs,,,1969,,2/24/2020 6:59am,3/28/2020 8:59pm
192,Smokey's Den,,127 N 5th St,Springfield,IL,"(D),(*)",Bars/Clubs,,,1969,,2/24/2020 6:59am,3/28/2020 8:59pm
193,Two Brothers ,,309 E Monroe,Springfield,IL,(M),Bars/Clubs,,,1969,,2/24/2020 7:00am,3/28/2020 8:59pm
195,Mr. B's ,,606 State Line Ave,Calumet City,IL,(*),Bars/Clubs,,,1970,,2/24/2020 7:05am,3/28/2020 8:59pm
196,Our Place,,706 State Line Ave,Calumet City,IL,(G),Bars/Clubs,,,1970,,2/24/2020 7:11am,3/28/2020 8:59pm
197,Tosci's,,46 145th St,Calumet City,IL,,Bars/Clubs,,,1970,,2/24/2020 7:11am,3/28/2020 8:59pm
200,Esquire,,106 N. Walnut ,Champaign,IL,(M),Bars/Clubs,,,1970,,2/24/2020 7:11am,3/28/2020 8:59pm
201,Alameda ,,5210 N. Sheridan Rd,Chicago,IL,(*),Bars/Clubs,,,1970,,2/24/2020 7:11am,3/28/2020 8:59pm
205,Blue Dahlia,(touristy),5640 W. North St,Chicago,IL,"(M),(S)",Bars/Clubs,,,1970,,2/24/2020 7:11am,3/28/2020 8:59pm
206,Blue Pub,,3100 W. Irving Pk ,Chicago,IL,,Bars/Clubs,,,1970,,2/24/2020 7:11am,3/28/2020 8:59pm
203,Audrey's,,6312 W. 111th St,Ridgeland,IL,,Bars/Clubs,,,1970,,2/24/2020 7:11am,3/28/2020 8:59pm
204,Baron,,626 N. Clark St,Chicago,IL,"(M),(RT)",Bars/Clubs,,,1970,,2/24/2020 7:11am,3/28/2020 8:59pm
208,Gold Coast,,2265 N. Lincoln,Chicago,IL,"(SM),(*)",Bars/Clubs,,,1970,,2/24/2020 7:11am,3/28/2020 8:59pm
210,Inner Circle,,344 . Armitage,Chicago,IL,(*),Bars/Clubs,,,1970,,2/24/2020 7:11am,3/28/2020 8:59pm
211,Jamie's ,,1116 N. Clark St,Chicago,IL,(*),Bars/Clubs,,,1970,,2/24/2020 7:11am,3/28/2020 8:59pm
209,Haig,,800 N. Dearborn,Chicago,IL,,Bars/Clubs,,,1970,,2/24/2020 7:11am,3/28/2020 8:59pm
212,King's Ransom,,20 E. Chicago Ave.,Chicago,IL,"(YC),(*)",Bars/Clubs,,,1970,,2/24/2020 8:38pm,3/28/2020 8:59pm
213,Lost & Found ,,2959 Irving Rk Rd,Chicago,IL,(G),Bars/Clubs,,,1970,,2/24/2020 8:39pm,3/28/2020 8:59pm
215,Oasis ,,1745 W. Howard,Chicago,IL,,Bars/Clubs,,,1970,,2/24/2020 8:39pm,3/28/2020 8:59pm
216,Office,,4636 Broadway,Chicago,IL,,Bars/Clubs,,,1970,,2/24/2020 8:40pm,3/28/2020 8:59pm
217,Ruthie's ,,2835 N. Clark St,Chicago,IL,(*),Bars/Clubs,,,1970,,2/24/2020 8:40pm,3/28/2020 8:59pm
219,The Trip ,,27 E. Ohio,Chicago,IL,(*),Bars/Clubs,,,1970,,2/24/2020 8:41pm,3/28/2020 8:59pm
222,Water Tower Inn,(cocktail hour),800 N. Michigan ,Chicago,IL,"(M),(PE)",Bars/Clubs,,,1970,,2/24/2020 8:42pm,3/28/2020 8:59pm
223,Zack's ,,24 W. Van Buren,Chicago,IL,(RT),Bars/Clubs,,,1970,,2/24/2020 8:43pm,3/28/2020 8:59pm
224,Hob Nob,,125 E. Main St,Danville,IL,"(M),(*)",Bars/Clubs,,,1970,,2/24/2020 8:43pm,3/28/2020 8:59pm
226,Isle of Capri ,,14511 Western Ave,Dixmore,IL,"(M),(S),(PE)",Bars/Clubs,,,1970,,2/24/2020 8:44pm,3/28/2020 8:59pm
227,Grapevine ,,721 St. Louis Ave,East St Louis,IL,(D),Bars/Clubs,,,1970,,2/24/2020 8:44pm,3/28/2020 8:59pm
228,Helen Schraders ,,205 N. 5th St.,East St Louis,IL,(*),Bars/Clubs,,,1970,,2/24/2020 8:45pm,3/28/2020 8:59pm
229,Esquire,,211 N. Chicago,Joliet,IL,(M),Bars/Clubs,,,1970,,2/24/2020 8:45pm,3/28/2020 8:59pm
230,Broadway Bar,,205 E. Broadway ,Monmouth,IL,(*),Bars/Clubs,,,1970,,2/24/2020 8:46pm,3/28/2020 8:59pm
231,First St. Tap,,117 1st St,Monmouth,IL,"(M),(RT)",Bars/Clubs,,,1970,,2/24/2020 8:47pm,3/28/2020 8:59pm
232,Ray's Quench Room,,631 W. Main St,Peoria,IL,(*),Bars/Clubs,,,1970,,2/24/2020 8:47pm,3/28/2020 8:59pm
233,Walt's Downtowner,,519 Main St.,Peoria,IL,(*),Bars/Clubs,,,1970,,2/24/2020 8:47pm,3/28/2020 8:59pm
