ID,Title,description,streetaddress,city,state,amenityfeatures,type,Year,unclearaddress,uncleartype,notes,dateadded,lastmodified
1122,Sixth City Sauna Baths,,1293 W. 9th St.,Cleveland,OH,,Baths,1971,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1124,Cat's Meow,,127 E. Naghten,Columbus,OH,(*),Bars/Clubs,1971,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1125,Gaylord Club,,1972 E. Main,Columbus,OH,"(P),(YC),(D),(*)",Bars/Clubs,1971,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1127,Petie's Circus Lounge,,809 S. High St.,Columbus,OH,"(G),(M)",Bars/Clubs,1971,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1128,Tradewinds,"(no neon-looks closed, but isnt')",300 N. High St.,Columbus,OH,(*),Bars/Clubs,1971,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1129,Stage Door,,24 W. 23rd St.,Dayton,OH,(M),Bars/Clubs,1971,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1130,Tai-Te,(upstairs-over theatre),140 N. Main St.,Dayton,OH,"(*),(D)",Bars/Clubs,1971,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1131,Van Cleve Hotel Bar,,36 W. 1st St.,Dayton,OH,"(M),(PE)","Bars/Clubs,Hotels",1971,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1132,Club Steam Baths,,902 Jefferson,Toledo,OH,,Baths,1971,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1133,Peppermint Club,,725 E. Jefferson,Toledo,OH,,Bars/Clubs,1971,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1134,Philcoff's,,417 Jackson,Toledo,OH,"(RT),(*)",Bars/Clubs,1971,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1135,Scenic,,702 Monroe,Toledo,OH,"(YC),(D),(*)",Bars/Clubs,1971,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1136,Ann's,,126 Pine S.E.,Warren,OH,(*),Bars/Clubs,1971,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1138,Sokol Club,,912 Hillman,Youngstown,OH,,Bars/Clubs,1971,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1139,Market Cafe,,1339 E. Market,Akron,OH,(G),Restaurant,1970,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1140,Mother's,(after hours coffee hours may be opening upstairs),53 E. Mill St.,Akron,OH,"(YC),(*),(C)",Bars/Clubs,1970,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1141,Moulin Rouge,,1 N. Main St.,Akron,OH,(RT),Bars/Clubs,1970,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1142,Robin Hood Cafe,,837 W. Exchange,Akron,OH,(*),Restaurant,1970,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1143,Mustanger,,3831 Georgetown Rd.,Canton,OH,"(D),(YC),(*)",Bars/Clubs,1970,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1144,Tiki,,606 N.W. 12th St.,Canton,OH,,Bars/Clubs,1970,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1145,Golden Lions,,340 Ludlow,Cincinnati,OH,"(YC),(*)",Bars/Clubs,1970,,,,3/10/2020 8:38pm,3/28/2020 6:57pm
1147,Jorge's,,420 Vine St.,Cincinnati,OH,"(R),(M)",Restaurant,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1148,Left Bank,(sign says 226 Bar),226 E. 5th St.,Cincinnati,OH,,Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1150,Sheraton,Gibson Hotel Bar,421 Walnut,Cincinnati,OH,"(PE),(M)","Hotels,Bars/Clubs",1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1151,Stage Door,,809 Vine St.,Cincinnati,OH,"(G),(M),(RT)",Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1152,Cadillac,,2016 E. 9th St.,Cleveland,OH,(PE),Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1153,Club Steam Baths,,1448 W. 32nd St.,Cleveland,OH,(*),Baths,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1154,Coral Bar,,1988 E. 105th St.,Cleveland,OH,"(B),(RT)",Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1155,Flair,,1216 Prospect,Cleveland,OH,(B),Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1156,Jo-Ann's,,1630 Payne,Cleveland,OH,"(G),(RT),(D)",Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1157,King's Room,at Cedar,2172 S. Taylor Rd.,Cleveland,OH,,Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1158,Office Lounge,(Lakewood),19044 Detroit,Cleveland,OH,"(YC),(M)",Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1159,Orchid Bar,,1510 Prospect,Cleveland,OH,"(D),(*)",,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1160,Peterlines,,Superior E. 55th,Cleveland,OH,(M),Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1161,Rebel's Steakburgers,(after hours),1285 W. 9th St.,Cleveland,OH,"(YC),(M),(R)",Restaurant,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1162,Six Twenty Club,(no neon-one block N. of Superior bet. W. 6th & W. 9th),620 Frankfort,Cleveland,OH,"(D),(YC),(*)",Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1163,Sixth City Sauna Baths,,1293 W. 9th St.,Cleveland,OH,,Baths,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1164,Cat's Meow,,127 E. Naghten,Columbus,OH,(*),Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1165,Chet & Charlie's Bar,,813 S. High St.,Columbus,OH,"(M),(RT)",Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1167,Kiri Cafe,,61 Parsons St.,Columbus,OH,(B),Restaurant,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1168,Mr. D's Peppermint Lounge,,547 E. 11th St.,Columbus,OH,,Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1169,Other Place,(Mr. Frankie's),1972 E. Main,Columbus,OH,"(P),(YC),(D),(*)",Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1170,Petie's Circus Lounge,,809 S. High St.,Columbus,OH,"(G),(M)",Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1171,Tradewinds,(no neon sign-but look for and find it),300 N. High St.,Columbus,OH,(*),Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1172,Stage Door,,24 W .23rd St.,Dayton,OH,(M),Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1173,Tai-Te,(upstairs-over theatre),140 N. Main St.,Dayton,OH,"(D),(*)",Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1174,Van Cleve Hotel Bar,,36 W. 1st St.,Dayton,OH,"(M),(PE)","Hotels,Bars/Clubs",1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1175,Club Steam Baths,,902 Jefferson,Toledo,OH,(*),Baths,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1177,Pendelum,,2216 Madison,Toledo,OH,,Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1178,Philcoff's,,417 Jackson,Toledo,OH,"(RT),(*)",Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1179,Scenic,,702 Monroe,Toledo,OH,"(YC),(D),(*)",Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1180,Ann's,,126 Pine S.E.,Warren,OH,(*),Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1182,Sokol Club,,912 Hillman,Youngstown,OH,,Bars/Clubs,1970,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1183,Beefeater,,53 E. Mill St.,Akron,OH,(*),Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1184,Market Cafe,,1339 E. Market,Akron,OH,(G),Restaurant,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1186,Moulin Rouge,,1 N. Main St.,Akron,OH,(RT),Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1187,Robin Hood Cafe,,837 W. Exchange,Akron,OH,(*),Restaurant,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1188,Mustanger,(Sundays),3831 Georgetown Rd.,Canton,OH,(D),Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1189,Tiki,,606 N.W. 12th St.,Canton,OH,(*),Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1190,Golden Lions,,340 Ludlow,Cincinnati,OH,"(YC),(*)",Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1192,Jorge's,,420 Vine St.,Cincinnati,OH,"(R),(M)",Restaurant,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1193,Left Bank,(sign says 226 Bar),226 E. 5th St.,Cincinnati,OH,(RT),Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1195,Sheraton,Gibson Hotel Bar,421 Walnut,Cincinnati,OH,"(M),(PE)","Hotels,Bars/Clubs",1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1196,Stage Door,,809 Vine St.,Cincinnati,OH,"(G),(M),(RT)",Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1197,Cadillac,,2016 E. 9th St.,Cleveland,OH,(PE),Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1198,Club Steam Baths,,1448 W. 32nd St.,Cleveland,OH,,Baths,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1199,Coral Bar,,1988 E. 105th St.,Cleveland,OH,(RT),Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1200,Flair,,1216 Prospect,Cleveland,OH,,Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1234,Jack's,,10555 Euclid,Cleveland,OH,"(D),(*)",Bars/Clubs,1969,,,,3/10/2020 11:03pm,3/28/2020 6:57pm
1201,Jo-Ann's,,1630 Payne,Cleveland,OH,"(G),(RT),(D)",Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1202,King's Room,at Cedar,2172 S. Taylor Rd.,Cleveland,OH,,Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1204,Orchid Bar,"(semi-private, but can get in and should try)",1510 Prospect,Cleveland,OH,"(D),(YC),(*),(P)",Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1208,Sixth City Sauna Baths,,1293 W. 9th St.,Cleveland,OH,,Baths,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1209,Cat's Meow,,127 E. Naghten,Columbus,OH,"(*),(D)",Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1210,Jack & Benny's,,527 N High St.,Columbus,OH,(C),Restaurant,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1211,Kiri Cafe,,61 Parsons St.,Columbus,OH,,Restaurant,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1212,Kismet Grill,,263 N. 4th St.,Columbus,OH,"(G),(RT),(D)",Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1213,Mr. D's Peppermint Lounge,(best Sundays-others closed),547 E. 11th St.,Columbus,OH,,Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1214,Tradewinds,,300 N. High St.,Columbus,OH,"(YC),(*)",Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1216,Stage Door,,24 W .23rd St.,Dayton,OH,(M),Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1217,Tai-Te,(upstairs-over theatre),140 N. Main St.,Dayton,OH,"(D),(*)",Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1218,Van Cleve Hotel Bar,,36 W. 1st St.,Dayton,OH,"(M),(PE)","Bars/Clubs,Hotels",1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1221,Pendelum,,2216 Madison,Toledo,OH,,Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1222,Philcoff's,,417 Jackson,Toledo,OH,"(RT),(*)",Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1223,Scenic,,702 Monroe,Toledo,OH,"(D),(YC),(*)",Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1224,Ann's,,126 Pine S.E.,Warren,OH,(*),Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1226,Sokol Club,,912 Hillman,Youngstown,OH,,Bars/Clubs,1969,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1227,Cadillac,,46 S Howard,Akron,OH,,Bars/Clubs,1968,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1228,Lincoln,,28 S Howard,Akron,OH,"(G),(D)",Bars/Clubs,1968,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1230,Robin Hood,,83 Exchange ,Akron,OH,(*),Bars/Clubs,1968,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1231,Tiki,,606 NW 12th St.,Canton,OH,(*),Bars/Clubs,1968,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1232,Back Stage,,523 Carew Pl,Cincinnati,OH,"(M),(PE)",Bars/Clubs,1968,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1233,Jorge's,,420 Vine ,Cincinnati,OH,"(M),(C)",Restaurant,1968,,,,3/10/2020 10:06pm,3/28/2020 6:57pm
1235,Rathskeller,(downstairs),131 E 5th St.,Cincinnati,OH,(*),Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1236,Cadillac,,2016 E 9th St.,Cleveland,OH,(PE),Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1237,Coral Bar,(new location-still semi-private-do try to get in),1988 E 105th St.,Cleveland,OH,(RT),Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1238,Jack's,,10555 Euclid,Cleveland,OH,"(*),(D)",Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1239,Jo Ann's,,1630 Payne,Cleveland,OH,"(G),(RT),(D),(*)",Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1240,King's Room,at Cedar,2172 S Taylor Rd,Cleveland,OH,(*),Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1241,Maria's,,8011 Madison,Cleveland,OH,(G),Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1242,Orchid Bar,,1510 Prospect,Cleveland,OH,"(P),(D),(*)",Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1243,Sammy's,,12604 Shaw,Cleveland,OH,,Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1244,Sixth City Sauna Baths,,1293 W 9th St,Cleveland,OH,,Baths,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1245,Cat's Meow,,127 E Naghten,Columbus,OH,(*),Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1246,Jack & Benny's,,527 N High St,Columbus,OH,(C),Restaurant,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1247,Kismet Grill,,263 N 4th St,Columbus,OH,"(G),(RT)",Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1248,Mr D's Peppermint Lounge,(best Sun-others closed),547 E 11th St,Columbus,OH,,Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1249,Tradewinds,,300 N High St,Columbus,OH,(*),Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1250,Stage Door,,24 W 2nd St,Dayton,OH,(M),Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1251,Tai-te,(upstairs over theater),140 N Main,Dayton,OH,(*),Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1253,Pendulum,,2216 Madison,Toledo,OH,,Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1254,Philcoff's,,417 Jackson,Toledo,OH,"(RT),(*)",Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1255,Scenic,,702 Monroe,Toledo,OH,"(D),(*)",Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1256,Ann's,,126 Pine SE,Warren,OH,(*),Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1258,Sokol Club,,912 Hillman,Youngstown,OH,,Bars/Clubs,1968,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1259,Cadillac,,46 S Howard,Akron,OH,,Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1260,Lincoln,,28 S Howard,Akron,OH,"(G),(D)",Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1262,Robin Hood,,83 Exchange ,Akron,OH,(*),Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1332,Old Flame,,131 Tusgaras,Canton,OH,,Bars/Clubs,1966,,,,3/13/2020 5:57pm,3/28/2020 6:57pm
1263,Tiki,,606 NW 12th St.,Canton,OH,,,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1264,Back Stage,,523 Carew Pl,Cincinnati,OH,"(M),(PE)",Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1265,Jorge's,,420 Vine ,Cincinnati,OH,"(M),(C)",Restaurant,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1266,Rathskeller,(downstairs),131 E 5th St.,Cincinnati,OH,(*),Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1267,Cadillac,,2016 E 9th St.,Cleveland,OH,(PE),Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1268,Coral Bar,,1988 E 105th St.,Cleveland,OH,(RT),Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1269,Jack's,,10555 Euclid,Cleveland,OH,"(*),(D)",Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1270,Jo Ann's,,1630 Payne,Cleveland,OH,"(*),(G),(RT),(D)",Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1271,King's Room,at Cedar,2172 S Taylor Rd,Cleveland,OH,(*),Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1272,Maria's,,8011 Madison,Cleveland,OH,(G),Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1273,Orchid Bar,"(enter via tea room, semi-private, but try to get in)",1771 E 12th St,Cleveland,OH,"(P),(D),(*)",Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1274,Sammy's,,12604 Shaw,Cleveland,OH,,Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1275,Sixth City Sauna Baths,,1293 W 9th St,Cleveland,OH,,Baths,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1276,Cat's Meow,,127 E Naghten,Columbus,OH,(*),Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1277,Jack & Benny's,,527 N High St,Columbus,OH,(C),Restaurant,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1333,Kiri Cafe,,61 Parsons St,Columbus,OH,,Restaurant,1966,,,,3/13/2020 6:07pm,3/28/2020 6:57pm
1278,Kismet Grill,,263 N 4th St,Columbus,OH,"(G),(RT)",Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1279,Mr D's Peppermint Lounge,(best on Sundays when others are closed),547 E 11th St,Columbus,OH,,Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1280,Tradewinds,,300 N High St,Columbus,OH,(*),Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1335,King Cole Lounge,,34 W 2nd St,Dayton,OH,"(M),(PE)",Bars/Clubs,1966,,,,3/13/2020 6:10pm,3/28/2020 6:57pm
1281,Stage Door,,24 W 2nd St,Dayton,OH,(M),Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1282,Tai-te,(upstairs over theater),140 N Main,Dayton,OH,(*),Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1284,Pendulum,,2216 Madison,Toledo,OH,,Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1285,Philcoff's,,417 Jackson,Toledo,OH,(RT),Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1286,Scenic,,702 Monroe,Toledo,OH,"(D),(*)",Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1287,Ann's,,126 Pine SE,Warren,OH,(*),Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1289,Sokol Club,,912 Hillman,Youngstown,OH,,Bars/Clubs,1966,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1290,Cadillac,,46 S Howard,Akron,OH,,Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1291,Lincoln,,28 S Howard,Akron,OH,"(G),(D)",Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1293,Robin Hood,,83 Exchange ,Akron,OH,(*),Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1294,Old Flame,,131 Tusgaras,Canton,OH,,Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1295,Tiki,,606 NW 12th St.,Canton,OH,,Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1296,Back Stage,,523 Carew Pl,Cincinnati,OH,"(M),(PE)",Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1297,Jorge's,,420 Vine ,Cincinnati,OH,"(M),(C)",Restaurant,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1298,Rathskeller,(downstairs),131 E 5th St.,Cincinnati,OH,(*),Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1299,Cadillac,,2016 E 9th St.,Cleveland,OH,"(PE),(*)",Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1300,Coral Bar,,1988 E 105th St.,Cleveland,OH,,Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1301,Jack's,,10555 Euclid,Cleveland,OH,"(D),(G),(*)",Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1302,Jo Ann's,,1630 Payne,Cleveland,OH,"(RT),(G)",Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1304,Maria's,,8011 Madison,Cleveland,OH,,Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1305,Orchid Bar,(downstairs-thru tea room-semi-private,20193 Center Ridge,Cleveland,OH,(*),Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1306,Sammy's,,12604 Shaw,Cleveland,OH,,Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1309,Jack & Benny's,,527 N High St,Columbus,OH,,Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1310,Kiri Cafe,,61 Parsons St,Columbus,OH,,Restaurant,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1311,Kismet Grill,,263 N 4th St,Columbus,OH,"(M),(RT)",Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1336,Oasis,,941 Mt Vernon,Columbus,OH,,Bars/Clubs,1965,,,,3/13/2020 8:06pm,3/28/2020 6:57pm
1312,Peppermint,,547 E 11th St,Columbus,OH,,Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1313,Tradewinds,,300 N High St,Columbus,OH,(*),Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1314,Bertini's,,2205 W Riverside Dr,Dayton,OH,(*),Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1337,Biltmore Hotel Bar,,210 N Main St,Dayton,OH,"(M),(PE)","Hotels,Bars/Clubs",1965,,,,3/13/2020 8:09pm,3/28/2020 6:57pm
1315,King Cole Lounge,,34 W 2nd St,Dayton,OH,"(M),(PE)",Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1316,Stage Door,,24 W 2nd St,Dayton,OH,(M),Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1317,Trader Horn,,813 North Av,Dayton,OH,"(G),(RT)",Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1318,Pendulum Beer Bar,,2216 Madison,Toledo,OH,,Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1319,Philcoff's,,417 Jackson,Toledo,OH,(RT),Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1320,Scenic,,702 Monroe,Toledo,OH,(*),Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1321,Ann's,,126 Pine SE,Warren,OH,,Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
1323,Sokol Club,,912 Hillman,Youngstown,OH,,Bars/Clubs,1965,,,,3/10/2020 11:18pm,3/28/2020 6:57pm
