ID,Title,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,uncleartype,Year,notes,dateadded,lastmodified
54,City Cousin ,,4111 Lindell,St. Louis,MO,"(M),(PE),(R)",Restaurant,,,1980,,3/20/2020 9:19pm,7/23/2020 7:22pm
121,City Cousin ,,4111 Lindell,St. Louis,MO,"(M),(PE),(R)",Restaurant,,,1979,,3/20/2020 10:52pm,7/23/2020 7:22pm
185,City Cousin ,,4111 Lindell,St. Louis,MO,"(M),(PE),(R)",Restaurant,,,1978,,3/22/2020 2:03am,7/23/2020 7:22pm
247,City Cousin ,,4111 Lindell,St. Louis,MO,"(M),(R),(*)",Restaurant,,,1977,,3/23/2020 7:15pm,7/23/2020 7:22pm
306,City Cousin ,,4111 Lindell,St. Louis,MO,"(M),(R),(*)",Restaurant,,,1976,,3/23/2020 8:03pm,7/23/2020 7:22pm
55,Clementines ,"(SM, Levi, & W) (Male Hide Leathers) (This looks promising, but I wish they would pay me. 3-1-79) ",2001 Menard at Allen,St. Louis,MO,"(SM),(W)",Bars/Clubs,,,1980,,3/20/2020 9:20pm,7/23/2020 7:22pm
122,Club 115,,115 N. 9th St.,St. Louis,MO,"(RT),(OC)",Bars/Clubs,,,1979,,3/20/2020 10:52pm,7/23/2020 7:22pm
186,Club 115,,115 N. 9th St.,St. Louis,MO,"(RT),(OC)",Bars/Clubs,,,1978,,3/22/2020 2:03am,7/23/2020 7:22pm
307,Club 115,,115 N. 9th St.,St. Louis,MO,(RT),Bars/Clubs,,,1976,,3/23/2020 8:04pm,7/23/2020 7:22pm
248,Club 115 ,,115 N. 9th Street,St. Louis,MO,"(RT),(OC)",Bars/Clubs,,,1977,,3/23/2020 7:15pm,7/23/2020 7:22pm
650,Club 115 ,,115 S. 9th,St. Louis,MO,,Bars/Clubs,,,1965,,3/30/2020 2:31pm,7/23/2020 7:22pm
149,Club La Vie,(Disco) (Occ. S),722 Main St.,Joplin,MO,"(YC),(D),(S),(*)",Bars/Clubs,,,1978,,3/21/2020 1:03am,7/23/2020 7:22pm
217,Club MIdwest Baths,,19 W. 39th St.,Kansas City,MO,"(YC),(*)",Bars/Clubs,,,1977,,3/23/2020 6:58pm,7/23/2020 7:22pm
13,Club Midwest Baths,,19 W. 39th St.,Kansas City,MO,"(YC),(*)",Baths,,,1980,,3/20/2020 8:53pm,7/23/2020 7:22pm
86,Club Midwest Baths,,19 W. 39th St.,Kansas City,MO,"(YC),(*)",Bars/Clubs,,,1979,,3/20/2020 10:36pm,7/23/2020 7:22pm
154,Club Midwest Baths,,19 W. 39th St.,Kansas City,MO,"(YC),(*)",Baths,,,1978,,3/21/2020 1:07am,7/23/2020 7:22pm
276,Club Midwest Baths,,19 W. 39th St.,Kansas City,MO,"(YC),(*)",Baths,,,1976,,3/23/2020 7:47pm,7/23/2020 7:22pm
335,Club Midwest Baths,,19 W. 39th St.,Kansas City,MO,"(YC),(*)",Baths,,,1975,,3/23/2020 8:19pm,7/23/2020 7:22pm
388,Club Midwest Baths,,19 W. 39th St.,Kansas City,MO,(*),Bars/Clubs,,,1974,,3/29/2020 10:05pm,7/23/2020 7:22pm
56,Club St. Louis Baths,(Use P door off parking lot in rear of George Washington Hotel),600 N. Kingshighway,St. Louis,MO,"(P),(*)",Baths,,,1980,,3/20/2020 9:21pm,7/23/2020 7:22pm
123,Club St. Louis Baths,(Use P door off parking lot in rear of George Washington Hotel),600 N. Kingshighway,St. Louis,MO,"(P),(*)",Baths,,,1979,,3/20/2020 10:52pm,7/23/2020 7:22pm
187,Club St. Louis Baths,(Use private door off parking lot in rear of Geo. Washington Hotel),600 N. Kingshighway,St. Louis,MO,(*),Baths,,,1978,,3/22/2020 2:03am,7/23/2020 7:22pm
249,Club St. Louis Baths,(Use private door off parking lot in rear of George Washington Hotel),600 N. Kingshighway,St. Louis,MO,(*),Baths,,,1977,,3/23/2020 7:16pm,7/23/2020 7:22pm
308,Club St. Louis Baths,(use private door off parking lots in rear of George Washington Hotel),600 N. Kingshighway,St. Louis,MO,(*),Baths,,,1976,,3/23/2020 8:04pm,7/23/2020 7:22pm
361,Club St. Louis Baths,(use private door off parking lot in rear of Geo. Washington Hotel),600 N. Kingshighway,St. Louis,MO,(*),Baths,,,1975,,3/29/2020 9:46pm,7/23/2020 7:22pm
412,Club St. Louis Baths,(use private door off parking lot in rear of George Washington Hotel),600 N. Kingshighway,St. Louis,MO,(*),Baths,,,1974,,3/29/2020 10:21pm,7/23/2020 7:22pm
464,Club St. Louis Baths,(Use private door off parking lot in rear of Geo. Washington Hotel),600 N. Kingshighway,St. Louis,MO,(*),Baths,,,1973,,3/29/2020 11:36pm,7/23/2020 7:22pm
503,Club St. Louis Baths,,600 N. Kingshighway,St. Louis,MO,(*),Baths,,,1972,,3/30/2020 2:53am,7/23/2020 7:22pm
327,Colonial Hotel Bar,,330 St. Louis,Springfield,MO,(M),"Bars/Clubs,Hotels",,,1976,,3/23/2020 8:15pm,7/23/2020 7:22pm
379,Colonial Hotel Bar,,330 St. Louis ,Springfield,MO,(M),"Bars/Clubs,Hotels",,,1975,,3/29/2020 9:55pm,7/23/2020 7:22pm
433,Colonial Hotel Bar,,330 St. Louis,St. Louis,MO,(M),"Bars/Clubs,Hotels",,,1974,,3/29/2020 10:36pm,7/23/2020 7:22pm
389,Colony,,3325 Troost ,Kansas City,MO,"(S),(RT),(*)",Bars/Clubs,,,1974,,3/29/2020 10:05pm,7/23/2020 7:22pm
440,Colony,,3325 Troost,Kansas City,MO,"(S),(RT),(*)",Bars/Clubs,,,1973,,3/29/2020 10:39pm,7/23/2020 7:22pm
485,Colony,,3325 Troost,Kansas City,MO,"(S),(RT),(*)",Bars/Clubs,,,1972,,3/30/2020 2:45am,7/23/2020 7:22pm
523,Colony,,3325 Troost,Kansas City,MO,"(S),(RT),(*)",Bars/Clubs,,,1971,,3/30/2020 3:26am,7/23/2020 7:22pm
548,Colony,,3325 Troost,Kansas City,MO,"(S),(RT),(*)",Bars/Clubs,,,1970,,3/30/2020 3:49am,7/23/2020 7:22pm
618,Colony,,3325 Troost,Kansas City,MO,"(S),(*)",Bars/Clubs,,,1966,,3/30/2020 1:50pm,7/23/2020 7:22pm
572,Colony ,,3325 Troost ,Kansas City,MO,"(S),(RT),(*)",Bars/Clubs,,,1969,,3/30/2020 1:28pm,7/23/2020 7:22pm
595,Colony ,,3325 Troost,Kansas City,MO,"(S),(RT),(*)",Bars/Clubs,,,1968,,3/30/2020 1:40pm,7/23/2020 7:22pm
639,Colony ,,3325 Troost Av.,Kansas City,MO,"(S),(RT)",Bars/Clubs,,,1965,,3/30/2020 2:26pm,7/23/2020 7:22pm
441,Cowboy Lounge,(some G),1308 E. 63rd ,Kansas City,MO,"(HIP),(YC),(D),(G),(*)",Bars/Clubs,,,1973,,3/29/2020 10:39pm,7/23/2020 7:22pm
212,Dana's Bo Peep,,615 Tyler,Jefferson City,MO,(M),Bars/Clubs,,,1977,,3/23/2020 6:56pm,7/23/2020 7:22pm
272,Dana's Bo Peep,,615 Tyler,Joplin,MO,,Bars/Clubs,,,1976,,3/23/2020 7:37pm,7/23/2020 7:22pm
330,Dana's Bo Peep,,615 Tyler,Joplin,MO,(M),Bars/Clubs,,,1975,,3/23/2020 8:16pm,7/23/2020 7:22pm
382,Dana's Bo Peep,,615 Tyler,Joplin,MO,(M),Bars/Clubs,,,1974,,3/29/2020 9:56pm,7/23/2020 7:22pm
434,Dana's Bo Peep,,615 Tyler,Joplin,MO,(M),Bars/Clubs,,,1973,,3/29/2020 10:37pm,7/23/2020 7:22pm
544,Dana's Bo Peep,,615 Tyler,Joplin,MO,"(*),(M)",Bars/Clubs,,,1970,,3/30/2020 3:48am,7/23/2020 7:22pm
481,Dana's Bo-Peep,,615 Tyler,Joplin,MO,(M),Bars/Clubs,,,1972,,3/30/2020 2:43am,7/23/2020 7:22pm
519,Dana's Bo-Peep,,615 Tyler ,Joplin,MO,(M),Bars/Clubs,,,1971,,3/30/2020 3:04am,7/23/2020 7:22pm
569,Dana's Bo-Peep,,615 Tyler,Joplin,MO,"(*),(M)",Bars/Clubs,,,1969,,3/30/2020 1:27pm,7/23/2020 7:22pm
592,Dana's Bo-Peep,,615 Tyler,Joplin,MO,"(M),(*)",Bars/Clubs,,,1968,,3/30/2020 1:39pm,7/23/2020 7:22pm
614,Dana's Bo-Peep,,615 Tyler ,Joplin,MO,"(M),(*)",Bars/Clubs,,,1966,,3/30/2020 1:49pm,7/23/2020 7:22pm
635,Dana's Bo-Peep,,615 Tyler,Joplin,MO,,Bars/Clubs,,,1965,,3/30/2020 1:56pm,7/23/2020 7:22pm
57,Denny's,,1500 Hampton Hwy.,St. Louis,MO,"(M),(R),(C),(AH)",Restaurant,,,1980,,3/20/2020 9:21pm,7/23/2020 7:22pm
125,Denny's,,1500 Hampton Hwy.,St. Louis,MO,"(M),(R),(C),(AH)",Restaurant,,,1979,,3/20/2020 10:53pm,7/23/2020 7:22pm
188,Denny's,,1500 Hampton Ave.,St. Louis,MO,"(M),(R),(C),(AH)",Restaurant,,,1978,,3/22/2020 2:04am,7/23/2020 7:22pm
250,Denny's,,1500 Hampton Ave.,St. Louis,MO,"(M),(R),(C),(AH)",Restaurant,,,1977,,3/23/2020 7:16pm,7/23/2020 7:22pm
46,Depot Lounge,Holiday Inn,4312 Frederick,St. Joseph,MO,(M),Bars/Clubs,,,1980,,3/20/2020 9:14pm,7/23/2020 7:22pm
112,Depot Lounge,Holiday Inn,4312 Frederick,St. Joseph,MO,(M),Bars/Clubs,,,1979,,3/20/2020 10:46pm,7/23/2020 7:22pm
176,Depot Lounge,Holiday Inn,4312 Frederick,St. Joseph,MO,(M),Bars/Clubs,,,1978,,3/22/2020 1:57am,7/23/2020 7:22pm
236,Depot Lounge,Holiday Inn,4312 Frederick Ave.,St. Joseph,MO,(M),Bars/Clubs,,,1977,,3/23/2020 7:05pm,7/23/2020 7:22pm
295,Depot Lounge,Holiday Inn,4312 Frederick Ave.,St. Joseph,MO,(M),Bars/Clubs,,,1976,,3/23/2020 7:57pm,7/23/2020 7:22pm
352,Depot Lounge,Holiday Inn,4312 Frederick Ave.,St. Joseph,MO,(M),Bars/Clubs,,,1975,,3/24/2020 12:13am,7/23/2020 7:22pm
87,Dover Fox,(Disco) (Cruisy),4334 Main St.,Kansas City,MO,"(D),(*)","Bars/Clubs,Cruising Areas",,,1979,,3/20/2020 10:36pm,7/23/2020 7:22pm
218,Dover Fox,,4334 Main St.,Kansas City,MO,"(D),(*)",Bars/Clubs,,,1977,,3/23/2020 6:58pm,7/23/2020 7:22pm
336,Dover Fox,,4334 Main St.,Kansas City,MO,"(YC),(D),(*)",Bars/Clubs,,,1975,,3/23/2020 8:19pm,7/23/2020 7:22pm
14,Dover Fox ,(Disco),4334 Main St.,Kansas City,MO,"(*),(D)","Cruising Areas,Bars/Clubs",,,1980,,3/20/2020 8:53pm,7/23/2020 7:22pm
155,Dover Fox ,(Disco) (Cruisy),4334 Main St.,Kansas City,MO,"(D),(*)","Cruising Areas,Bars/Clubs",,,1978,,3/21/2020 1:07am,7/23/2020 7:22pm
277,Dover Fox ,,4334 Main St.,Kansas City,MO,(D),Bars/Clubs,,,1976,,3/23/2020 7:47pm,7/23/2020 7:22pm
126,Duff's,(Open Sundays),392 N. Euclid ,St. Louis,MO,"(M),(R),(*)",Restaurant,,,1979,,3/20/2020 10:54pm,7/23/2020 7:22pm
189,Duff's,(Open Sundays),392 No. Euclid,St. Louis,MO,"(M),(R)",Restaurant,,,1978,,3/22/2020 2:04am,7/23/2020 7:22pm
58,Duff's ,(Open Sundays),392 N. Euclid,St. Louis,MO,"(M),(R),(*)",Restaurant,,,1980,,3/20/2020 9:21pm,7/23/2020 7:22pm
59,Faded Blue,(Clothing store),10 Maryland Plaza,St. Louis,MO,,Business,,,1980,,3/20/2020 9:23pm,7/23/2020 7:22pm
529,FIrst Ward,,2101 St. Joseph Ave.,St. Joseph,MO,"(G),(M)",Bars/Clubs,,,1971,,3/30/2020 3:28am,7/23/2020 7:22pm
237,First Ward,,2101 St. Joseph Avenue,St. Joseph,MO,(G),Bars/Clubs,,,1977,,3/23/2020 7:06pm,7/23/2020 7:22pm
406,First Ward,(Some G),2101 St. Joseph ,St. Joseph,MO,"(M),(G)",Bars/Clubs,,,1974,,3/29/2020 10:19pm,7/23/2020 7:22pm
458,First Ward,,2101 St. Joseph Ave.,St. Joseph,MO,"(G),(M)",Bars/Clubs,,,1973,,3/29/2020 11:33pm,7/23/2020 7:22pm
499,First Ward,,2101 St. Joseph Ave.,St. Joseph,MO,"(G),(M)",Bars/Clubs,,,1972,,3/30/2020 2:50am,7/23/2020 7:22pm
555,First Ward,,2101 St. Joseph Ave.,St. Joseph,MO,"(G),(M)",Bars/Clubs,,,1970,,3/30/2020 3:53am,7/23/2020 7:22pm
579,First Ward,,2101 St Joseph Ave.,St. Joseph,MO,"(G),(M)",Bars/Clubs,,,1969,,3/30/2020 1:31pm,7/23/2020 7:22pm
603,First Ward,,2101 St. Joseph Av,St. Joseph,MO,"(G),(M)",Bars/Clubs,,,1968,,3/30/2020 1:43pm,7/23/2020 7:22pm
623,First Ward,,2101 St Joseph Av,St. Joseph,MO,"(G),(M)",Bars/Clubs,,,1966,,3/30/2020 1:51pm,7/23/2020 7:22pm
646,First Ward,,2101 St. Joseph Av,St. Joseph,MO,"(G),(M)",Bars/Clubs,,,1965,,3/30/2020 2:29pm,7/23/2020 7:22pm
296,First Ward ,(Some G),2101 St. Joseph Ave.,St. Joseph,MO,(G),Bars/Clubs,,,1976,,3/23/2020 7:57pm,7/23/2020 7:22pm
353,First Ward ,(Some G),2101 St. Joseph Ave.,St. Joseph,MO,(G),Bars/Clubs,,,1975,,3/24/2020 12:13am,7/23/2020 7:22pm
15,Four Seasons,"(Some M, L, OC) (Good cocktail hour)",3707 Main St.,Kansas City,MO,"(M),(L),(OC),(R),(D)",Bars/Clubs,,,1980,,3/20/2020 8:53pm,7/23/2020 7:22pm
465,Fox Lounge,,3701 Washington,St. Louis,MO,,Bars/Clubs,,,1973,,3/29/2020 11:37pm,7/23/2020 7:22pm
309,French Market au Petite,(AH - Sat. night & Sundays),1731 S. 7th St.,St. Louis,MO,"(M),(R),(AH),(*)",Restaurant,,,1976,,3/23/2020 8:04pm,7/23/2020 7:22pm
413,French Market au Petite,,1731 S. 7th St.,St. Louis,MO,(M),Bars/Clubs,,,1974,,3/29/2020 10:22pm,7/23/2020 7:22pm
362,French Markey au Petite,(open Sundays),1731 S. 7th St.,St. Louis,MO,"(*),(M),(R)",Restaurant,,,1975,,3/29/2020 9:47pm,7/23/2020 7:22pm
76,Galaxy,"(Some L, OC, YC) (Something for everyone) (3 bars) (Disco - D - WE) (Snacks) (Enter thru parking lot in rear on McDaniel St.)",300 W. College St.,Springfield,MO,"(L),(OC),(YC),(*),(D),(WE),(S),(PT)",Bars/Clubs,,,1980,,3/20/2020 10:28pm,7/23/2020 7:22pm
207,Galaxy,(Some G),300 College St.,Springfield,MO,"(G),(D)",Bars/Clubs,,,1978,,3/22/2020 2:11am,7/23/2020 7:22pm
143,Galaxy ,"(Some G, OC, YC) (Something for everyone) (3 bars) (Disco - D- WE) (Snacks) (Enter thru parking lot in rear on McDaniel St.)",300 W. College St.,Springfield,MO,"(G),(OC),(YC),(*),(D),(WE),(PT)",Bars/Clubs,,,1979,,3/20/2020 11:05pm,7/23/2020 7:22pm
5,Gallery I,"(Occ. S) (Disco - D - WE) (Some M, L, YC)",722 Main St.,Joplin,MO,"(M),(S),(*),(WE),(D),(L),(YC)",Bars/Clubs,,,1980,,3/20/2020 8:41pm,7/23/2020 7:22pm
596,Gaslight Lounge,,3740 Broadway ,Kansas City,MO,(*),Bars/Clubs,,,1968,,3/30/2020 1:40pm,7/23/2020 7:22pm
573,Gaslight Lounge ,,3740 Broadway,Kansas City,MO,(*),Bars/Clubs,,,1969,,3/30/2020 1:28pm,7/23/2020 7:22pm
60,Gateway Models,(314) 832-9191,,St. Louis,MO,,Business,,,1980,,3/20/2020 9:23pm,7/23/2020 7:22pm
651,Gayety ,,447 Whittier ,St. Louis,MO,(*),Bars/Clubs,,,1965,,3/30/2020 2:31pm,7/23/2020 7:22pm
584,Golden Eagle,,4259 Olive,St. Louis,MO,(*),Bars/Clubs,,,1969,,3/30/2020 1:36pm,7/23/2020 7:22pm
535,Golden Gate,(After hours),3542 Olive St.,St. Louis,MO,"(P),(D),(C)",Restaurant,,,1971,,3/30/2020 3:43am,7/23/2020 7:22pm
560,Golden Gate,(after hours),3542 Olive ,St. Louis,MO,"(C),(*),(AH)",Restaurant,,,1970,,3/30/2020 3:54am,7/23/2020 7:22pm
585,Golden Gate,(after hours),3542 Olive,St. Louis,MO,"(C),(*),(AH)",Restaurant,,,1969,,3/30/2020 1:36pm,7/23/2020 7:22pm
