ID,Title,description,streetaddress,city,state,amenityfeatures,type,Year,unclearaddress,uncleartype,notes,dateadded,lastmodified
233,Taro Patch ,,Vineyard off Market ,"Wailuku, Maui",HI,"(M),(E),(WE)",Bars/Clubs,1979,,,,4/18/2020 8:18pm,7/27/2020 11:33am
234,City Tavern,(natives),55 Haili St. ,Hilo,HI,(M),Bars/Clubs,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
235,Hilo Travelodge Bar ,,121 Banyan Dr. ,Hilo,HI,(M),Bars/Clubs,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
237,Glades ,(Adm. charge),152 N. Hotel St. ,Honolulu,HI,"(S),(M),(RT),(D)",Bars/Clubs,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
238,Loraine's ,(Drags),110 N. Hotel St. ,Honolulu,HI,"(M),(WE),(S)",Bars/Clubs,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
239,M.C.C.,"(Info office at 1186 Ft. Mall, Rm. 211)",2500 Pali Hwy. ,Honolulu,HI,,Church,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
240,Question Mark ,"(Some W, SM, OC)(Good days*)",43 S. Beretania ,Honolulu,HI,"(W),(SM),(OC),(*)",Bars/Clubs,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
241,Risque Theatre & Spa ,(all male movies),32 N. Hotel St. ,Honolulu,HI,,"Theatre,Baths",1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
242,Vic's Club ,(Drags),1112 Nuuanu,Honolulu,HI,"(M),(RT),(WE)",Bars/Clubs,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
243,Front St. along Beach Walk ,,,"Lahaina, Maui",HI,(*),Cruising Areas,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
247,E-Z Cafe ,(6am to 10 pm),89 Hana Hwy. ,"Paia, Maui",HI,"(M),(R),(E)",Restaurant,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
248,Adult Book Stores,,2122 Kalakaua ,"Waikiki Beach, Oahu",HI,(M),Book Store,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
249,Adult Book Stores ,,2162 Kalakaua,"Waikiki Beach, Oahu",HI,(M),Book Store,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
250,Blowhole,(open til 4am WE),124 Kapahulu,"Waikiki Beach, Oahu",HI,"(WE),(OC),(D)",Bars/Clubs,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
251,Bob & Tony's Steak House ,(upstairs),1700 Ala Moana ,"Waikiki Beach, Oahu",HI,"(R),(E),(*)",Restaurant,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
252,Club Honolulu Baths ,,2270 Kuhio Ave. ,"Waikiki Beach, Oahu",HI,"(P),(*)",Baths,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
253,Cocktail Center ,(Some L) ,435 Atkinson ,"Waikiki Beach, Oahu",HI,"(L),(OC),(PT),(WE),(*)",Bars/Clubs,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
255,Diamond Head Athletic Club ,(Nautilus gym)(Show Address Book for adm.),1701 Ala Wai Blvd.,"Waikiki Beach, Oahu",HI,"(*),(P)",Bars/Clubs,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
256,Hamburger Mary's ,(Snacks)(Looks promising) ,2109 Kuhio ,"Waikiki Beach, Oahu",HI,(R),Restaurant,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
257,Hula's Bar & Lei Stand,"(some YC, W, L)(Disco)(Patio)(Cruisy)(Adm. charge)",2130 Kuhio Ave. ,"Waikiki Beach, Oahu",HI,"(*),(YC),(W),(L),(D),Cruisy Area","Cruising Areas,Bars/Clubs",1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
258,Peep-O-Rama Screening Room,(Adult books & cruisy back room),2146 Kalakaua ,"Waikiki Beach, Oahu",HI,(*),"Book Store,Cruising Areas",1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
259,Steam Works ,(baths- 2nd floor- use stairs- $1.00 beer nights Tues.),307 Lewers ,"Waikiki Beach, Oahu",HI,(*),Baths,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
260,Sweet Al's Donut Shop,(Porno cakes)(open 24 hrs.),2109 Kuhio ,"Waikiki Beach, Oahu",HI,,Business,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
261,Tomato Cabaret ,(only bar open 7 days til 4am)(Being sold- future status uncertain ,240 McCully at Ala Wai,"Waikiki Beach, Oahu",HI,(*),Bars/Clubs,1980,,,,4/18/2020 8:18pm,7/27/2020 11:33am
