ID,Title,description,streetaddress,city,state,amenityfeatures,type,Year,unclearaddress,uncleartype,notes,dateadded,lastmodified
291,Duluth Hotel Bar,,231 E Superior,Duluth,MN,(M),"Hotels,Bars/Clubs",1965,,,,3/31/2020 11:03pm,7/23/2020 7:23pm
292,Duluth Steam Baths,,18 N 1st Av,Duluth,MN,,Baths,1965,,,,3/31/2020 11:03pm,7/23/2020 7:23pm
293,Happy Hour,(Gay Nineties Theater bar),408 Hennepin ,Minneapolis,MN,(*),"Bars/Clubs,Theatre",1965,,,,3/31/2020 11:03pm,7/23/2020 7:23pm
295,Nineteen,,19 W 15th St.,Minneapolis,MN,(*),Bars/Clubs,1965,,,,3/31/2020 11:03pm,7/23/2020 7:23pm
311,Duluth Hotel Bar,,231 E. Superior,Duluth,MN,(M),"Hotels,Bars/Clubs",1976,,,,4/1/2020 3:52pm,7/23/2020 7:23pm
312,Duluth Steam Baths,(Closes 12 midnight),18 N. 1st Ave. E.,Duluth,MN,,Baths,1976,,,,4/1/2020 3:52pm,7/23/2020 7:23pm
313,Holiday Inn Lounge,,250 S. 1st Ave. E,Duluth,MN,(M),Hotels,1976,,,,4/1/2020 3:52pm,7/23/2020 7:23pm
315,Brass Rail,,422 Hennepin Ave.,Minneapolis,MN,"(YC),(D),(*)",Bars/Clubs,1976,,,,4/1/2020 3:52pm,7/23/2020 7:23pm
316,Haberdashery,Raddison Hotel,45 S. 7th St.,Minneapolis,MN,"(M),(R),(HIP)","Bars/Clubs,Restaurant,Hotels",1976,,,,4/1/2020 3:52pm,7/23/2020 7:23pm
317,Happy Hour,"(Some OC, RT))",408 Hennepin Ave,Minneapolis,MN,"(*),(OC),(RT)","Bars/Clubs,Cruising Areas",1976,,,,4/1/2020 3:52pm,7/23/2020 7:23pm
319,Locker Room Health Club,,315 1st Ave. N.,Minneapolis,MN,"(*),(D),(AH)","Baths,Business",1976,,,,4/1/2020 3:52pm,7/23/2020 7:23pm
320,Nineteen Bar,(best Sundays*),19 W. 15th St.,Minneapolis,MN,"(RT),(G),(*)",Bars/Clubs,1976,,,,4/1/2020 3:52pm,7/23/2020 7:23pm
321,Sutton Place,,114 N. 7th St.,Minneapolis,MN,"(YC),(D),(R),(*)","Bars/Clubs,Restaurant",1976,,,,4/1/2020 3:52pm,7/23/2020 7:23pm
329,Mantle,,St. Germaine Avenue,St. Cloud,MN,(M),Bars/Clubs,1976,,,,4/1/2020 3:52pm,7/23/2020 7:23pm
330,Press Club,,502 St. Germaine Ave,St. Cloud,MN,"(M),(YC),(*)",Bars/Clubs,1976,,,,4/1/2020 3:52pm,7/23/2020 7:23pm
332,D & O Lounge,,775 Front St.,St. Paul,MN,"(M),(RT),(G)",Bars/Clubs,1976,,,,4/1/2020 3:52pm,7/23/2020 7:23pm
333,Noble Roman,,788 Grand Ave,St. Paul,MN,"(YC),(D),(*)",Bars/Clubs,1976,,,,4/1/2020 4:01pm,7/23/2020 7:23pm
334,Town House,(Many G),1415 University Ave.,St. Paul,MN,"(D),(*),(G)",Bars/Clubs,1976,,,,4/1/2020 4:01pm,7/23/2020 7:23pm
