"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status","unclear_address","full.address","geoAddress","ID"
"Alcazar","","117 W. Main","Muncie","IN","(*)","Bars/Clubs",1973,NA,-85.3873712,40.1933946,"Google Verified Location",NA,NA,NA,"1973-IN-0032"
"Alcazar","","117 W. Main","Muncie","IN","(*)","Bars/Clubs",1972,NA,-85.3873712,40.1933946,"Google Verified Location",NA,NA,NA,"1972-IN-0033"
"Alcazar","","117 W. Main","Muncie","IN","(M),(*)","Bars/Clubs",1966,NA,-85.3873712,40.1933946,"Google Verified Location",NA,NA,NA,"1966-IN-0034"
"Alp's","","20 N. Delaware","Indianapolis","IN","(*)","Bars/Clubs",1970,NA,-86.1546977,39.7675873,"Google Verified Location",NA,NA,NA,"1970-IN-0035"
"Alp's","","20 N. Delaware","Indianapolis","IN","(*)","Bars/Clubs",1972,NA,-86.1546977,39.7675873,"Google Verified Location",NA,NA,NA,"1972-IN-0036"
"Alp's","","20 N. Delaware","Indianapolis","IN","(*)","Bars/Clubs",1969,NA,-86.1546977,39.7675873,"Google Verified Location",NA,NA,NA,"1969-IN-0037"
"Alp's","","20 N. Delaware","Indianapolis","IN","(*)","Bars/Clubs",1966,NA,-86.1546977,39.7675873,"Google Verified Location",NA,NA,NA,"1966-IN-0038"
"Alp's","","20 N. Delaware","Indianapolis","IN","(*)","Bars/Clubs",1968,NA,-86.1546977,39.7675873,"Google Verified Location",NA,NA,NA,"1968-IN-0039"
"Alp's","","20 N. Delaware","Indianapolis","IN","(*)","Bars/Clubs",1965,NA,-86.1546977,39.7675873,"Google Verified Location",NA,NA,NA,"1965-IN-0040"
"Alp's","","20 N. Delaware","Indianapolis","IN","(*)","Baths",1971,NA,-86.1546977,39.7675873,"Google Verified Location",NA,NA,NA,"1971-IN-0041"
"Alps","(go-go boys weekends)","20 N. Delaware","Indianapolis","IN","(WE),(*)","Bars/Clubs",1975,NA,-86.1546977,39.7675873,"Google Verified Location",NA,NA,NA,"1975-IN-0042"
"Alps","(popular weekends with nude go go boys, but how long they will go go in Indianapolis is highly speculative)","20 N. Delaware","Indianapolis","IN","","Bars/Clubs",1974,NA,-86.1546977,39.7675873,"Google Verified Location",NA,NA,NA,"1974-IN-0043"
"Alps","","20 N. Delaware","Indianapolis","IN","(*)","Bars/Clubs",1973,NA,-86.1546977,39.7675873,"Google Verified Location",NA,NA,NA,"1973-IN-0044"
"American Legion Park","","","Indianapolis","IN","Cruisy Area","Cruising Areas",1976,"",-86.156793,39.777298,"Verified Location",NA,NA,NA,"1976-IN-0045"
