"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status","unclear_address","full.address","geoAddress","ID"
"Continental","(inquire locally)","","Quincy","IL","","Bars/Clubs",1969,"",-91.409873,39.935602,"Verified Location",NA,NA,NA,"1969-IL-0339"
"Continental","","400 Main","Quincy","IL","","Bars/Clubs",1974,NA,-91.409769,39.931567,"Google Verified Location",NA,NA,NA,"1974-IL-0340"
"Continental","","400 Main","Quincy","IL","","Bars/Clubs",1976,NA,-91.409769,39.931567,"Google Verified Location",NA,NA,NA,"1976-IL-0341"
"Continental ","","400 Main","Quincy","IL","","Bars/Clubs",1971,NA,-91.409769,39.931567,"Google Verified Location",NA,NA,NA,"1971-IL-0342"
"Continental ","","400 Main","Quincy","IL","","Bars/Clubs",1972,NA,-91.409769,39.931567,"Google Verified Location",NA,NA,NA,"1972-IL-0343"
"Continental ","","400 Main ","Quincy","IL","","Bars/Clubs",1973,NA,-91.409769,39.931567,"Google Verified Location",NA,NA,NA,"1973-IL-0344"
"Continental ","","400 Main","Quincy","IL","","Bars/Clubs",1970,NA,-91.409769,39.931567,"Google Verified Location",NA,NA,NA,"1970-IL-0345"
"Continental ","","400 Main","Quincy","IL","(M)","Bars/Clubs",1977,NA,-91.409769,39.931567,"Google Verified Location",NA,NA,NA,"1977-IL-0346"
"Continental ","","400 Maine St.","Quincy","IL","(M)","Bars/Clubs",1978,NA,-91.409769,39.931567,"Google Verified Location",NA,NA,NA,"1978-IL-0347"
"Continental ","","400 Main","Quincy","IL","","Bars/Clubs",1975,NA,-91.409769,39.931567,"Google Verified Location",NA,NA,NA,"1975-IL-0348"
"Continental Club","","118 E. Jefferson","Joliet","IL","(D),(*)","Bars/Clubs",1980,NA,-88.0776711,41.5249015,"Google Verified Location",NA,NA,NA,"1980-IL-0349"
"Continental Club","","118 E. Jefferson","Joliet","IL","(*)","Bars/Clubs",1978,NA,-88.0776711,41.5249015,"Google Verified Location",NA,NA,NA,"1978-IL-0350"
"Continental Club","","118 E. Jefferson","Joliet","IL","(D),(*)","Bars/Clubs",1979,NA,-88.0776711,41.5249015,"Google Verified Location",NA,NA,NA,"1979-IL-0351"
"Coo Coo's ","(Very M) (Disco)","W. on Ill. Hwy. 13","Marion","IL","(M),(YC),(D)","Bars/Clubs",1978,NA,-88.9340638,37.7408472,"Google Verified Location",NA,NA,NA,"1978-IL-0352"
"Coq d'Or","Drake Hotel - Lake Shore Drive near Michigan","","Chicago","IL","(M),(PE),(OC)","Bars/Clubs,Hotel",1977,NA,-87.6297982,41.8781136,"Google Verified Location",NA,NA,NA,"1977-IL-0353"
"Coq d'Or","Drake Hotel","Lake Shore Dr. near Michigan","Chicago","IL","(M),(PE),(OC)","Bars/Clubs,Hotel",1976,"",-87.629798,41.878114,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1976-IL-0354"
"Country Cousins","","508 N. Clark St.","Chicago","IL","(M),(R)","Restaurant",1980,NA,-87.631285,41.891131,"Google Verified Location",NA,NA,NA,"1980-IL-0355"
"Country Cousins","","508 N. Clark St.","Chicago","IL","(M),(R)","Restaurant",1979,NA,-87.631285,41.891131,"Google Verified Location",NA,NA,NA,"1979-IL-0356"
"Crystal Hotel","(weekly rates only)","1110 N. Clark St.","Chicago","IL","(H)","Hotel",1975,NA,-87.631396,41.9022976,"Google Verified Location",NA,NA,NA,"1975-IL-0357"
"Crystal House","(weekly rates)","1110 N. Clark St.","Chicago","IL","(H)","Hotel",1976,NA,-87.631396,41.9022976,"Google Verified Location",NA,NA,NA,"1976-IL-0358"
"Crystal House","(Weekly rates)","1110 N. Clark Street","Chicago","IL","(H)","Hotel",1977,NA,-87.631396,41.9022976,"Google Verified Location",NA,NA,NA,"1977-IL-0359"
"Crystal Room","","Inman Hotel University & Walnut","Champaign","IL","(M)","Bars/Clubs",1969,"",-88.242664,40.116294,"Verified Location",NA,NA,NA,"1969-IL-0360"
"Crystal Room","Inman Hotel","University & Walnut","Champaign","IL","(M)","Bars/Clubs,Hotel",1971,"",-88.242664,40.116294,"Verified Location",NA,NA,NA,"1971-IL-0361"
"Crystal Room","","Inman Hotel University & Walnut","Champaign","IL","(YC),(*)","Bars/Clubs",1973,"",-88.242664,40.116294,"Verified Location",NA,NA,NA,"1973-IL-0362"
"Crystal Room","Inman Hotel, Visited 11/2/73 no longer gay!","University & Walnut","Champaign","IL","(YC),(*)","Bars/Clubs,Hotel",1974,"",-88.242664,40.116294,"Verified Location",NA,NA,NA,"1974-IL-0363"
"Crystal Room","Inman Hotel","University & Walnut","Champaign","IL","(M)","Bars/Clubs,Hotel",1972,"",-88.242664,40.116294,"Verified Location",NA,NA,NA,"1972-IL-0364"
"Crystal Room","Inman Hotel","University & Walnut","Champaign","IL","(M)","Bars/Clubs,Hotel",1970,"",-88.242664,40.116294,"Verified Location",NA,NA,NA,"1970-IL-0365"
"Crystal Room","Inman Hotel","University & Walnut","Champaign","IL","(M)","Bars/Clubs,Hotel",1975,"",-88.242664,40.116294,"Verified Location",NA,NA,NA,"1975-IL-0366"
"Crystal's Blinkers","(Disco) (Cruisy Key West - like rooftop garden)","3153 N. Broadway","Chicago","IL","(*),(YC),(D),(E)","Bars/Clubs,Cruising Areas",1980,NA,-87.6440262,41.9392035,"Google Verified Location",NA,NA,NA,"1980-IL-0367"
"Crystal's Blinkers","(Disco)","3153 N. Broadway","Chicago","IL","(YC),(*),(D),(E)","Bars/Clubs",1979,NA,-87.6440262,41.9392035,"Google Verified Location",NA,NA,NA,"1979-IL-0368"
"Cuban Village ","(Cuban R)","750 W. Cornelia ","Chicago","IL","(M),(R)","Restaurant",1979,NA,-87.6489975,41.9456153,"Google Verified Location",NA,NA,NA,"1979-IL-0369"
"Cypress Lounge","","109 N. Washington ","Carbondale","IL","(M)","Bars/Clubs",1974,NA,-89.2151811,37.7277693,"Google Verified Location",NA,NA,NA,"1974-IL-0370"
"Cypress Lounge","","109 N. Washington","Carbondale","IL","(M)","Bars/Clubs",1973,NA,-89.2151811,37.7277693,"Google Verified Location",NA,NA,NA,"1973-IL-0371"
"Cypress Lounge","","109 N. Washington","Carbondale","IL","(M)","Bars/Clubs",1977,NA,-89.2151811,37.7277693,"Google Verified Location",NA,NA,NA,"1977-IL-0372"
"Cypress Lounge","","109 N. Washington","Carbondale","IL","(M)","Bars/Clubs",1975,NA,-89.2151811,37.7277693,"Google Verified Location",NA,NA,NA,"1975-IL-0373"
"Cypress Lounge","","109 N. Washington","Carbondale","IL","(M)","Bars/Clubs",1976,NA,-89.2151811,37.7277693,"Google Verified Location",NA,NA,NA,"1976-IL-0374"
"Cypress Lounge ","","109 N. Washington","Carbondale","IL","(M)","Bars/Clubs",1972,NA,-89.2151811,37.7277693,"Google Verified Location",NA,NA,NA,"1972-IL-0375"
"D.J's","(Disco)","802 Maine St.","Peoria","IL","(D),(*)","Bars/Clubs",1980,NA,-89.5946391,40.69708,"Google Verified Location",NA,NA,NA,"1980-IL-0376"
"Daisy Patch","(after hours)","N. Broadway","Chicago","IL","(YC),(C)","Bars/Clubs",1971,NA,-87.6566587,41.9641795,"Google Verified Location",NA,NA,NA,"1971-IL-0377"
"David's Lounge","","5232 N. Sheridan ","Chicago","IL","(PE),(R),(S),(YC),(*)","Restaurant,Bars/Clubs",1974,NA,-87.6552052,41.9774972,"Google Verified Location",NA,NA,NA,"1974-IL-0378"
"David's Place","(Some G)","5232 N. Sheridan","Chicago","IL","(R),(S),(D),(G),(*)","Bars/Clubs,Restaurant",1975,NA,-87.6552052,41.9774972,"Google Verified Location",NA,NA,NA,"1975-IL-0379"
"De Paul U.","","10th Floor T-Room","Chicago","IL","Cruisy Area","Cruising Areas",1978,"",-87.656646,41.924756,"Verified Location",NA,NA,NA,"1978-IL-0380"
"De Paul Univ.","","10th floor T-Room","Chicago","IL","Cruisy Area","Cruising Areas",1979,"",-87.656646,41.924756,"Verified Location",NA,NA,NA,"1979-IL-0381"
"De Paul Univ.","","10th T-Room","Chicago","IL","Cruisy Area","Cruising Areas",1980,"",-87.656646,41.924756,"Verified Location",NA,NA,NA,"1980-IL-0382"
"Del Prado Hotel Bar","","5307 Hyde Park ","Chicago","IL","(PE)","Bars/Clubs",1972,NA,-87.583647,41.799251,"Google Verified Location",NA,NA,NA,"1972-IL-0383"
"Den One","(Disco)","1335 No. Wells St.","Chicago","IL","(B),(YC),(D),(*)","Bars/Clubs",1978,NA,-87.6341409,41.9067716,"Google Verified Location",NA,NA,NA,"1978-IL-0384"
"Den One","(Many B) (Disco)","1355 N. Wells Street","Chicago","IL","(YC),(B),(D),(*)","Bars/Clubs",1977,NA,-87.6341618,41.9073158,"Google Verified Location",NA,NA,NA,"1977-IL-0385"
"Den One ","(Disco)","1535 N. Wells St.","Chicago","IL","(B),(D),(*)","Bars/Clubs",1979,NA,-87.6343982,41.9101965,"Google Verified Location",NA,NA,NA,"1979-IL-0386"
"Detweiller Park","(Days)","","Peoria","IL","Cruisy Area","Cruising Areas",1979,"",-89.579344,40.792304,"Verified Location",NA,NA,NA,"1979-IL-0387"
"Detweiller Park","","","Peoria","IL","Cruisy Area","Cruising Areas",1977,"",-89.579344,40.792304,"Verified Location",NA,NA,NA,"1977-IL-0388"
"Detweiller Park","(Days)","","Peoria","IL","Cruisy Area","Cruising Areas",1980,"",-89.579344,40.792304,"Verified Location",NA,NA,NA,"1980-IL-0389"
"Detweiller Park","","","Peoria","IL","Cruisy Area","Cruising Areas",1976,"",-89.579344,40.792304,"Verified Location",NA,NA,NA,"1976-IL-0390"
"Detweiller Park","(Days)","","Peoria","IL","Cruisy Area","Cruising Areas",1978,"",-89.579344,40.792304,"Verified Location",NA,NA,NA,"1978-IL-0391"
"Devon Baths","","1312 W. Devon","Chicago","IL","(M)","Baths",1975,NA,-87.663523,41.998393,"Google Verified Location",NA,NA,NA,"1975-IL-0392"
"Dingbats","(Very M)","247 E. Ontario","Chicago","IL","(M),(B)","Bars/Clubs",1979,NA,-87.62081,41.8932117,"Google Verified Location",NA,NA,NA,"1979-IL-0393"
"Dion & Co.","(Pizza)","2725 N. Clark","Chicago","IL","(M),(R)","Restaurant",1980,NA,-87.6444137,41.9322006,"Google Verified Location",NA,NA,NA,"1980-IL-0394"
"Dogpatch ","(Some G) (Looks promising)","2143 N. 11th St.","Springfield","IL","(YC),(G),(D)","Bars/Clubs",1979,NA,-89.6402238,39.830768,"Google Verified Location",NA,NA,NA,"1979-IL-0395"
"Dome Room","","Sherman Hotel Clark & Randolph Sts","Chicago","IL","(PE)","Bars/Clubs",1968,"",-87.631054,41.884132,"Verified Location",NA,NA,NA,"1968-IL-0396"
"Dome Room","","Hotel Sherman Clark &  Randolph Sts","Chicago","IL","(PE)","Bars/Clubs",1966,"",-87.631054,41.884132,"Verified Location",NA,NA,NA,"1966-IL-0397"
"Dome Room","Sherman Hotel","Clark & Randolph","Chicago","IL","(PE)","Bars/Clubs,Hotel",1971,"",-87.631054,41.884132,"Verified Location",NA,NA,NA,"1971-IL-0398"
"Dome Room","Sherman Hotel","Clark & Randolph","Chicago","IL","(PE)","Bars/Clubs,Hotel",1970,"",-87.631054,41.884132,"Verified Location",NA,NA,NA,"1970-IL-0399"
"Dome Room","Sherman Hotel","Clark & Randolph","Chicago","IL","(PE)","Bars/Clubs,Hotel",1972,"",-87.631054,41.884132,"Verified Location",NA,NA,NA,"1972-IL-0400"
"Dome Room","","Hotel Sherman Clark & Randolph","Chicago","IL","","Bars/Clubs",1965,"",-87.631054,41.884132,"Verified Location",NA,NA,NA,"1965-IL-0401"
"Dome Room","","Sherman Hotel Clark & Randolph","Chicago","IL","(PE)","Bars/Clubs",1969,"",-87.631054,41.884132,"Verified Location",NA,NA,NA,"1969-IL-0402"
"Dome Room","Sherman Hotel","Clark & Randolph","Chicago","IL","","Bars/Clubs,Hotel",1973,"",-87.631054,41.884132,"Verified Location",NA,NA,NA,"1973-IL-0403"
"Douglass Park","","","Springfield","IL","Cruisy Area","Cruising Areas",1973,"",-89.666926,39.806621,"Verified Location",NA,NA,NA,"1973-IL-0404"
"Douglass Park","","","Springfield","IL","Cruisy Area","Cruising Areas",1980,"",-89.666926,39.806621,"Verified Location",NA,NA,NA,"1980-IL-0405"
"Douglass Park","","","Springfield","IL","Cruisy Area","Cruising Areas",1979,"",-89.666926,39.806621,"Verified Location",NA,NA,NA,"1979-IL-0406"
"Douglass Park","","","Springfield","IL","Cruisy Area","Cruising Areas",1978,"",-89.666926,39.806621,"Verified Location",NA,NA,NA,"1978-IL-0407"
"Douglass Park","","","Springfield","IL","Cruisy Area","Cruising Areas",1976,"",-89.666926,39.806621,"Verified Location",NA,NA,NA,"1976-IL-0408"
"Douglass Park","","","Springfield","IL","Cruisy Area","Cruising Areas",1975,"",-89.666926,39.806621,"Verified Location",NA,NA,NA,"1975-IL-0409"
"Douglass Park","","","Springfield","IL","Cruisy Area","Cruising Areas",1974,"",-89.666926,39.806621,"Verified Location",NA,NA,NA,"1974-IL-0410"
"Douglass Park","","","Springfield","IL","Cruisy Area","Cruising Areas",1977,"",-89.666926,39.806621,"Verified Location",NA,NA,NA,"1977-IL-0411"
"Downtown Square Park","","","Peoria","IL","Cruisy Area,(RT),(AYOR)","Cruising Areas",1980,"",-89.588346,40.692435,"Verified Location",NA,NA,NA,"1980-IL-0412"
"Dugan's Bar","","2875 N. Clark","Chicago","IL","","Bars/Clubs",1980,NA,-87.6461258,41.9346957,"Google Verified Location",NA,NA,NA,"1980-IL-0413"
"Dugan's Bistro","(Disco) (3 bars)","420 N. Dearborn","Chicago","IL","(YC),(D),(*)","Bars/Clubs",1977,NA,-87.6297936,41.8898683,"Google Verified Location",NA,NA,NA,"1977-IL-0414"
"Dugan's Bistro","(Unisex) (3 floors)","420 N. Dearborn","Chicago","IL","(YC),(*),(D)","Bars/Clubs",1975,NA,-87.6297936,41.8898683,"Google Verified Location",NA,NA,NA,"1975-IL-0415"
"Dugan's Bistro","(Disco) (Several rooms & bars)","420 No. Dearborn","Chicago","IL","(YC),(D),(*)","Bars/Clubs",1978,NA,-87.6297936,41.8898683,"Google Verified Location",NA,NA,NA,"1978-IL-0416"
"Dugan's Bistro","(Disco)","420 N. Dearborn St.","Chicago","IL","(YC),(D),(*)","Bars/Clubs",1979,NA,-87.6297936,41.8898683,"Google Verified Location",NA,NA,NA,"1979-IL-0417"
"Dugan's Bistro ","(Unisex)(Disco)(3 bars) (see ad p. 72)","420 N. Dearborn","Chicago","IL","(YC),(D),(*)","Bars/Clubs",1976,NA,-87.6297936,41.8898683,"Google Verified Location",NA,NA,NA,"1976-IL-0418"
"Dunlap Motor Inn","","T-Room","Jacksonville","IL","","Hotel",1979,NA,-89.7133839,39.7561946,"Google Verified Location",NA,NA,NA,"1979-IL-0419"
"Dunlap Motor Inn","T-Room","","Jacksonville","IL","Cruisy Area","Cruising Areas",1980,"",-90.22901,39.733936,"Verified Location",NA,NA,NA,"1980-IL-0420"
"East End","","Hyde Pk. & 53rd St.","Chicago","IL","(B),(*)","Bars/Clubs",1974,"",-87.629798,41.878114,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1974-IL-0421"
"Eastland Mall","","","Bloomington","IL","Cruisy Area","Cruising Areas",1979,"",-88.956154,40.485947,"Verified Location",NA,NA,NA,"1979-IL-0422"
"Eastland Mall","","","Bloomington","IL","Cruisy Area","Cruising Areas",1980,"",-88.956154,40.485947,"Verified Location",NA,NA,NA,"1980-IL-0423"
"El Cabana ","","4600 S Kedzie","Chicago","IL","(M),(S)","Bars/Clubs",1969,NA,-87.70437,41.809754,"Google Verified Location",NA,NA,NA,"1969-IL-0424"
"El Cabana ","","4600 S Kedzie","Chicago","IL","(M),(S)","Bars/Clubs",1968,NA,-87.70437,41.809754,"Google Verified Location",NA,NA,NA,"1968-IL-0425"
"El Dorado","(Latins)","2683 No. Halsted","Chicago","IL","","Bars/Clubs",1978,NA,-87.6487292,41.9314392,"Google Verified Location",NA,NA,NA,"1978-IL-0426"
"El Dorado","(Latins)","2683 N. Halsted","Chicago","IL","(*)","Bars/Clubs",1980,NA,-87.6487292,41.9314392,"Google Verified Location",NA,NA,NA,"1980-IL-0427"
"El Dorado ","(Latins)","2683 N. Halsted ","Chicago","IL","(WE),(*)","Bars/Clubs",1979,NA,-87.6487292,41.9314392,"Google Verified Location",NA,NA,NA,"1979-IL-0428"
"Elley's ","","3126 N. Broadway","Chicago","IL","(R)","Restaurant",1979,NA,-87.64474,41.9385407,"Google Verified Location",NA,NA,NA,"1979-IL-0429"
"English Inn","","1133 N 9th St","East St Louis","IL","(*)","Bars/Clubs",1968,NA,-90.1386782,38.6345064,"Google Verified Location",NA,NA,NA,"1968-IL-0430"
"Episode","","50 E. 77th Street at Cottage Grove","Chicago","IL","(B)","Bars/Clubs",1977,"",-87.622649,41.754705,"Verified Location",NA,NA,NA,"1977-IL-0431"
"Episode","at Cottage Grove","50 E. 77th St.","Chicago","IL","(B)","Bars/Clubs",1976,NA,-87.6226487,41.7547045,"Google Verified Location",NA,NA,NA,"1976-IL-0432"
"Episode","","S. Cottage Grove & 77th St.","Chicago","IL","(B)","Bars/Clubs",1975,"",-87.622649,41.754705,"Verified Location",NA,NA,NA,"1975-IL-0433"
"Ernie's Catch One","(Some L, B) (Disco)","512 Missouri Ave.","East St Louis","IL","(D),(S),(L),(B)","Bars/Clubs",1980,NA,-90.158177,38.6252528,"Google Verified Location",NA,NA,NA,"1980-IL-0434"
"Ernie's Catch One ","(Some G, B) (Disco)","512 Missouri Ave.","East St Louis","IL","(*),(D),(S),(G),(B)","Bars/Clubs",1979,NA,-90.158177,38.6252528,"Google Verified Location",NA,NA,NA,"1979-IL-0435"
"Esquire","","211 N. Chicago","Joliet","IL","(M)","Bars/Clubs",1973,NA,-88.0818235,41.5280739,"Google Verified Location",NA,NA,NA,"1973-IL-0436"
"Esquire","","106 N. Walnut ","Champaign","IL","(M)","Bars/Clubs",1970,NA,-88.242292,40.116597,"Google Verified Location",NA,NA,NA,"1970-IL-0437"
"Esquire","","106 N. Walnut ","Champaign","IL","(M)","Bars/Clubs",1974,NA,-88.242292,40.116597,"Google Verified Location",NA,NA,NA,"1974-IL-0438"
"Esquire","","211 N. Chicago","Joliet","IL","(M)","Bars/Clubs",1970,NA,-88.0818235,41.5280739,"Google Verified Location",NA,NA,NA,"1970-IL-0439"
"Esquire","(back part)","211 N Chicago","Joliet","IL","(M)","Bars/Clubs",1965,NA,-88.0818235,41.5280739,"Google Verified Location",NA,NA,NA,"1965-IL-0440"
"Esquire","","106 N Walnut","Champaign","IL","(M)","Bars/Clubs",1969,NA,-88.242292,40.116597,"Google Verified Location",NA,NA,NA,"1969-IL-0441"
"Esquire","(back part)","211 N Chicago","Joliet","IL","(M)","Bars/Clubs",1966,NA,-88.0818235,41.5280739,"Google Verified Location",NA,NA,NA,"1966-IL-0442"
"Esquire","","211 N. Chicago","Joliet","IL","(M)","Bars/Clubs",1972,NA,-88.0818235,41.5280739,"Google Verified Location",NA,NA,NA,"1972-IL-0443"
"Esquire","","106 N. Walnut","Champaign","IL","(HIP),(M),(*)","Bars/Clubs",1973,NA,-88.242292,40.116597,"Google Verified Location",NA,NA,NA,"1973-IL-0444"
"Esquire ","","106 N. Walnut ","Champaign","IL","(M)","Bars/Clubs",1971,NA,-88.242292,40.116597,"Google Verified Location",NA,NA,NA,"1971-IL-0445"
"Esquire ","(back end of bar)","211 N Chicago","Joliet","IL","(M)","Bars/Clubs",1968,NA,-88.0818235,41.5280739,"Google Verified Location",NA,NA,NA,"1968-IL-0446"
"Esquire ","","211 N Chicago","Joliet","IL","(M)","Bars/Clubs",1969,NA,-88.0818235,41.5280739,"Google Verified Location",NA,NA,NA,"1969-IL-0447"
"Esquire ","","106 N Walnut","Champaign","IL","(M)","Bars/Clubs",1968,NA,-88.242292,40.116597,"Google Verified Location",NA,NA,NA,"1968-IL-0448"
"Esquire ","","106 N Walnut","Champaign","IL","(M)","Bars/Clubs",1966,NA,-88.242292,40.116597,"Google Verified Location",NA,NA,NA,"1966-IL-0449"
"Esquire ","","211 N. Chicago ","Joliet","IL","(M)","Bars/Clubs",1971,NA,-88.0818235,41.5280739,"Google Verified Location",NA,NA,NA,"1971-IL-0450"
"Esquire ","","106 N. Walnut ","Champaign","IL","(M)","Bars/Clubs",1972,NA,-88.242292,40.116597,"Google Verified Location",NA,NA,NA,"1972-IL-0451"
"Eucalyptus Tree","(Gifts, ect.)","3132 No. Broadway","Chicago","IL","","Business",1978,NA,-87.6446436,41.9387165,"Google Verified Location",NA,NA,NA,"1978-IL-0452"
"Faces","(Super complex with YC, Disco, D on main floor, S & cabaret at Upstage: 2nd floor & some W, SM at Mine Shaft in basement) (Use 4th st entrance)","130 Collinsville Ave","East St Louis","IL","(*),(YC),(D),(S),(W),(SM)","Bars/Clubs,Cruising Areas",1979,NA,-90.1602122,38.6263913,"Google Verified Location",NA,NA,NA,"1979-IL-0453"
"Faces ","('Super complex with YC, Disco, D on main floor, S & cabaret at Upstage: 2nd floor, & some W, SM at Mine Shaft in basement) (Use 4th St. entrance)","130 Collinsville Ave.","East St Louis","IL","(*),(YC),(D),(S),(W),(SM)","Bars/Clubs,Cruising Areas",1980,NA,-90.1602122,38.6263913,"Google Verified Location",NA,NA,NA,"1980-IL-0454"
"Factory Disco","","1665 W. Fullerton","Chicago","IL","(YC),(D)","Bars/Clubs",1980,NA,-87.6706375,41.9248851,"Google Verified Location",NA,NA,NA,"1980-IL-0455"
"Faust Hotel","","630 E. State St.","Rockford","IL","(M)","Bars/Clubs",1972,NA,-89.0849986,42.2669984,"Google Verified Location",NA,NA,NA,"1972-IL-0456"
"Faust Hotel ","","630 E. State St.","Rockford","IL","(M)","Bars/Clubs,Hotel",1971,NA,-89.0849986,42.2669984,"Google Verified Location",NA,NA,NA,"1971-IL-0457"
"Faust Hotel ","","630 E. State St.","Rockford","IL","","Hotel",1970,NA,-89.0849986,42.2669984,"Google Verified Location",NA,NA,NA,"1970-IL-0458"
"Festival Theatre ","","3912 Sheridan Rd. ","Chicago","IL","","Theatre",1975,NA,-87.6545695,41.9531069,"Google Verified Location",NA,NA,NA,"1975-IL-0459"
"Finocchio's","","2835 N Broadway","Chicago","IL","(S)","Bars/Clubs",1965,NA,-87.6443982,41.9338209,"Google Verified Location",NA,NA,NA,"1965-IL-0460"
"Finocchio's ","","14 N. Wells St.","Chicago","IL","(M)","Bars/Clubs",1976,NA,-87.6338341,41.8822511,"Google Verified Location",NA,NA,NA,"1976-IL-0461"
"Fireplace","","1448 N. Wells St.","Chicago","IL","(M),(R)","Restaurant",1976,NA,-87.6346476,41.9091606,"Google Verified Location",NA,NA,NA,"1976-IL-0462"
"Fireplace","","1448 No. Wells St.","Chicago","IL","(M),(R)","Restaurant",1978,NA,-87.6346476,41.9091606,"Google Verified Location",NA,NA,NA,"1978-IL-0463"
"Fireplace ","","1448 N. Wells St.","Chicago","IL","(M),(R)","Restaurant",1977,NA,-87.6346476,41.9091606,"Google Verified Location",NA,NA,NA,"1977-IL-0464"
"First St Tap","","117 1st St","Monmouth","IL","(M),(RT)","Bars/Clubs",1966,NA,-90.6467302,40.9113995,"Google Verified Location",NA,NA,NA,"1966-IL-0465"
"First St Tap","","117 1st St","Monmouth","IL","(M),(RT)","Bars/Clubs",1965,NA,-90.6467302,40.9113995,"Google Verified Location",NA,NA,NA,"1965-IL-0466"
"First St Tap","","117 1st St","Monmouth","IL","(M),(RT)","Bars/Clubs",1968,NA,-90.6467302,40.9113995,"Google Verified Location",NA,NA,NA,"1968-IL-0467"
"First St. Tap","","117 1st St","Monmouth","IL","(M),(RT)","Bars/Clubs",1969,NA,-90.6467302,40.9113995,"Google Verified Location",NA,NA,NA,"1969-IL-0468"
"First St. Tap","","117 1st St.","Monmouth","IL","(M),(RT)","Bars/Clubs",1973,NA,-90.6467302,40.9113995,"Google Verified Location",NA,NA,NA,"1973-IL-0469"
"First St. Tap","","117 1st St","Monmouth","IL","(M),(RT)","Bars/Clubs",1970,NA,-90.6467302,40.9113995,"Google Verified Location",NA,NA,NA,"1970-IL-0470"
"First St. Tap","","117 1st St","Monmouth","IL","(M),(RT)","Bars/Clubs",1972,NA,-90.6467302,40.9113995,"Google Verified Location",NA,NA,NA,"1972-IL-0471"
"First St. Tap","","117 1st St ","Monmouth","IL","(M),(RT)","Bars/Clubs",1975,NA,-90.6467302,40.9113995,"Google Verified Location",NA,NA,NA,"1975-IL-0472"
"First St. Tap","","117 1st St.","Monmouth","IL","(M),(RT)","Bars/Clubs",1974,NA,-90.6467302,40.9113995,"Google Verified Location",NA,NA,NA,"1974-IL-0473"
"First St. Tap","","117 1st St.","Monmouth","IL","(M),(RT)","Bars/Clubs",1976,NA,-90.6467302,40.9113995,"Google Verified Location",NA,NA,NA,"1976-IL-0474"
"First St. Tap ","","117 1st St.","Monmouth","IL","(M),(RT)","Bars/Clubs",1971,NA,-90.6467302,40.9113995,"Google Verified Location",NA,NA,NA,"1971-IL-0475"
"First Street Tap","","117 1st Street","Monmouth","IL","(M),(RT)","Bars/Clubs",1977,NA,-90.6467302,40.9113995,"Google Verified Location",NA,NA,NA,"1977-IL-0476"
"Flight Lounge","","420 No. Clark St.","Chicago","IL","(M)","Bars/Clubs",1978,NA,-87.6313291,41.8899018,"Google Verified Location",NA,NA,NA,"1978-IL-0477"
"Foster's ","","868 N. State St.","Chicago","IL","(B)","Bars/Clubs",1980,NA,-87.6284355,41.8983221,"Google Verified Location",NA,NA,NA,"1980-IL-0478"
"Foster's Little Club","","868 N. State St.","Chicago","IL","(B)","Bars/Clubs",1979,NA,-87.6284355,41.8983221,"Google Verified Location",NA,NA,NA,"1979-IL-0479"
"Freddy's","","Lawrence & Winthrop","Chicago","IL","","Bars/Clubs",1968,"",-87.657262,41.969232,"Verified Location",NA,NA,NA,"1968-IL-0480"
"Freddy's","(semi-private) ($1 membership cards)","1064 Lawrence at Winthrop","Chicago","IL","(*),(P)","Bars/Clubs",1966,"",-87.657262,41.969232,"Verified Location",NA,NA,NA,"1966-IL-0481"
"Frenchy's Book Store","","872 N. State St.","Chicago","IL","","Book Store",1977,NA,-87.6284715,41.8987699,"Google Verified Location",NA,NA,NA,"1977-IL-0482"
"Frenchy's Bookstore","","872 N. State St.","Chicago","IL","(M)","Book Store",1980,NA,-87.6284715,41.8987699,"Google Verified Location",NA,NA,NA,"1980-IL-0483"
"Frency's Book Store","","872 No. Wells St.","Chicago","IL","(M)","Book Store",1978,NA,-87.6345427,41.8983653,"Google Verified Location",NA,NA,NA,"1978-IL-0484"
"Frog Pond","","2917 N. Sheffield","Chicago","IL","","Bars/Clubs",1979,NA,-87.6537368,41.9349493,"Google Verified Location",NA,NA,NA,"1979-IL-0485"
"Frog Pound","","2917 N. Sheffield","Chicago","IL","","Bars/Clubs",1980,NA,-87.6537368,41.9349493,"Google Verified Location",NA,NA,NA,"1980-IL-0486"
"Front Page","","530 N Rush St","Chicago","IL","(S)","Bars/Clubs",1965,NA,-87.6254245,41.8917681,"Google Verified Location",NA,NA,NA,"1965-IL-0487"
"G.C.","","2265 N Lincoln","Chicago","IL","(*),(SM)","Bars/Clubs",1969,NA,-87.6455291,41.9234339,"Google Verified Location",NA,NA,NA,"1969-IL-0488"
"G.C. (Gold Coast)","","2265 N. Lincoln","Chicago","IL","(SM)","Bars/Clubs",1971,NA,-87.6455291,41.9234339,"Google Verified Location",NA,NA,NA,"1971-IL-0489"
"Gate Lounge","(downstairs)","650 N. Dearborn","Chicago","IL","","Bars/Clubs",1975,NA,-87.6300115,41.8938385,"Google Verified Location",NA,NA,NA,"1975-IL-0490"
