Field 1,ID,title,description,streetaddress,city,state,amenityfeatures,type,Year,notes,lon,lat,status
25680,S001,"
  21st Street Art Theater

  ",,2039 Collins ,Miami Beach,FL,,Theatre,1978,,-80.1288293,25.7961354,Google Verified Location
25681,S002,"
  Act III
  ","(some OC, RT) ",3113 Live Oak ,Dallas,TX,"(D),(OC),(RT)",Bars/Clubs,1978,,-96.786515,32.7914493,Google Verified Location
25682,S003,"
  Adultz News
  ",(Books) ,519 E. Houston ,San Antonio,TX,,Book Store,1978,,-98.4870976,29.4268139,Google Verified Location
25683,S004,"
  After Dark Lounge
  ",(Disco) 7 nights downstairs & upstairs lounge (Cruisy-WE) ,80 Asheland Ave. ,Asheville,MS,"(P),(YC),(*),(D),(WE)","Bars/Clubs,Cruising Areas",1978,,-82.5564507,35.5911639,Google Verified Location
25684,S005,"
  Ann's Tic Toc
  ",,408 Broadway ,Macon,GA,"(D),(*)",Bars/Clubs,1973,,-83.6242488,32.8359384,Google Verified Location
25685,S006,"
  Annex
  ",,60 No. Orange Ave. ,Orlando,FL,"(M),(B),(RT),(D)",Bars/Clubs,1978,,-81.3792646,28.5414113,Google Verified Location
25686,S007,"
  Apartment Lounge
  ",,2828 Rio Grande,Austin,TX,"(D),(*)",Bars/Clubs,1973,,-97.7441954,30.2957037,Google Verified Location
25687,S008,"
  B & L Books
  ",,214 N. Grant ,Odessa,TX,,Book Store,1978,,-102.3677662,31.846436,Google Verified Location
25688,S009,"
  Bacchus
  ","(Many G, B) ",135 Calhoun St. ,Charleston,SC,"(S),(G),(B)",Bars/Clubs,1977,,-79.9349007,32.7861721,Google Verified Location
25689,S010,"
  Back Street Warehouse

  ",(plans opening in spring of 77 -(disco) (D) - 24 hours - BYOB for AH operation)  ,South Orange Blossom Trail ,Orlando,FL,"(D),(BYOB)",Bars/Clubs,1978,,-81.4020685,28.445634,Google Verified Location
25690,S011,"
  Badlands Territory
  ",(Disco -D -upstairs) (5 rooms -something for everyone) ,116 E. Main St. ,Louisville,KY,"(*),(YC),(D)",Bars/Clubs,1978,,-85.7507822,38.2556542,Google Verified Location
25691,S012,"
  Big Ruby's Guest House
  ",,617 Whitehead,Key West,FL,(H),Hotel,1977,,-81.8026011,24.5536811,Google Verified Location
25692,S013,"
  Blue
  Mirror Lounge
  ",(Maybe changing name) ,305 South Howard ,Tampa,FL,,Bars/Clubs,1977,,-82.4829838,27.9415431,Google Verified Location
25693,S014,"
  Bo's Crowbar
  ",(Open Sundays) ,504 North 1st Street ,Jacksonville Beach,FL,"(YC),(D),(PT),(*)",Bars/Clubs,1977,,-81.3906646,30.2932926,Google Verified Location
25694,S015,"
  Bon Soir
  ",,4527 Cole ,Dallas,TX,"(W),(PT)",Bars/Clubs,1978,,-96.7896569,32.8225977,Google Verified Location
25695,S016,"
  Bonnie's
  ",($1. adm. WE) ,600 block of No. 10 St. ,Ft. Smith,AR,"(S),(WE)",Bars/Clubs,1978,,-94.4168155,35.3893665,Google Verified Location
25696,S017,"
  Book Exchange
  ",,3928 W. Kennedy ,Tampa,FL,,Book Store,1977,,-82.5094161,27.9447545,Google Verified Location
25697,S018,"
  Book Worm
  ",(books) ,102 No. Orange Ave. ,Orlando,FL,,Book Store,1978,,-81.3792551,28.5411295,Google Verified Location
25698,S019,"
  Boot Camp
  ",(looks promising) ,2508 No. Fitzhugh ,Dallas,TX,"(W),(PT)",Bars/Clubs,1978,,-96.7832392,32.8126145,Google Verified Location
25699,S020,"
  Bradford Hotel Lounge
  ",,2255 S. 1st St. ,Ft. Myers,FL,(M),"Hotel,Bars/Clubs",1979,,-81.8695139,26.6445272,Google Verified Location
25700,S021,"
  Brass Rail
  ",(could be a winner) ,2513 No. Fitzhugh ,Dallas,TX,,Bars/Clubs,1978,,-96.7838107,32.8123356,Google Verified Location
25701,S022,"
  Bridge Club
  ",(Also H) ,5519 W. Hillsboro Avenue ,Tampa,FL,"(P),(D),(S),(PT),(BYOB)",Hotel,1977,,-82.5369337,27.9968709,Google Verified Location
25702,S023,"
  Buccaneer Disco
  ",,16051 Collins Ave.,Miami Beach,FL,"(D),(*)",Bars/Clubs,1978,,-80.1216162,25.9263059,Google Verified Location
25703,S024,"
  Cactus Lounge
  ",,2041 N.E. Biscayne Blvd. ,Miami,FL,"(R),(*)",Restaurant,1973,,-80.1888382,25.7960641,Google Verified Location
25704,S025,"
  Cameo
  ",,188 Williams at Cain N.W. ,Atlanta,GA,"(M),(B),(RT)",Bars/Clubs,1979,,-83.3695042,33.9546184,Google Verified Location
25705,S026,"
  Candlelight
  ",(Coconut Grove),3131 Commodore Plaza,Miami,FL,"(M),(PE),(R)",Restaurant,1973,,-80.2441116,25.7273309,Google Verified Location
25706,S027,"
  Carnival
  ",,137 N.E. 3rd Ave.,Miami,FL,(RT),Bars/Clubs,1973,,-80.1885924,25.7759724,Google Verified Location
25707,S028,"
  Chez Paris
  ",,2207 Ayers,Corpus Christi,TX,(D),Bars/Clubs,1973,,-97.4072071,27.7686727,Google Verified Location
25708,S029,"
  China Gate
  ",,1007 Simonton,Key West,FL,"(M),(R)",Restaurant,1977,,-81.7976895,24.5518474,Google Verified Location
25709,S030,"
  Chuck's
  ",,3019 No. Haskell ,Dallas,TX,(W),Bars/Clubs,1978,,-96.793667,32.8072282,Google Verified Location
25710,S031,"
  City Disco
  ",(Disco) (Looks promising) ,664 So. 4th St. ,Louisville,KY,"(M),(D),(PT)",Bars/Clubs,1978,,-85.7585106,38.2467292,Google Verified Location
25711,S032,"
  Climax Book Mart
  ",(Cruisy) (Open 24 hrs except early Sunday morn.) ,1545 Piedmont Rd. N.E. ,Atlanta,GA,,"Book Store,Cruising Areas",1979,,-84.3658903,33.8080596,Google Verified Location
25712,S033,"
  Cloud Lake Adult Bookstore

  ",(Cloud Lake),1320 Southern Blvd. ,West Palm Beach,FL,,Book Store,1978,,-80.0726622,26.6761313,Google Verified Location
25713,S034,"
  Club
  ",,1514 Jackson,Ft. Myers,FL,"(*),(P),(YC),(D),(PT),(BYOB)",Bars/Clubs,1979,,-81.8723084,26.640628,Google Verified Location
25714,S035,"
  Club
  Baths of Jacksonville
  ",,1939 Hendricks ,Jacksonville,FL,(*),Baths,1977,,-81.6533782,30.3057129,Google Verified Location
25715,S036,"
  Club Austin Baths
  ",,308 W. 16th St. ,Austin,TX,(*),Baths,1979,,-97.7421212,30.2787047,Google Verified Location
25716,S037,"
  Club Baths of
  Atlanta
  ",,76 4th St. S.W. ,Atlanta,GA,(*),Baths,1979,,-84.4033329,33.6758669,Google Verified Location
25717,S038,"
  Club Baths of
  Dallas
  ",(& Eagle Leathers -toys & things) ,2616 Swiss Ave. ,Dallas,TX,"(YC),(*)",Baths,1978,,-96.7882627,32.7864562,Google Verified Location
25718,S039,"
  Club Charlotte
  Baths
  ",,1013 W. Morehead ,Charlotte,NC,,Baths,1978,,-80.8593366,35.2282333,Google Verified Location
25719,S040,"
  Club David
  ",(Semi-P) (Disco) ,135 Market St. ,Charleston,SC,"(*),(YC),(D),(P)",Bars/Clubs,1979,,-79.9324952,32.7806006,Google Verified Location
25720,S041,"
  Club Miami Baths
  ",,2991 Coral Way ,Miami,FL,"(YC),(P),(*)",Baths,1979,,-80.242182,25.7505182,Google Verified Location
25721,S042,"
  Club South Baths of
  Charlotte
  ",(Looks promising) ,1708 South Blvd. ,Charlotte,NC,,Baths,1978,,-80.8573682,35.2127198,Google Verified Location
25722,S043,"
  Club Tampa Baths
  ",,215 N. 11th Street ,Tampa,FL,"(P),(*)",Baths,1977,,-82.4473903,27.9495484,Google Verified Location
25723,S044,"
  Commerce Street News

  ",,1513 Commerce St.,Dallas,TX,,Book Store,1978,,-96.7983071,32.7805577,Google Verified Location
25724,S045,"
  Compass Rose
  ",,611 Duval Street,Key West,FL,,Bars/Clubs,1977,,-81.801658,24.554616,Google Verified Location
25725,S046,"
  Copenhagen Book Store

  ",(best when not busted) ,2500 Knight ,Dallas,TX,,Book Store,1978,,-96.8177057,32.8073912,Google Verified Location
25726,S047,"
  Copper Skillet
  ",,3400 North ,Austin,TX,"(M),(R),(C),(AH)",Restaurant,1979,,-97.7362739,30.3221642,Google Verified Location
25727,S048,"
  Country Store
  ",(Coconut Grove),2880 Florida Ave.,Miami,FL,"(M),(PE),(R)",Restaurant,1973,,-80.2402808,25.7290766,Google Verified Location
25729,S050,"
  Crews Inn
  ",,3115 Live Oak ,Dallas,TX,(OC),Bars/Clubs,1978,,-96.7861053,32.7917289,Google Verified Location
25728,S049,"
  Crews Inn
  ",,3220 No. Fitzhugh ,Dallas,TX,"(D),(*)",Bars/Clubs,1978,,-96.7931451,32.8172624,Google Verified Location
25730,S051,"
  Cucujo's
  ",(S-WE-$1.00 adm.) ,1725 West Kennedy Boulevard,Tampa,FL,(G),Bars/Clubs,1977,,-82.4782191,27.9449614,Google Verified Location
25731,S052,"
  Danny's Book Store
  ",,131 S.E. 1st Ave. ,Miami,FL,,"Business,Book Store",1973,,-80.1917244,25.7726869,Google Verified Location
25732,S053,"
  Danny's Little River News
  ",(Book Store),7839 N.E. 2nd Ave. ,Miami,FL,,"Business,Book Store",1973,,-80.1925464,25.8468137,Google Verified Location
25733,S054,"
  David's Lounge
  ",(Some G) (Disco) (Thur. thru Sun.),114 Market St. ,Wilmington,NC,"(*),(YC),(D),(G)",Bars/Clubs,1979,,-77.9482978,34.2350704,Google Verified Location
25734,S055,"
  David's Wherehouse

  ",(Some G) (No sign -enter thru rear) ,2402 Marshall St. ,Lubbock,TX,"(YC),(D),(PT),(*),(G)",Bars/Clubs,1978,,-101.8692275,33.6140933,Google Verified Location
25735,S056,"
  De Soto Hilton Hotel
  Bar
  ",,15 E. Liberty,Savannah,GA,"(M),(PE)","Hotel,Bars/Clubs",1973,,-81.0929972,32.0740555,Google Verified Location
25736,S057,"
  Delmonico's
  ",(Some G) (Disco) ,218 Duval Street,Key West,FL,"(YC),(D),(*),(G)",Bars/Clubs,1977,,-81.8049713,24.5582553,Google Verified Location
25737,S058,"
  Denny's
  ",,102 Parker ,Tampa,FL,"(M),(R),(C),(AH)",Restaurant,1977,,-82.4613098,27.9458551,Google Verified Location
25738,S059,"
  Derby House
  ",,1068 Park St. ,Jacksonville,FL,"(M),(R),(C),(AH)","Bars/Clubs,Restaurant",1977,,-81.6812748,30.3142024,Google Verified Location
25739,S060,"
  Dimensions III
  ",(Disco) (Several bars - Game room & The Emporium boutique) ,2617 No. Pearl ,Dallas,TX,"(YC),(D),(PT),(*)",Bars/Clubs,1978,,-96.8050446,32.7929646,Google Verified Location
25740,S061,"
  Dinghy
  ",,323 23rd St.,Miami Beach,FL,(OC),Bars/Clubs,1978,,-80.1294463,25.7991025,Google Verified Location
25741,S062,"
  Double R
  ","(Liquor) (This cruisy levi & western complex has several bars, game room & Pleasure Chest shop) (R -Sun. brunch & AH)",1001 N.E. 2nd Ave. ,Miami,FL,"(*),(R),(AH)","Bars/Clubs,Cruising Areas,Restaurant",1979,,-80.1904924,25.7840846,Google Verified Location
25742,S063,"
  Down Under Book
  Store
  ","(Books, erotica, cruisy peep shows) (Open 24 hrs) ",45 8th St. at Cypress,Atlanta,GA,(*),"Book Store,Cruising Areas",1979,,-84.3859495,33.7793983,Google Verified Location
25743,S065,"
  Downtowner
  ",(Rooms),726 S. Miami Ave. S. ,Miami,FL,"(M),(H)",Hotel,1979,,-80.193663,25.766813,Google Verified Location
25744,S064,"
  Downtowner
  ",(Disco) (Game room & 2 show rooms) ,105 W. Main St. ,Louisville,KY,"(*),(YC),(D),(E),(S)",Bars/Clubs,1978,,-85.751793,38.256497,Google Verified Location
25745,S066,"
  Downtowner Motel
  Bar
  ",,1313 Walnut ,Vicksburg,MS,"(M),(*)","Bars/Clubs,Hotel",1978,,-90.8807348,32.349449,Google Verified Location
25746,S067,"
  Duffy's Tavern
  ",,5 S. 16th St. ,McAllen,TX,"(D),(PT),(G),(*)",Bars/Clubs,1978,,-98.2365932,26.2045757,Google Verified Location
25747,S068,"
  Dunk & Dine
  ",,2305 Cheshire Bridge Rd. ,Atlanta,GA,"(M),(R)",Restaurant,1979,,-84.3516172,33.8179715,Google Verified Location
25748,S069,"
  East Gate
  ",,109 Walton,College Station,TX,"(YC),(M)",Bars/Clubs,1973,,-96.3294407,30.6241927,Google Verified Location
25749,S070,"
  El Carol
  ",(S.W. 42nd Ave.),930 Le Jeune Rd. ,Miami,FL,,Bars/Clubs,1973,,-80.2635159,25.7631142,Google Verified Location
25750,S071,"
  El Carol
  ",(Liquor),930 Le Jeune Rd. ,Miami,FL,(OC),Bars/Clubs,1979,,-80.2635159,25.7631142,Google Verified Location
25751,S072,"
  El Vaquero
  ",,1802 Santa Ursula ,Laredo,TX,"(S),(*)",Bars/Clubs,1978,,-99.5039366,27.5155027,Google Verified Location
25752,S073,"
  Eros Book Mart
  ",(Open 24hrs) ,777 Ponce de Leon,Atlanta,GA,,Book Store,1979,,-84.361886,33.7736049,Google Verified Location
25753,S074,"
  Eros Book Mart
  ",(Open 24hrs) ,777 Ponce de Leon ,Atlanta,GA,,Book Store,1978,,-84.361886,33.7736049,Google Verified Location
25754,S075,"
  Evolution
  ",,3409 N. 10th St. ,McAllen,TX,"(YC),(D),(*)",Bars/Clubs,1978,,-98.2255916,26.2344569,Google Verified Location
25755,S076,"
  Fiesta Lounge
  ",,1429 1st Ave.,Columbus,GA,"(YC),(*)",Bars/Clubs,1973,,-84.9918642,32.4730193,Google Verified Location
25756,S077,"
  Fortress
  ",,5729 Shakespeare Rd. ,Columbia,SC,"(G),(*)",Bars/Clubs,1977,,-80.9805024,34.0560313,Google Verified Location
25757,S078,"
  Fox Hole
  ",,2000 N.E. 2nd Ave.,Miami,FL,,Bars/Clubs,1973,,-80.1909933,25.7953954,Google Verified Location
25758,S079,"
  Fox Hole
  ",(Dull),2000 N.E. 2nd Ave. ,Miami,FL,"(OC),(PT)",Bars/Clubs,1979,,-80.1909933,25.7953954,Google Verified Location
25759,S080,"
  Frank Powell's
  & Lounge
  ",(Enter thru parking lot in rear),1139 W. Peachtree St.,Atlanta,GA,"(*),(R)",Restaurant,1979,,-84.3876224,33.7857884,Google Verified Location
25760,S081,"
  French Quarter
  ",(Disco) ,527 Main Street ,Jacksonville,FL,"(B),(YC),(S),(D),(*)",Bars/Clubs,1977,,-81.6565476,30.3305177,Google Verified Location
25761,S082,"
  Gallus
  ",(Downstairs cruise bar side entrance -fun'sundays -serves brunch)  ,49 6th St. N.E.  ,Atlanta,GA,"(M),(PE),(R),(*)","Restaurant,Bars/Clubs,Cruising Areas",1978,,-84.3856964,33.7772566,Google Verified Location
25762,S083,"
  Gallus
  ",(Upstairs -Sun. brunch) (Downstairs cruise bar -some midnight cow-boys),46 6th St. N.E. ,Atlanta,GA,"(*),(M),(PE),(R)","Restaurant,Cruising Areas",1979,,-84.3857625,33.777639,Google Verified Location
25763,S084,"
  Galt Riviera Motel
  ",,3811 No. Ocean Blvd. ,Ft. Lauderdale,FL,(H),Hotel,1978,,-80.0999542,26.1748267,Google Verified Location
25764,S085,"
  Garden
  ","(Key club) (Some W, SM, - go go boys -just re-opened -should pick up)",37 N.W. 36th St. ,Miami,FL,"(P),(W),(SM)",Bars/Clubs,1979,,-80.196158,25.8104123,Google Verified Location
25765,S086,"
  Garden Grate
  ",(Same bldg. as Pin Up),323 23rd St.,Miami Beach,FL,"(R),(G)",Restaurant,1978,,-80.1294463,25.7991025,Google Verified Location
25766,S087,"
  Gas Light Book Store
  ",,"
  3519 Bellaire
  ",Houston,TX,,Book Store,1978,,-95.4321159,29.705724,Google Verified Location
25768,S089,"
  Gay Paree Cinema
  ",,90 Walton St. ,Atlanta,GA,,Theatre,1979,,-84.3913343,33.7565103,Google Verified Location
25767,S088,"
  Gay Paree Cinema
  ",,90 Walton St. ,Atlanta,GA,,Theatre,1978,,-84.3913343,33.7565103,Google Verified Location
25770,S091,"
  Gene & Gabe's
  ",(Very M),1578 Piedmont Rd. N.E. ,Atlanta,GA,"(PE),(R),(M)",Restaurant,1979,,-84.3658903,33.8080596,Google Verified Location
25769,S090,"
  Gene & Gabe's
  ",(Sundays from 4 p.m.) ,1578 Piedmont Rd. N.E. ,Atlanta,GA,"(M),(PE),(R)",Restaurant,1978,,-84.3658903,33.8080596,Google Verified Location
25771,S092,"
  George's Majestic
  ",(Back area) ,519 W. Dickson St. ,Fayetteville,AL,"(M),(*)",Bars/Clubs,1978,,-94.1664092,36.0663524,Google Verified Location
25772,S093,"
  Gold Keg
  ",,93 N.E. 36th St. ,Miami,FL,(PT),Bars/Clubs,1979,,-80.1932669,25.8107421,Google Verified Location
25773,S094,"
  Gold Room
  ",,"
  2802 Austin
  ",Houston,TX,"(B),(D),(*)",Bars/Clubs,1978,,-95.3718932,29.7420517,Google Verified Location
25774,S095,"
  Golden Anchor
  ",,110 E. Waters Avenue ,Tampa,FL,(M),Bars/Clubs,1977,,-82.4590494,28.0255218,Google Verified Location
25775,S096,"
  Googie's
  ",,5832 N.W. 27th Ave. ,Miami,FL,(B),Bars/Clubs,1973,,-80.2412365,25.8281587,Google Verified Location
25776,S097,"
  Grand Slam
  ",,"
  717 Fairview
  ",Houston,TX,(OC),Bars/Clubs,1978,,-95.3895199,29.747943,Google Verified Location
25777,S098,"
  Grotto
  ",,1914 E. Oakland,Ft. Lauderdale,FL,"(OC),(D)",Bars/Clubs,1978,,-80.1211799,26.1669059,Google Verified Location
25778,S099,"
  Grove Bookstore
  ",(Books) (Coconut Grove),3025 Fuller St.,Miami,FL,,Book Store,1979,,-80.2430659,25.7276115,Google Verified Location
25779,S100,"
  Grove Movie
  ",,3356 Virginia St. ,Miami,FL,,Bars/Clubs,1979,,-80.2414557,25.7285521,Google Verified Location
25780,S101,"
  Gym Health Club
  Baths
  ",,901 S.W. 27th Ave. ,Ft. Lauderdale,FL,(P),Baths,1978,,-80.17819,26.110238,Google Verified Location
25781,S102,"
  Hadrian's Patio Club
  ",,600 Agness,Corpus Christi,TX,"(P),(HIP),(YC),(D),(R),(*)",Restaurant,1973,,-97.3975514,27.7887833,Google Verified Location
25782,S103,"
  Hamlet
  ",(Liquor) (Good Sun. & Mon. when the hairdressers are off) (Coconut Grove),3416 Main Hwy. ,Miami,FL,"(R),(*)",Restaurant,1979,,-80.2427755,25.7278553,Google Verified Location
25783,S104,"
  Harrigan's
  ",(Very M) ,"
  2202 Kirby
  ",Houston,TX,"(PE),(R),(M)",Restaurant,1978,,-95.4189265,29.7458097,Google Verified Location
25784,S105,"
  Hi-Camp Lounge
  ",,800 No. 10th St. ,Ft. Smith,AR,"(YC),(D)",Bars/Clubs,1978,,-94.4156108,35.3908803,Google Verified Location
25785,S106,"
  Holiday Inn bar
  ",,442 Eastern Blvd. ,Fayetteville,NC,"(M),(OC)","Hotel,Bars/Clubs",1978,,-78.867355,35.042406,Google Verified Location
25786,S107,"
  Home plate
  ",(Beer & wine) Also C - AH - WE)   ,567 Ponce de Leon Ave. N.E. ,Atlanta,GA,"(M),(G),(R),(C),(AH),(WE)",Restaurant,1978,,-84.3684698,33.773142,Google Verified Location
25787,S108,"
  Hospitality Inn
  ",(Paris Pike) ,2143 N. Broadway ,Lexington,KY,"(M),(R),(C),(AH)",Restaurant,1978,,-84.4544314,38.078466,Google Verified Location
25788,S109,"
  Howard Johnsons
  ",,190 Hendersonville Rd. ,Asheville,MS,"(M),(R),(C),(AH)",Restaurant,1978,,-82.540908,35.563649,Google Verified Location
25789,S110,"
  Igor's Lounge & Game Room
  ",,2133 St. Charles Ave. ,New Orleans,LA,"(RT),(PT)",Bars/Clubs,1978,,-90.0805199,29.934535,Google Verified Location
25790,S111,"
  Inside Outside
  ",,"
  1318 Westheimer
  ",Houston,TX,"(YC),(D),(E),(*)",Bars/Clubs,1978,,-95.3953253,29.7439873,Google Verified Location
25791,S112,"
  Inside Outside Country

  ",(thru rear & next to above) ,"
  1322 Westheimer
  ",Houston,TX,(W),Bars/Clubs,1978,,-95.395448,29.743847,Google Verified Location
25792,S113,"
  Italian Garden
  ",,1208 Simonton ,Key West,FL,"(M),(R)",Restaurant,1977,,-81.7964082,24.5496586,Google Verified Location
25793,S114,"
  Jaybird News
  ","(J.B.N.) (Books, toys, etc.) ",2515 W. Broward ,Ft. Lauderdale,FL,(*),Book Store,1978,,-80.1754013,26.121997,Google Verified Location
25794,S115,"
  Johnnie Ganem
  ",(after hours),501 Habersham,Savannah,GA,"(M),(C),(R)",Restaurant,1973,,-81.0912834,32.0689116,Google Verified Location
25795,S116,"
  Jonathan's
  ",,714 No. Rampart St. ,New Orleans,LA,"(M),(PE),(R)",Restaurant,1978,,-90.068034,29.960566,Google Verified Location
25796,S117,"
  Just Marion &
  Lynn's
  ",,"
  817 Fairview
  ",Houston,TX,"(G),(PT),(*)",Bars/Clubs,1978,,-95.3902946,29.7479356,Google Verified Location
25797,S118,"
  Kennedy Adult Cinema & Book
  Store
  ",,1729 West Kennedy,Tampa,FL,,"Theatre,Book Store",1977,,-82.4782293,27.9449614,Google Verified Location
25798,S119,"
  Key Lime Village
  ",,727 Truman Ave. ,Key West,FL,(H),Hotel,1977,,-81.7959757,24.5534785,Google Verified Location
25799,S120,"
  Kikiki Cafe
  ",,907 N. Tampa,Tampa,FL,"(R),(C),(AH),(*)",Restaurant,1977,,-82.4603172,27.9514305,Google Verified Location
25800,S121,"
  Kikiki Saloon
  ",,909 N. Tampa ,Tampa,FL,"(W),(SM),(PT),(*)",Bars/Clubs,1977,,-82.460322,27.9514415,Google Verified Location
25801,S122,"
  Kitten's Korner
  ",,19 16th St.,Savannah Beach,GA,(M),Bars/Clubs,1973,,-80.845666,32.0002152,Google Verified Location
25802,S123,"
  Kitty Kat Theater
  ",,7770 Biscayne Blvd.,Miami Beach,FL,,Theatre,1978,,-80.1848475,25.8469388,Google Verified Location
25803,S124,"
  Kockpit
  ",,841 N.E. 1st Ave. ,Miami,FL,,Bars/Clubs,1979,,-80.1919704,25.7823485,Google Verified Location
25804,S125,"
  La Fitte's In
  Exile
  ",(Cruisy) ,901 Bourbon St.,New Orleans,LA,"(YC),(*)","Cruising Areas,Bars/Clubs",1978,,-90.0642121,29.9604081,Google Verified Location
25805,S126,"
  Lafitte Guest House
  ",,1003 Bourbon St.,New Orleans,LA,"(H),(*)",Hotel,1979,,-90.0635279,29.9612328,Google Verified Location
25806,S127,"
  Lafitte's In Exile

  ",(Cruisy) ,901 Bourbon St. ,New Orleans,LA,"(*),(YC)","Bars/Clubs,Cruising Areas",1979,,-90.0642121,29.9604081,Google Verified Location
25807,S128,"
  Lamp Post
  ",,"
  2417 Times
  ",Houston,TX,,Bars/Clubs,1978,,-95.4153693,29.7166692,Google Verified Location
25808,S129,"
  Lauderdale Beach
  Hotel
  ",(Florida's Newest resort complex -includes (H) (R) (E) (Several Bars) (YC) (Disco) (D) (Game room) (PT) (Swim pool) (Ft. Lauderdale Beach) ,101 So. Atlantic Blvd. ,Ft. Lauderdale,FL,"(*),(H),(R),(C),(E),(YC),(D),(PT)","Hotel,Restaurant",1978,,-80.1046829,26.1214165,Google Verified Location
25809,S130,"
  Lautrec
  ",,514 Toulouse ,New Orleans,LA,"(M),(PE),(R)",Restaurant,1978,,-90.064016,29.956028,Google Verified Location
25810,S131,"
  Lazy J
  ",,"
  302 Tuam
  ",Houston,TX,"(W),(RT)",Bars/Clubs,1978,,-95.381528,29.746848,Google Verified Location
25812,S133,"
  Le Bistro
  ","(Disco) (B, RT, G, Hustlers) ",800 Bourbon St. ,New Orleans,LA,"(D),(S),(B),(RT),(G)",Bars/Clubs,1979,,-90.0647321,29.9594705,Google Verified Location
25811,S132,"
  Le Bistro
  ",(Disco) (go go boys -upstairs lounge has a game room -(PT),800 Bourbon St. ,New Orleans,LA,"(YC),(D),(*),(PT)",Bars/Clubs,1978,,-90.0647321,29.9594705,Google Verified Location
25813,S134,"
  Le Branch
  ",(Gifts & birds) ,"
  2045 W. Alabama
  ",Houston,TX,,Bars/Clubs,1978,,-95.410011,29.7383372,Google Verified Location
25814,S135,"
  Le Cabaret
  ",(Disco) ,6910 S. Dixie Hwy. ,West Palm Beach,FL,"(M),(YC),(D),(*)",Bars/Clubs,1978,,-80.0556316,26.6538181,Google Verified Location
25815,S136,"
  Le Lido
  ",,704 Burgundy ,New Orleans,LA,(S),Bars/Clubs,1979,,-90.0672481,29.9598608,Google Verified Location
25816,S137,"
  Levi's
  ",(Cruisy) (also Eagle Leathers Shop)  ,"
  2400 Brazos
  ",Houston,TX,"(*),(W),(SM),(PT),(R)","Bars/Clubs,Cruising Areas,Restaurant",1978,,-95.3777197,29.7491452,Google Verified Location
25817,S138,"
  Locker
  ",(Use rear entrance - Leather & toy'shop) ,"
  1732 Westheimer
  ",Houston,TX,"(SM),(W),(PT),(*)",Bars/Clubs,1978,,-95.4035421,29.7428851,Google Verified Location
25818,S139,"
  Loft
  ",,"
  2909 So. Main
  ",Houston,TX,(S),Bars/Clubs,1978,,-95.5596719,29.6151369,Google Verified Location
25819,S140,"
  Log Cabin Inn
  & Country Store
  ",,42 Kings Highway ,Eureka Springs,AR,"(M),(H),(R),(C)","Hotel,Restaurant",1978,,-93.746068,36.3991241,Google Verified Location
25820,S141,"
  M.C. C.
  ",,1520 Jackson,Ft. Myers,FL,(MCC),Church,1979,,-81.8685434,26.6443884,Google Verified Location
25824,S144,"
  M.C.C.
  ",,1934 Burgundy St. ,New Orleans,LA,(MCC),Church,1978,,-90.059312,29.966252,Google Verified Location
25825,S146,"
  M.C.C.
  ",,1214 Joe Annie ,Houston,TX,,Church,1979,,-95.3965524,29.7557995,Google Verified Location
25821,S142,"
  M.C.C.
  ",,1934 Burgundy St. ,New Orleans,LA,(MCC),Church,1979,,-90.059312,29.966252,Google Verified Location
25822,S143,"
  M.C.C.
  ",,405 W. 23rd ,Austin,TX,(MCC),Church,1979,,-97.7417141,30.2862767,Google Verified Location
25823,S145,"
  M.C.C.
  ",(Above the Tangerine) ,1127 S.W. 2nd Ct.  ,Ft. Lauderdale,FL,(MCC),Church,1978,,-80.1571997,26.1197478,Google Verified Location
25826,S147,"
  Main Street News
  ",(Books) ,"
  4418 So. Main
  ",Houston,TX,,Book Store,1978,,-95.5804952,29.6262808,Google Verified Location
25827,S148,"
  Male Box
  ",,2071 Market Street ,Jacksonville,FL,,Bars/Clubs,1977,,-81.6503162,30.3496435,Google Verified Location
25828,S149,"
  Manhole
  ",(Clothing store) ,"
  1983 W. Gray
  ",Houston,TX,,Business,1978,,-95.4077784,29.7526862,Google Verified Location
25829,S150,"
  Marlin Beach Hotel

  ",(Swim pool & Bar) (Ft. Lauderdale Beach) ,17 So. Atlantic Blvd. ,Ft. Lauderdale,FL,"(H),(*)","Hotel,Bars/Clubs",1978,,-80.1048419,26.1223583,Google Verified Location
25830,S151,"
  Marti's
  ",,1041 Dumaine St. ,New Orleans,LA,"(PE),(R),(*)",Restaurant,1978,,-90.0665931,29.9619992,Google Verified Location
25831,S152,"
  Mary's
  ",(Good WE afternoons -also Eagle Leathers Shop) (Cruisy),"
  1022 Westheimer
  ",Houston,TX,"(SM),(W),(*),(WE)","Bars/Clubs,Cruising Areas",1978,,-95.3924716,29.7448377,Google Verified Location
25832,S153,"
  Mary's
  ","(Some W, SM) (Good days) (Cruisy) ",1022 Westheimer,Houston,TX,"(*),(PT),(W),(SM)","Bars/Clubs,Cruising Areas",1979,,-95.3924716,29.7448377,Google Verified Location
25833,S154,"
  Maxey's
  ",,714 St. Peter St. ,New Orleans,LA,"(M),(R)",Restaurant,1979,,-90.0651605,29.9581581,Google Verified Location
25834,S155,"
  Maxey's Coffee Pot
  ",,714 St. Peter St. ,New Orleans,LA,"(M),(R),(*)",Restaurant,1978,,-90.0651605,29.9581581,Google Verified Location
