"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status","unclear_address","full.address","geoAddress","ID"
"Greyhound Parking Lot","","6th & Green","Parkersburg","WV","Cruisy Area","Cruising Areas",1978,NA,-81.557469,39.264548,"Verified Location",NA,NA,NA,"1978-WV-0053"
"Greyhound Parking Lot","","6th & Green","Parkersburg","WV","Cruisy Area","Cruising Areas",1977,NA,-81.557469,39.264548,"Verified Location",NA,NA,NA,"1977-WV-0054"
"Greyhound Parking Lot","","6th & Green","Parkersburg","WV","Cruisy Area","Cruising Areas",1979,NA,-81.557469,39.264548,"Verified Location",NA,NA,NA,"1979-WV-0055"
"Hale St.","","near bus depot between Lee & Quarrier","Huntington","WV","Cruisy Area","Cruising Areas",1975,NA,-82.445154,38.41925,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1975-WV-0056"
"Hale St.","","nr. Bus Depot betw. Lee & Quarrier","Charlestown","WV","Cruisy Area","Cruising Areas",1978,NA,-81.632935,38.350158,"Verified Location",NA,NA,NA,"1978-WV-0057"
"Hale St. nr. Bus Depot","","betw. Lee & Quarrier","Charlestown","WV","Cruisy Area","Cruising Areas",1980,NA,-81.632935,38.350158,"Verified Location",NA,NA,NA,"1980-WV-0058"
"Hale St. nr. Bus Depot","","betw. Lee & Quarrier","Huntington","WV","Cruisy Area","Cruising Areas",1976,NA,-82.445154,38.41925,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1976-WV-0059"
"Hale St. nr. Bus Depot","","betw. Lee & Quarrier","Charlestown","WV","Cruisy Area","Cruising Areas",1979,NA,-81.632935,38.350158,"Verified Location",NA,NA,NA,"1979-WV-0060"
"Hale Street","","near Bus Depot between Lee and Quarrier","Charlestown","WV","Cruisy Area","Cruising Areas",1977,NA,-81.632935,38.350158,"Verified Location",NA,NA,NA,"1977-WV-0061"
"Hickory House","","1139 Main St.","Wheeling","WV","","Bars/Clubs",1966,NA,-80.7239458,40.0674857,"Google Verified Location",NA,NA,NA,"1966-WV-0062"
"Hickory House","","1139 Main St.","Wheeling","WV","","Bars/Clubs",1970,NA,-80.7239458,40.0674857,"Google Verified Location",NA,NA,NA,"1970-WV-0063"
"Hickory House","","1139 Main St.","Wheeling","WV","","Bars/Clubs",1968,NA,-80.7239458,40.0674857,"Google Verified Location",NA,NA,NA,"1968-WV-0064"
"Hickory House","","1139 Main St.","Wheeling","WV","","Bars/Clubs",1969,NA,-80.7239458,40.0674857,"Google Verified Location",NA,NA,NA,"1969-WV-0065"
"Hickory House","","1139 Main St.","Wheeling","WV","","Bars/Clubs",1965,NA,-80.7239458,40.0674857,"Google Verified Location",NA,NA,NA,"1965-WV-0066"
"Knight Cap Lounge","","1150 Water St.","Wheeling","WV","(*)","Bars/Clubs",1977,NA,-80.72432,40.067255,"Google Verified Location",NA,NA,NA,"1977-WV-0067"
"Le Rendezvous","(Disco) (Lunches)","121 Pleasant St.","Morgantown","WV","(*),(D)","Bars/Clubs",1980,NA,-79.9580428,39.6295237,"Google Verified Location",NA,NA,NA,"1980-WV-0068"
"Marshall U. Campus","","3rd Ave. at 16th","Huntington","WV","Cruisy Area","Cruising Areas",1980,NA,-82.426414,38.423525,"Verified Location",NA,NA,NA,"1980-WV-0069"
"Marshall U. Campus","","3rd Ave. at 16th St.","Huntington","WV","Cruisy Area","Cruising Areas",1976,NA,-82.426414,38.423525,"Verified Location",NA,NA,NA,"1976-WV-0070"
"Marshall U. Campus","","3rd Ave. at 16th St.","Huntington","WV","Cruisy Area","Cruising Areas",1979,NA,-82.426414,38.423525,"Verified Location",NA,NA,NA,"1979-WV-0071"
"Marshall U. Campus","","3rd Ave. at 16th St.","Huntington","WV","Cruisy Area","Cruising Areas",1978,NA,-82.426414,38.423525,"Verified Location",NA,NA,NA,"1978-WV-0072"
"Marshall Univ. Campus","","3rd Ave. at 16th St.","Huntington","WV","Cruisy Area","Cruising Areas",1974,NA,-82.426414,38.423525,"Verified Location",NA,NA,NA,"1974-WV-0073"
"Marshall Univ. campus","","3rd Ave. at 16th St.","Huntington","WV","Cruisy Area","Cruising Areas",1973,NA,-82.426414,38.423525,"Verified Location",NA,NA,NA,"1973-WV-0074"
"Marshall University Campus","","3rd Avenue at 16th St.","Huntington","WV","Cruisy Area","Cruising Areas",1977,NA,-82.426414,38.423525,"Verified Location",NA,NA,NA,"1977-WV-0075"
"Marshall University Campus","","3rd Ave. at 16th St.","Huntington","WV","Cruisy Area","Cruising Areas",1975,NA,-82.426414,38.423525,"Verified Location",NA,NA,NA,"1975-WV-0076"
"Mountain Lodge Motel","","5222 Kawanha Blvd. E.","Charlestown","WV","(M),(H),(*)","Hotel",1978,NA,-81.5623635,38.2815235,"Google Verified Location",NA,NA,NA,"1978-WV-0077"
"Murphy's","Downtown","Basement T-Rooms","Wheeling","WV","Cruisy Area","Cruising Areas",1980,NA,-80.723035,40.068571,"Verified Location",NA,NA,NA,"1980-WV-0078"
"Murphy's","Downtown","Basement T-Room","Wheeling","WV","Cruisy Area","Cruising Areas",1979,NA,-80.723035,40.068571,"Verified Location",NA,NA,NA,"1979-WV-0079"
