"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status","unclear_address","full.address","geoAddress","ID"
"Club 15","","15 S. 400 West","Salt Lake City","UT","(P),(YC),(D),(*)","Bars/Clubs",1974,"",-111.9024346,40.7688444,"Google Verified Location",NA,NA,NA,"1974-UT-0020"
"Club Baths","","727 W. 17th South","Salt Lake City","UT","","Baths",1974,"",-111.9159385,40.8042047,"Google Verified Location",NA,NA,NA,"1974-UT-0021"
"Club Baths","(Semi P)*","727 W. 17th St.","Salt Lake City","UT","(P),(*)","Baths",1977,"",-111.9159385,40.8042047,"Google Verified Location",NA,NA,NA,"1977-UT-0022"
"Club Baths","","727 W. 17th St.","Salt Lake City","UT","","Baths",1976,"",-111.9159385,40.8042047,"Google Verified Location",NA,NA,NA,"1976-UT-0023"
"Club Baths","","727 W. 17th St.","Salt Lake City","UT","(P),(*)","Baths",1978,"",-111.9159385,40.8042047,"Google Verified Location",NA,NA,NA,"1978-UT-0024"
"Club Baths","","727 W. 17th South","Salt Lake City","UT","","Baths",1975,"",-111.9159385,40.8042047,"Google Verified Location",NA,NA,NA,"1975-UT-0025"
"Comeback","(Semi-P - show ADDRESS BOOK for adm.) (Disco) (occ. S) (C-AH) ","551 S. 300 West","Salt Lake City","UT","(*),(P),(YC),(D),(PT),(R),(S),(C),(AH)","Restaurant,Bars/Clubs",1979,"",-111.8995932,40.7571849,"Google Verified Location",NA,NA,NA,"1979-UT-0026"
"Comeback","(Semi-P) (Disco) (Occ. S) (C-AH) (See ad previous pg.)","551 S. 300 West","Salt Lake City","UT","(P),(D),(PT),(R),(S),(*)","Bars/Clubs,Restaurant",1980,"",-111.8995932,40.7571849,"Google Verified Location",NA,NA,NA,"1980-UT-0027"
"Comeback","(Semi-P) (Liquor)","551 So. 3rd West","Salt Lake City","UT","(P),(YC),(D),(*)","Bars/Clubs",1978,"",-111.9001616,40.7813095,"Google Verified Location",NA,NA,NA,"1978-UT-0028"
"Cosmic Aeroplane","(Books, etc.)","258 E. 1st S. ","Salt Lake City","UT","","Book Store",1980,"",-111.8817667,40.7703255,"Google Verified Location",NA,NA,NA,"1980-UT-0029"
"Crazy Pete's Rail","(Cruisy afternoons)","363 West South Temple","Salt Lake City","UT","(*),(PT)","Bars/Clubs,Cruising Areas",1980,"",-111.9011338,40.7683583,"Google Verified Location",NA,NA,NA,"1980-UT-0030"
"First 76 Truck Stop on I-80 W.","T-Rooms","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1980,"",-111.891047,40.760779,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-UT-0031"
"Gay Community Service Center","","11 S. 400 W.","Salt Lake City","UT","","Organizations",1977,"interesting that this doesnt last",-111.9024277,40.7689627,"Google Verified Location",NA,NA,NA,"1977-UT-0032"
"Imperial Court of Utah","(Social organization)","P.O. Box 11813, S.L.C. 84147","Salt Lake City","UT","","Organizations",1980,"",-111.891047,40.760779,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-UT-0033"
"Jeff's Gym","(Another name for the old Club Baths which, when not raided, is mediocre at best)","727 W. 17th St.","Salt Lake City","UT","","Baths",1979,"",-111.9159385,40.8042047,"Google Verified Location",NA,NA,NA,"1979-UT-0034"
"Jeff's Gym","(Dull baths)","727 W. 17th St.","Salt Lake City","UT","(OC)","Baths",1980,"",-111.9159385,40.8042047,"Google Verified Location",NA,NA,NA,"1980-UT-0035"
"Jordan Park","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1979,"",-111.919522,40.747018,"Verified Location",NA,NA,NA,"1979-UT-0036"
"Jordan Park","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1978,"",-111.919522,40.747018,"Verified Location",NA,NA,NA,"1978-UT-0037"
"Jordan Park","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1980,"",-111.919522,40.747018,"Verified Location",NA,NA,NA,"1980-UT-0038"
"Leon's","","4233 Highland Dr.","Salt Lake City","UT","(M),(R)","Restaurant,Bars/Clubs",1975,"",-111.8424427,40.6795547,"Google Verified Location",NA,NA,NA,"1975-UT-0039"
"Liberty Park","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1976,"",-111.874117,40.744333,"Verified Location",NA,NA,NA,"1976-UT-0040"
"Liberty Park","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1979,"",-111.874117,40.744333,"Verified Location",NA,NA,NA,"1979-UT-0041"
"Liberty Park","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1978,"",-111.874117,40.744333,"Verified Location",NA,NA,NA,"1978-UT-0042"
"Liberty Park","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1974,"",-111.874117,40.744333,"Verified Location",NA,NA,NA,"1974-UT-0043"
"Liberty Park","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1977,"",-111.874117,40.744333,"Verified Location",NA,NA,NA,"1977-UT-0044"
"Liberty Park","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1980,"",-111.874117,40.744333,"Verified Location",NA,NA,NA,"1980-UT-0045"
"Liberty Park","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1973,"",-111.874117,40.744333,"Verified Location",NA,NA,NA,"1973-UT-0046"
"Liberty Park","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1975,"",-111.874117,40.744333,"Verified Location",NA,NA,NA,"1975-UT-0047"
"Lorin Farr Park","","","Ogden","UT","Cruisy Area","Cruising Areas",1980,"",-111.959483,41.23713,"Verified Location",NA,NA,NA,"1980-UT-0048"
"Lorin Farr Park","","","Ogden","UT","Cruisy Area","Cruising Areas",1978,"",-111.959483,41.23713,"Verified Location",NA,NA,NA,"1978-UT-0049"
"Lorin Farr Park","","","Ogden","UT","Cruisy Area","Cruising Areas",1979,"",-111.959483,41.23713,"Verified Location",NA,NA,NA,"1979-UT-0050"
"M.C.C.","","2555 Highland Dr.","Salt Lake City","UT","(MCC)","Church",1980,"",-111.855767,40.71578,"Google Verified Location",NA,NA,NA,"1980-UT-0051"
"M.C.C.","","870 W. 400 South","Salt Lake City","UT","(MCC)","Church",1979,"",-111.9160056,40.7607155,"Google Verified Location",NA,NA,NA,"1979-UT-0052"
"M.C.C.","","740 So. 7th East","Salt Lake City","UT","(MCC)","Church",1978,"",-111.8714141,40.7530917,"Google Verified Location",NA,NA,NA,"1978-UT-0053"
"M.C.C. ","","740 S. 7th East","Salt Lake City","UT","(MCC)","Church",1975,"",-111.8714141,40.7530917,"Google Verified Location",NA,NA,NA,"1975-UT-0054"
"M.C.C. ","","740 S. 7th East","Salt Lake City","UT","(MCC)","Church",1976,"",-111.8714141,40.7530917,"Google Verified Location",NA,NA,NA,"1976-UT-0055"
"M.C.C. ","","740 S. 7th East","Salt Lake City","UT","(MCC)","Church",1977,"",-111.8714141,40.7530917,"Google Verified Location",NA,NA,NA,"1977-UT-0056"
"Magazine Shop","(Books)","228 S. Main","Salt Lake City","UT","(M)","Book Store",1980,"",-111.8915277,40.7642899,"Google Verified Location",NA,NA,NA,"1980-UT-0057"
"Metropolitan Community Church","","740 S. 7th East","Salt Lake City","UT","","Church",1974,"",-111.8714141,40.7530917,"Google Verified Location",NA,NA,NA,"1974-UT-0058"
"Mount Odgen Park","","","Ogden","UT","Cruisy Area","Cruising Areas",1980,"",-111.939208,41.208086,"Verified Location",NA,NA,NA,"1980-UT-0059"
"Mount Odgen Park","","","Ogden","UT","Cruisy Area","Cruising Areas",1978,"",-111.939208,41.208086,"Verified Location",NA,NA,NA,"1978-UT-0060"
"Mount Odgen Park","","","Ogden","UT","Cruisy Area","Cruising Areas",1979,"",-111.939208,41.208086,"Verified Location",NA,NA,NA,"1979-UT-0061"
"Odgen Books","(Cruisy arcade)","2212 Washington St.","Ogden","UT","","Book Store,Cruising Areas",1980,"",-111.9698445,41.2264728,"Google Verified Location",NA,NA,NA,"1980-UT-0062"
"Old Mill","(Disco)
","1251 Canyon Rd","Ogden","UT","(M),(HIP),(YC),(D)","Bars/Clubs",1978,"",-111.9467111,41.2426595,"Google Verified Location",NA,NA,NA,"1978-UT-0063"
"Old Mill","(Disco)
","1251 Canyon Rd","Ogden","UT","(M),(HIP),(YC),(D)","Bars/Clubs",1979,"",-111.9467111,41.2426595,"Google Verified Location",NA,NA,NA,"1979-UT-0064"
"Old Mill","(Disco)","1251 Canyon Rd.","Ogden","UT","(M),(HIP),(YC),(D)","Bars/Clubs",1980,"",-111.9467111,41.2426595,"Google Verified Location",NA,NA,NA,"1980-UT-0065"
"Open Book","(Books) (Downstairs)","10252 2nd Ave.","Salt Lake City","UT","(M)","Book Store",1979,"",-111.86856,40.7716991,"Google Verified Location",NA,NA,NA,"1979-UT-0066"
"Perky's","","66 N. 3 W.","Salt Lake City","UT","(G)","Bars/Clubs",1973,"",-111.8995946,40.77096,"Google Verified Location",NA,NA,NA,"1973-UT-0067"
"Perky's ","","66 N. 3rd West","Salt Lake City","UT","(G)","Bars/Clubs",1975,"",-111.8995946,40.77096,"Google Verified Location",NA,NA,NA,"1975-UT-0068"
"Perky's ","","66 N. 400 West","Salt Lake City","UT","(G)","Bars/Clubs",1976,"",-111.9026185,40.7709841,"Google Verified Location",NA,NA,NA,"1976-UT-0069"
"Perky's ","","66 N. 3rd West","Salt Lake City","UT","(G)","Bars/Clubs",1974,"",-111.8995946,40.77096,"Google Verified Location",NA,NA,NA,"1974-UT-0070"
"Pine View Reservoir","Cemetary Point","","Ogden","UT","Cruisy Area","Cruising Areas",1979,"",-111.794879,41.262437,"Verified Location",NA,NA,NA,"1979-UT-0071"
"Pine View Reservoir","Cemetary Point","","Ogden","UT","Cruisy Area","Cruising Areas",1980,"",-111.794879,41.262437,"Verified Location",NA,NA,NA,"1980-UT-0072"
"Pine View Reservoir","Cemetary Point","","Ogden","UT","Cruisy Area","Cruising Areas",1978,"",-111.794879,41.262437,"Verified Location",NA,NA,NA,"1978-UT-0073"
"Pioneer Park","5th W. & Center","","Provo","UT","Cruisy Area","Cruising Areas",1979,"",-111.668294,40.233059,"Verified Location",NA,NA,NA,"1979-UT-0074"
"Pioneer Park","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1977,"",-111.9012,40.76161,"Verified Location",NA,NA,NA,"1977-UT-0075"
"Pioneer Park","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1978,"",-111.9012,40.76161,"Verified Location",NA,NA,NA,"1978-UT-0076"
"Pioneer Park","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1973,"",-111.9012,40.76161,"Verified Location",NA,NA,NA,"1973-UT-0077"
"Pioneer Park","5th W. at Center St.","","Provo","UT","Cruisy Area","Cruising Areas",1978,"",-111.668294,40.233059,"Verified Location",NA,NA,NA,"1978-UT-0078"
"Pioneer Park","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1974,"",-111.9012,40.76161,"Verified Location",NA,NA,NA,"1974-UT-0079"
"Pioneer Park","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1979,"",-111.9012,40.76161,"Verified Location",NA,NA,NA,"1979-UT-0080"
"Pioneer Park","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1975,"",-111.9012,40.76161,"Verified Location",NA,NA,NA,"1975-UT-0081"
"Pioneer Park","","","Provo","UT","Cruisy Area","Cruising Areas",1980,"",-111.668294,40.233059,"Verified Location",NA,NA,NA,"1980-UT-0082"
"Radio City","('The Lounge')","147 S. State St.","Salt Lake City","UT","(D)","Bars/Clubs",1975,"",-111.88773,40.7659083,"Google Verified Location",NA,NA,NA,"1975-UT-0083"
"Radio City","(Some W, OC) (Can enter thru parking lot in rear)","147 So. State St.","Salt Lake City","UT","(*),(W),(OC),(D),(PT)","Bars/Clubs",1979,"",-111.88773,40.7659083,"Google Verified Location",NA,NA,NA,"1979-UT-0084"
"Radio City","(Some W, OC) (Can enter thru parking lot in rear)","147 S. State St.","Salt Lake City","UT","(W),(*),(OC),(D),(PT)","Bars/Clubs",1980,"",-111.88773,40.7659083,"Google Verified Location",NA,NA,NA,"1980-UT-0085"
"Radio City","('R.C.' or 'the lounge')","147 S. State St.","Salt Lake City","UT","(YC),(D),(*)","Bars/Clubs",1976,"",-111.88773,40.7659083,"Google Verified Location",NA,NA,NA,"1976-UT-0086"
"Radio City","(Can enter thru parking lot in rear)","147 S. State St.","Salt Lake City","UT","(D),(PT),(*)","Bars/Clubs",1977,"",-111.88773,40.7659083,"Google Verified Location",NA,NA,NA,"1977-UT-0087"
"Radio City","(Can enter thru parking lot in rear)","147 So. State St.","Salt Lake City","UT","(D),(PT),(*)","Bars/Clubs",1978,"",-111.88773,40.7659083,"Google Verified Location",NA,NA,NA,"1978-UT-0088"
"Roundup","","279 W. 2nd South","Salt Lake City","UT","(M),(RT)","Bars/Clubs",1974,"",-111.8976523,40.7733583,"Google Verified Location",NA,NA,NA,"1974-UT-0089"
"Roundup","","279 W. 2 S.","Salt Lake City","UT","(M)","Bars/Clubs",1973,"",-111.8828652,40.7631675,"Google Verified Location",NA,NA,NA,"1973-UT-0090"
"Rusty Bell","(Semi P) (Some G) (Disco) (Open daily 11 a.m. - 2 a.m.) ","996 S. Redwood Road","Salt Lake City","UT","(*),(P),(YC),(G),(D),(PT)","Bars/Clubs",1977,"",-111.9397199,40.7474917,"Google Verified Location",NA,NA,NA,"1977-UT-0091"
"Sambo's","","3670 Washington Blvd.","Ogden","UT","(M),(R),(C),(AH)","Restaurant",1980,"",-111.9706469,41.1960764,"Google Verified Location",NA,NA,NA,"1980-UT-0092"
"Sambo's","","3670 Washington Blvd.","Ogden","UT","(M),(R),(C),(AH)","Restaurant",1978,"",-111.9706469,41.1960764,"Google Verified Location",NA,NA,NA,"1978-UT-0093"
"Sambo's","","3670 Washington Blvd.","Ogden","UT","(M),(R),(C),(AH)","Restaurant",1979,"",-111.9706469,41.1960764,"Google Verified Location",NA,NA,NA,"1979-UT-0094"
"Sister's","(also soup, snacks, etc.) (Next to and part of the same complex that includes ""Sunset Room"" & Sun"" Tavern)","15 S. 400 West","Salt Lake City","UT","(G),(D),(PT),(*)","Bars/Clubs",1977,"",-111.9024346,40.7688444,"Google Verified Location",NA,NA,NA,"1977-UT-0095"
"Small park on west side of Center Street south side of town","","","Provo","UT","Cruisy Area","Cruising Areas",1977,"coordinates guessed based on description",-111.644203,40.234194,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-UT-0096"
"Studio 8 Disco","(Liquor) (Show Address Book for adm.)","8 West 200 South","Salt Lake City","UT","(P),(YC),(D),(*),(R),(PT)","Bars/Clubs,Restaurant",1980,"",-111.8914289,40.7650181,"Google Verified Location",NA,NA,NA,"1980-UT-0097"
"Sun Tavern","","400 West S. Temple","Salt Lake City","UT","(YC),(D),(*)","Bars/Clubs",1975,"",-111.9024199,40.7692765,"Google Verified Location",NA,NA,NA,"1975-UT-0098"
"Sun Tavern","(includes patio)","400 West S. Temple","Salt Lake City","UT","(D),(*)","Bars/Clubs",1976,"",-111.9024199,40.7692765,"Google Verified Location",NA,NA,NA,"1976-UT-0099"
"Sun Tavern","(Disco) (Some G) (Patio in Summer) (Adm. WE) ","400 W. South Temple","Salt Lake City","UT","(*),(D),(G),(WE)","Bars/Clubs",1979,"",-111.9024199,40.7692765,"Google Verified Location",NA,NA,NA,"1979-UT-0100"
"Sun Tavern","(Disco) (Patio in summer) (Adm. WE)","1 South 400 West","Salt Lake City","UT","(*),(YC),(D),(WE)","Bars/Clubs",1980,"",-111.9024199,40.7692374,"Google Verified Location",NA,NA,NA,"1980-UT-0101"
"Sun Tavern","(Disco) (Patio in Summer) (Adm. WE) ","400 W. South Temple","Salt Lake City","UT","(YC),(D),(*)","Bars/Clubs",1978,"",-111.9024199,40.7692765,"Google Verified Location",NA,NA,NA,"1978-UT-0102"
"Sun Tavern","(Disco) (patio in summer)","400 W. South Temple","Salt Lake City","UT","(YC),(D),(*)","Bars/Clubs",1977,"",-111.9024199,40.7692765,"Google Verified Location",NA,NA,NA,"1977-UT-0103"
"Sunset Room","(Sunday brunch)","369 W. South Temple","Salt Lake City","UT","(R),(*)","Restaurant",1977,"",-111.9012515,40.7683589,"Google Verified Location",NA,NA,NA,"1977-UT-0104"
"The Lounge","","147 S. State St.","Salt Lake City","UT","(D),(YC),(*)","Bars/Clubs",1973,"",-111.88773,40.7659083,"Google Verified Location",NA,NA,NA,"1973-UT-0105"
"The Lounge","","147 S. State St.","Salt Lake City","UT","(D),(*)","Bars/Clubs",1971,"",-111.88773,40.7659083,"Google Verified Location",NA,NA,NA,"1971-UT-0106"
"The Lounge","","147 S. State St.","Salt Lake City","UT","(*)","Bars/Clubs",1969,"",-111.88773,40.7659083,"Google Verified Location",NA,NA,NA,"1969-UT-0107"
"The Lounge","","147 S. State St.","Salt Lake City","UT","(*)","Bars/Clubs",1968,"",-111.88773,40.7659083,"Google Verified Location",NA,NA,NA,"1968-UT-0108"
"The Lounge","","147 S. State St.","Salt Lake City","UT","(*)","Bars/Clubs",1966,"",-111.88773,40.7659083,"Google Verified Location",NA,NA,NA,"1966-UT-0109"
"The Lounge","","147 S. State St.","Salt Lake City","UT","(D),(*)","Bars/Clubs",1972,"",-111.88773,40.7659083,"Google Verified Location",NA,NA,NA,"1972-UT-0110"
"The Lounge","","147 S. State St.","Salt Lake City","UT","(*)","Bars/Clubs",1965,"",-111.88773,40.7659083,"Google Verified Location",NA,NA,NA,"1965-UT-0111"
"The Lounge (Radio City)","","147 S. State St.","Salt Lake City","UT","(D),(*)","Bars/Clubs",1970,"",-111.88773,40.7659083,"Google Verified Location",NA,NA,NA,"1970-UT-0112"
"The Lounge (Radio City)","","147 S. State St.","Salt Lake City","UT","(D),(*)","Bars/Clubs",1974,"",-111.88773,40.7659083,"Google Verified Location",NA,NA,NA,"1974-UT-0113"
"Theatre 138","","138 S. 200 East","Salt Lake City","UT","","Theatre",1975,"",-111.8858225,40.76621,"Google Verified Location",NA,NA,NA,"1975-UT-0114"
"Tin Angel","($1.00 admission)","","Salt Lake City","UT","(M),(S),(*)","Bars/Clubs",1969,"no address given",-111.891047,40.760779,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1969-UT-0115"
"Trolley Square","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1975,"",-111.872421,40.757207,"Verified Location",NA,NA,NA,"1975-UT-0116"
"Trolley Square","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1976,"",-111.872421,40.757207,"Verified Location",NA,NA,NA,"1976-UT-0117"
"Trolley Square","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1977,"",-111.872421,40.757207,"Verified Location",NA,NA,NA,"1977-UT-0118"
"Trolley Square T-Room","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1979,"",-111.872421,40.757207,"Verified Location",NA,NA,NA,"1979-UT-0119"
"Trolley Square T-Room","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1978,"",-111.872421,40.757207,"Verified Location",NA,NA,NA,"1978-UT-0120"
"Twilight","","28 S State St.","Salt Lake City","UT","(M)","Bars/Clubs",1968,"",-111.8886412,40.7685896,"Google Verified Location",NA,NA,NA,"1968-UT-0121"
"Twilight","","28 S State St.","Salt Lake City","UT","(M)","Bars/Clubs",1969,"",-111.8886412,40.7685896,"Google Verified Location",NA,NA,NA,"1969-UT-0122"
"Twilight","","28 S State St.","Salt Lake City","UT","(M)","Bars/Clubs",1966,"",-111.8886412,40.7685896,"Google Verified Location",NA,NA,NA,"1966-UT-0123"
"Twilight","","28 S State St.","Salt Lake City","UT","(M)","Bars/Clubs",1965,"",-111.8886412,40.7685896,"Google Verified Location",NA,NA,NA,"1965-UT-0124"
"U. of Utah","Orson Spencer Hall Basement T-Room","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1980,"",-111.84454,40.763463,"Verified Location",NA,NA,NA,"1980-UT-0125"
"U. of Utah - Orson Spencer Hall","Basement T-Room","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1978,"",-111.84454,40.763463,"Verified Location",NA,NA,NA,"1978-UT-0126"
"U. of Utah - Orson Spencer Hall","Basement T-Room","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1977,"",-111.84454,40.763463,"Verified Location",NA,NA,NA,"1977-UT-0127"
"U. of Utah - Orson Spencer Hall","Basement T-Room","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1979,"",-111.84454,40.763463,"Verified Location",NA,NA,NA,"1979-UT-0128"
"Univ. of Utah - Orson Spencer Hall","(basement)","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1976,"",-111.84454,40.763463,"Verified Location",NA,NA,NA,"1976-UT-0129"
"Univ. of Utah - Orson Spencer Hall","(basement)","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1975,"",-111.84454,40.763463,"Verified Location",NA,NA,NA,"1975-UT-0130"
"Uptown Lounge","(Guys unwelcome, undesirable gals)","15 S. 400 West","Salt Lake City","UT","(L),(RT)","Bars/Clubs",1980,"",-111.9024346,40.7688444,"Google Verified Location",NA,NA,NA,"1980-UT-0131"
"Uptown Lounge","(Snacks) (Next to Sun Tavern)","15 S. 400 West","Salt Lake City","UT","(G),(D),(PT),(*)","Bars/Clubs",1978,"",-111.9024346,40.7688444,"Google Verified Location",NA,NA,NA,"1978-UT-0132"
"Uptown Lounge","(Guys unwelcome - undesirable gals)","15 S. 400 West","Salt Lake City","UT","(G),(RT)","Bars/Clubs",1979,"",-111.9024346,40.7688444,"Google Verified Location",NA,NA,NA,"1979-UT-0133"
"Vicinity of Greyhound Bus Depot","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1976,"",-111.908549,40.763425,"Verified Location",NA,NA,NA,"1976-UT-0134"
"Vicinity of Greyhound Bus Depot","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1978,"",-111.908549,40.763425,"Verified Location",NA,NA,NA,"1978-UT-0135"
"Vicinity of Greyhound Bus Depot","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1980,"",-111.908549,40.763425,"Verified Location",NA,NA,NA,"1980-UT-0136"
"Vicinity of Greyhound Bus Depot","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1977,"",-111.908549,40.763425,"Verified Location",NA,NA,NA,"1977-UT-0137"
"Vicinity of Greyhound Bus Depot","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1975,"",-111.908549,40.763425,"Verified Location",NA,NA,NA,"1975-UT-0138"
"Vicinity of Greyhound Bus Depot","","","Salt Lake City","UT","Cruisy Area","Cruising Areas",1979,"",-111.908549,40.763425,"Verified Location",NA,NA,NA,"1979-UT-0139"
"Village Idiot","(Books, clothes, etc.)","660 S. State St.","Salt Lake City","UT","","Book Store",1979,"",-111.8885766,40.7548101,"Google Verified Location",NA,NA,NA,"1979-UT-0140"
"Village Idiot","(Clothes, head shop)","660 S. State St.","Salt Lake City","UT","(M)","Bars/Clubs",1980,"",-111.8885766,40.7548101,"Google Verified Location",NA,NA,NA,"1980-UT-0141"
"Waking Owl Book Co.","","1260 E. 4th South","Salt Lake City","UT","","Book Store",1980,"",-111.8518392,40.7735476,"Google Verified Location",NA,NA,NA,"1980-UT-0142"
"Waking Owl Book Co.","","1260 E. 4th South","Salt Lake City","UT","","Book Store",1979,"",-111.8518392,40.7735476,"Google Verified Location",NA,NA,NA,"1979-UT-0143"
"Wasatch Baths","(was closed-possible re-opening)","2nd Ave. N.","Salt Lake City","UT","","Baths",1971,"coordinates guessed based on description",-111.871569,40.771699,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1971-UT-0144"
