Field 1,ID,title,description,streetaddress,city,state,amenityfeatures,type,Year,notes,lon,lat,status
15065,MN144,Happy Hour,,408 Hennepin Ave,Minneapolis,MN,(*),Bars/Clubs,1971,,-93.2719109,44.9804466,Google Verified Location
15013,MN092,Happy Hour,,408 Hennepin Ave,Minneapolis,MN,(*),Bars/Clubs,1975,,-93.2719109,44.9804466,Google Verified Location
15098,MN177,Happy Hour,,408 Hennepin ,Minneapolis,MN,(*),Bars/Clubs,1968,,-93.2719109,44.9804466,Google Verified Location
15113,MN192,Happy Hour,(Gay Nineties Theater bar),408 Hennepin ,Minneapolis,MN,(*),"Bars/Clubs,Theatre",1965,,-93.2719109,44.9804466,Google Verified Location
14959,MN038,Happy Hour,(Some OC) (Cruisy),408 Hennepin Ave,Minneapolis,MN,"(*),(OC)","Bars/Clubs,Cruising Areas",1979,,-93.2719109,44.9804466,Google Verified Location
14982,MN061,Happy Hour,(Some OC) (Cruisy),408 Hennepin Ave,Minneapolis,MN,"(*),(OC)","Bars/Clubs,Cruising Areas",1978,,-93.2719109,44.9804466,Google Verified Location
14934,MN013,Happy Hour,(Some OC) (Cruisy),408 Hennepin Ave,Minneapolis,MN,"(*),(OC)","Bars/Clubs,Cruising Areas",1980,,-93.2719109,44.9804466,Google Verified Location
15028,MN107,Happy Hour,,408 Hennepin Ave,Minneapolis,MN,(*),Bars/Clubs,1974,,-93.2719109,44.9804466,Google Verified Location
15090,MN169,Happy Hour,,408 Hennepin Ave,Minneapolis,MN,(*),Bars/Clubs,1969,,-93.2719109,44.9804466,Google Verified Location
15078,MN157,Happy Hour,,408 Hennepin Ave,Minneapolis,MN,(*),Bars/Clubs,1970,,-93.2719109,44.9804466,Google Verified Location
15042,MN121,Happy Hour,,408 Hennepin Ave,Minneapolis,MN,(*),Bars/Clubs,1973,,-93.2719109,44.9804466,Google Verified Location
14999,MN078,Happy Hour,(Some OC) (Cruisy),408 Hennepin Ave,Minneapolis,MN,"(*),(OC)","Bars/Clubs,Cruising Areas",1977,,-93.2719109,44.9804466,Google Verified Location
15120,MN199,Happy Hour,"(Some OC, RT))",408 Hennepin Ave,Minneapolis,MN,"(*),(OC),(RT)","Bars/Clubs,Cruising Areas",1976,,-93.2719109,44.9804466,Google Verified Location
15054,MN133,Happy Hour,,408 Hennepin Ave,Minneapolis,MN,(*),Bars/Clubs,1972,,-93.2719109,44.9804466,Google Verified Location
14960,MN039,Harness,"(Leather goods, inhalers, erotica, etc) (At the Locker Room)",315 1st Ave N.,Minneapolis,MN,(*),Business,1979,,-93.2716773,44.9815103,Google Verified Location
14943,MN022,Harry's American Bar,Holliday Inn Downtown,220 S. Broadway,Rochester,MN,(M),"Bars/Clubs,Hotel",1980,,-92.4625008,44.0209056,Google Verified Location
14986,MN065,Harry's American Bar,Holliday Inn Downtown,220 S. Broadway,Rochester,MN,(M),"Bars/Clubs,Hotel",1978,,-92.4625008,44.0209056,Google Verified Location
14968,MN047,Harry's American Bar,Holliday Inn Downtown,220 S. Broadway,Rochester,MN,(M),"Bars/Clubs,Hotel",1979,,-92.4625008,44.0209056,Google Verified Location
15237,MN316,Hennepin & Nicollet,,,Minneapolis,MN,Cruisy Area,Cruising Areas,1980,Pin on Nicollet Ave,-93.277916,44.93048,Location could not be verified. General city or location coordinates used.
15211,MN290,Hennepin & Nicollet,,,Minneapolis,MN,Cruisy Area,Cruising Areas,1979,Pin on Nicollet Ave,-93.277916,44.93048,Location could not be verified. General city or location coordinates used.
15178,MN257,Hennepin & Nicollet Streets,,,Minneapolis,MN,Cruisy Area,Cruising Areas,1976,Pin on Nicollet Ave,-93.277916,44.93048,Location could not be verified. General city or location coordinates used.
15187,MN266,Hennepin & Nicollet Streets,,,Minneapolis,MN,Cruisy Area,Cruising Areas,1977,Pin on Nicollet Ave,-93.277916,44.93048,Location could not be verified. General city or location coordinates used.
15156,MN235,Hennepin & Nicollet Sts.,,,Minneapolis,MN,Cruisy Area,Cruising Areas,1973,Pin on Nicollet Ave,-93.277916,44.93048,Location could not be verified. General city or location coordinates used.
15169,MN248,Hennepin & Nicollet Sts.,,,Minneapolis,MN,Cruisy Area,Cruising Areas,1975,Pin on Nicollet Ave,-93.277916,44.93048,Location could not be verified. General city or location coordinates used.
15210,MN289,Hennepin & Nicollet Sts.,,,Minneapolis,MN,Cruisy Area,Cruising Areas,1978,Pin on Nicollet Ave,-93.277916,44.93048,Location could not be verified. General city or location coordinates used.
