"status","description","streetaddress","city","state","amenityfeatures","type","Year","notes","title","unclear_address","full.address","lon","lat","geoAddress"
"Found","(after hours)","Howard & Franklin","Baltimore","MD","(C)","Restaurant",1969,"",NA,NA,NA,NA,NA,NA
"Found","(after hours)","Howard & Franklin","Baltimore","MD","(M),(R),(C)","Restaurant",1973,"",NA,NA,NA,NA,NA,NA
"Found","Howard & Franklin","Howard & Franklin","Baltimore","MD","(C)","Restaurant",1966,"",NA,NA,NA,NA,NA,NA
"Found","Howard & Franklin","Howard & Franklin","Baltimore","MD","(C)","Restaurant",1968,"",NA,NA,NA,NA,NA,NA
"Found","(after hours)","Howard & Franklin","Baltimore","MD","(M),(R),(C)","Restaurant",1974,"",NA,NA,NA,NA,NA,NA
"Found","(after hours)","Howard & Franklin","Baltimore","MD","","Restaurant",1970,"",NA,NA,NA,NA,NA,NA
"Found","","","Baltimore","MD","Cruisy Area,(AYOR)","Cruisy Areas",1978,"Wyman Park (neighborhood). General Google Coordinates Used.",NA,NA,NA,NA,NA,NA
"Found","","","Baltimore","MD","(AYOR),Cruisy Area","Cruisy Areas",1979,"Wyman Park (neighborhood). General Google Coordinates Used.",NA,NA,NA,NA,NA,NA
"Found","","","Baltimore","MD","Cruisy Area,(AYOR)","Cruisy Areas",1977,"Wyman Park (neighborhood). General Google Coordinates Used.",NA,NA,NA,NA,NA,NA
"Found","","","Baltimore","MD","(AYOR),Cruisy Area","Cruisy Areas",1980,"Wyman Park (neighborhood). General Google Coordinates Used.",NA,NA,NA,NA,NA,NA
"Found","","","Baltimore","MD","Cruisy Area","Cruisy Areas",1975,"Wyman Park (neighborhood). General Google Coordinates Used.",NA,NA,NA,NA,NA,NA
"Found","","","Baltimore","MD","Cruisy Area","Cruisy Areas",1974,"Wyman Park (neighborhood). General Google Coordinates Used.",NA,NA,NA,NA,NA,NA
"Found","(caution)","","Baltimore","MD","Cruisy Area","Cruisy Areas",1976,"Wyman Park (neighborhood). General Google Coordinates Used.",NA,NA,NA,NA,NA,NA
"Found","","","Baltimore","MD","Cruisy Area","Cruisy Areas",1973,"Wyman Park (neighborhood). General Google Coordinates Used.",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","Burtonsville","MD","Cruisy Area","Cruisy Areas",1980,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","Burtonsville","MD","Cruisy Area","Cruisy Areas",1979,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","Burtonsville","MD","Cruisy Area","Cruisy Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","","","College Park","MD","Cruisy Area","Cruisy Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","","","College Park","MD","Cruisy Area","Cruisy Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","","","College Park","MD","Cruisy Area","Cruisy Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","Baltimore & Green Sts.","","Cumberland","MD","(M),(H),(R)","Restaurant,Hotels",1979,"",NA,NA,NA,NA,NA,NA
"Found","Baltimore & Green Sts.","","Cumberland","MD","(M),(H),(R)","Hotels,Restaurant",1976,"",NA,NA,NA,NA,NA,NA
"Found","Baltimore & green Sts.","","Cumberland","MD","(M),(H),(R)","Restaurant,Hotels",1978,"",NA,NA,NA,NA,NA,NA
"Found","Baltimore and Green Streets","","Cumberland","MD","(M),(H),(R)","Restaurant,Hotels",1977,"",NA,NA,NA,NA,NA,NA
"Found","Baltimore & Green Sts.","","Cumberland","MD","(M),(H),(R)","Restaurant,Hotels",1980,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","nr. Holiday Inn","","Cumberland","MD","Cruisy Area","Cruisy Areas",1979,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","nr. Holiday Inn","","Cumberland","MD","Cruisy Area","Cruisy Areas",1978,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","nr. Holiday Inn","","Cumberland","MD","Cruisy Area","Cruisy Areas",1980,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","Cumberland","MD","Cruisy Area","Cruisy Areas",1976,"",NA,NA,NA,NA,NA,NA
