"description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","title","unclear_address"
"","63 Maryland ","Annapolis","MD","(M)","Bars/Clubs",1975,NA,"63 Maryland , Annapolis, MD",-76.4897218,38.9796937,"63 maryland ave, annapolis, md 21401, usa","Geocoded",NA,NA
"","186 Main St.","Annapolis","MD","(M)","Bars/Clubs",1975,NA,"186 Main St., Annapolis, MD",-76.490422,38.978155,"186 main st, annapolis, md 21401, usa","Geocoded",NA,NA
"","1 Eager St.","Baltimore","MD","(P),(YC),(D),(*)","Bars/Clubs",1975,NA,"1 Eager St., Baltimore, MD",-76.6155591,39.3008879,"1 e eager st, baltimore, md 21202, usa","Geocoded",NA,NA
"","2206 N. Charles","Baltimore","MD","","Baths",1975,NA,"2206 N. Charles, Baltimore, MD",-76.6170776,39.3144569,"2206 n charles st, baltimore, md 21218, usa","Geocoded",NA,NA
"","1105 Cathedral","Baltimore","MD","(*)","Baths",1975,NA,"1105 Cathedral, Baltimore, MD",-76.617758,39.302556,"1105 cathedral st, baltimore, md 21201, usa","Geocoded",NA,NA
"","1003 E. Pratt","Baltimore","MD","(P),(G),(D),(*)","Bars/Clubs",1975,NA,"1003 E. Pratt, Baltimore, MD",-76.6012464,39.2878684,"1003 e pratt st, baltimore, md 21202, usa","Geocoded",NA,NA
"","900 Monument","Baltimore","MD","(M),(B),(G),(RT),(D)","Bars/Clubs",1975,NA,"900 Monument, Baltimore, MD",-76.6055729,39.2980768,"900 e monument st, baltimore, md 21202, usa","Geocoded",NA,NA
"","2218 Boston","Baltimore","MD","(M),(G),(RT)","Bars/Clubs",1975,NA,"2218 Boston, Baltimore, MD",-76.5850064,39.283682,"2218 boston st, baltimore, md 21231, usa","Geocoded",NA,NA
"","1735 Maryland","Baltimore","MD","(W),(SM),(*)","Bars/Clubs",1975,NA,"1735 Maryland, Baltimore, MD",-76.6176464,39.3096234,"1735 maryland ave, baltimore, md 21201, usa","Geocoded",NA,NA
"","1626 Thames","Baltimore","MD","(HIP),(YC),(D),(R)","Restaurant",1975,NA,"1626 Thames, Baltimore, MD",-76.5941298,39.2815385,"1626 thames st, baltimore, md 21231, usa","Geocoded",NA,NA
"","715 Howard St.","Baltimore","MD","(B),(M),(RT)","Bars/Clubs",1975,NA,"715 Howard St., Baltimore, MD",-76.6197451,39.2982162,"715 n howard st, baltimore, md 21201, usa","Geocoded",NA,NA
"","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs",1975,NA,"870 Park Ave., Baltimore, MD",-76.6189891,39.3015442,"870 park ave, baltimore, md 21201, usa","Geocoded",NA,NA
"(Weekends*)","1101 Cathedral","Baltimore","MD","(YC),(D),(*)","Bars/Clubs",1975,NA,"1101 Cathedral, Baltimore, MD",-76.6178248,39.302445,"1101 cathedral st, baltimore, md 21201, usa","Geocoded",NA,NA
"(bar)","921 Charles St.","Baltimore","MD","(M),(HIP),(YC)","Bars/Clubs",1975,NA,"921 Charles St., Baltimore, MD",-76.6158047,39.299935,"921 n charles st, baltimore, md 21201, usa","Geocoded",NA,NA
"","1425 E. Baltimore","Baltimore","MD","","Baths",1975,NA,"1425 E. Baltimore, Baltimore, MD",-76.5977944,39.2912747,"1425 e baltimore st, baltimore, md 21231, usa","Geocoded",NA,NA
"","1901 Aliceanna","Baltimore","MD","(G),(D),(*)","Bars/Clubs",1975,NA,"1901 Aliceanna, Baltimore, MD",-76.5897871,39.2835112,"1901 aliceanna st, baltimore, md 21231, usa","Geocoded",NA,NA
"","612 N. Howard St.","Baltimore","MD","(RT),(*)","Bars/Clubs",1975,NA,"612 N. Howard St., Baltimore, MD",-76.6202656,39.2972148,"612 n howard st, baltimore, md 21201, usa","Geocoded",NA,NA
"","724 N. Howard St.","Baltimore","MD","","Book Store",1975,NA,"724 N. Howard St., Baltimore, MD",-76.620332,39.29788,"724 n howard st, baltimore, md 21201, usa","Geocoded",NA,NA
"","4 N. High St.","Baltimore","MD","(M),(B),(G),(RT)","Bars/Clubs",1975,NA,"4 N. High St., Baltimore, MD",-76.6045234,39.2904544,"4 n high st, baltimore, md 21202, usa","Geocoded",NA,NA
"","24 W. Franklin","Baltimore","MD","(M),(H)","Hotels",1975,NA,"24 W. Franklin, Baltimore, MD",-76.6165858,39.2954574,"24 w franklin st, baltimore, md 21201, usa","Geocoded",NA,NA
"","632 S. Bond","Baltimore","MD","","Bars/Clubs",1975,NA,"632 S. Bond, Baltimore, MD",-76.5954768,39.2837771,"632 s bond st, baltimore, md 21231, usa","Geocoded",NA,NA
"","65 N. Mechanic","Cumberland","MD","(M)","Restaurant",1975,NA,"65 N. Mechanic, Cumberland, MD",-78.763712,39.6524452,"65 n mechanic st, cumberland, md 21502, usa","Geocoded",NA,NA
"","41 N. Protomoc St.","Hagerstown","MD","(*)","Bars/Clubs",1975,NA,"41 N. Protomoc St., Hagerstown, MD",-77.7197451,39.6431403,"41 n potomac st, hagerstown, md 21740, usa","Geocoded",NA,NA
"","66 State Circle","Annapolis","MD","(M)","Bars/Clubs",1974,NA,"66 State Circle, Annapolis, MD",-76.4899714,38.9793178,"66 state cir, annapolis, md 21401, usa","Geocoded",NA,NA
"","63 Maryland","Annapolis","MD","(M)","Bars/Clubs",1974,NA,"63 Maryland, Annapolis, MD",-76.4897218,38.9796937,"63 maryland ave, annapolis, md 21401, usa","Geocoded",NA,NA
"","186 Main St.","Annapolis","MD","","Bars/Clubs",1974,NA,"186 Main St., Annapolis, MD",-76.490422,38.978155,"186 main st, annapolis, md 21401, usa","Geocoded",NA,NA
"(behind the 'Hippo')","1 Eager St.","Baltimore","MD","(YC),(D),(R),(*)","Restaurant",1974,NA,"1 Eager St., Baltimore, MD",-76.6155591,39.3008879,"1 e eager st, baltimore, md 21202, usa","Geocoded",NA,NA
"","666 N. Charles St.","Baltimore","MD","","Baths",1974,NA,"666 N. Charles St., Baltimore, MD",-76.6158555,39.2985868,"666 n charles st, baltimore, md 21201, usa","Geocoded",NA,NA
"","1105 Cathedral","Baltimore","MD","(*)","Baths",1974,NA,"1105 Cathedral, Baltimore, MD",-76.617758,39.302556,"1105 cathedral st, baltimore, md 21201, usa","Geocoded",NA,NA
"","1000 E. Pratt St.","Baltimore","MD","(G),(P),(D),(*)","Bars/Clubs",1974,NA,"1000 E. Pratt St., Baltimore, MD",-76.601532,39.2879353,"1000 e pratt st, baltimore, md 21202, usa","Geocoded",NA,NA
"","900 Monument ","Baltimore","MD","(M),(B),(G),(RT),(D),(*)","Bars/Clubs",1974,NA,"900 Monument , Baltimore, MD",-76.6055729,39.2980768,"900 e monument st, baltimore, md 21202, usa","Geocoded",NA,NA
"","2218 Boston","Baltimore","MD","(M),(G),(RT)","Bars/Clubs",1974,NA,"2218 Boston, Baltimore, MD",-76.5850064,39.283682,"2218 boston st, baltimore, md 21231, usa","Geocoded",NA,NA
"","1626 Thames","Baltimore","MD","(HIP),(YC),(D),(R)","Restaurant",1974,NA,"1626 Thames, Baltimore, MD",-76.5941298,39.2815385,"1626 thames st, baltimore, md 21231, usa","Geocoded",NA,NA
"","715 Howard St.","Baltimore","MD","(B),(M),(RT)","Bars/Clubs",1974,NA,"715 Howard St., Baltimore, MD",-76.6197451,39.2982162,"715 n howard st, baltimore, md 21201, usa","Geocoded",NA,NA
"","700 Howard St.","Baltimore","MD","","Book Store",1974,NA,"700 Howard St., Baltimore, MD",-76.6202767,39.2974671,"700 n howard st, baltimore, md 21201, usa","Geocoded",NA,NA
"","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs",1974,NA,"870 Park Ave., Baltimore, MD",-76.6189891,39.3015442,"870 park ave, baltimore, md 21201, usa","Geocoded",NA,NA
"(Downtown Club)","1101 Cathedral","Baltimore","MD","(YC),(D),(*)","Bars/Clubs",1974,NA,"1101 Cathedral, Baltimore, MD",-76.6178248,39.302445,"1101 cathedral st, baltimore, md 21201, usa","Geocoded",NA,NA
"(after hours)","105 E. Madison","Baltimore","MD","(C),(R)","Restaurant",1974,NA,"105 E. Madison, Baltimore, MD",-76.6135256,39.2986747,"105 e madison st, baltimore, md 21202, usa","Geocoded",NA,NA
"","1425 E. Baltimore","Baltimore","MD","","Baths",1974,NA,"1425 E. Baltimore, Baltimore, MD",-76.5977944,39.2912747,"1425 e baltimore st, baltimore, md 21231, usa","Geocoded",NA,NA
"","1901 Aliceanna","Baltimore","MD","(G),(D),(*)","Bars/Clubs",1974,NA,"1901 Aliceanna, Baltimore, MD",-76.5897871,39.2835112,"1901 aliceanna st, baltimore, md 21231, usa","Geocoded",NA,NA
"","612 N. Howard St.","Baltimore","MD","(M),(*)","Bars/Clubs",1974,NA,"612 N. Howard St., Baltimore, MD",-76.6202656,39.2972148,"612 n howard st, baltimore, md 21201, usa","Geocoded",NA,NA
"","724 N. Howard ","Baltimore","MD","","Book Store",1974,NA,"724 N. Howard , Baltimore, MD",-76.620332,39.29788,"724 n howard st, baltimore, md 21201, usa","Geocoded",NA,NA
"","4 N. High St.","Baltimore","MD","(M),(RT),(B),(G)","Bars/Clubs",1974,NA,"4 N. High St., Baltimore, MD",-76.6045234,39.2904544,"4 n high st, baltimore, md 21202, usa","Geocoded",NA,NA
"","24 W. Franklin","Baltimore","MD","(H),(M)","Hotels",1974,NA,"24 W. Franklin, Baltimore, MD",-76.6165858,39.2954574,"24 w franklin st, baltimore, md 21201, usa","Geocoded",NA,NA
"(was closed- may be re-opening)","632 S. Bond St.","Baltimore","MD","","Bars/Clubs",1974,NA,"632 S. Bond St., Baltimore, MD",-76.5954768,39.2837771,"632 s bond st, baltimore, md 21231, usa","Geocoded",NA,NA
"","65 N. Mechanic","Cumberland","MD","(M)","Restaurant",1974,NA,"65 N. Mechanic, Cumberland, MD",-78.763712,39.6524452,"65 n mechanic st, cumberland, md 21502, usa","Geocoded",NA,NA
"","41 N. Protomoc St.","Hagerstown","MD","(*)","Bars/Clubs",1974,NA,"41 N. Protomoc St., Hagerstown, MD",-77.7197451,39.6431403,"41 n potomac st, hagerstown, md 21740, usa","Geocoded",NA,NA
"","66 State Circle","Annapolis","MD","(M)","Bars/Clubs",1973,NA,"66 State Circle, Annapolis, MD",-76.4899714,38.9793178,"66 state cir, annapolis, md 21401, usa","Geocoded",NA,NA
"","63 Maryland","Annapolis","MD","(M)","Bars/Clubs",1973,NA,"63 Maryland, Annapolis, MD",-76.4897218,38.9796937,"63 maryland ave, annapolis, md 21401, usa","Geocoded",NA,NA
"","186 Main St.","Annapolis","MD","(M)","Bars/Clubs",1973,NA,"186 Main St., Annapolis, MD",-76.490422,38.978155,"186 main st, annapolis, md 21401, usa","Geocoded",NA,NA
"","1105 Cathedral","Baltimore","MD","(*)","Baths",1973,NA,"1105 Cathedral, Baltimore, MD",-76.617758,39.302556,"1105 cathedral st, baltimore, md 21201, usa","Geocoded",NA,NA
"","2218 Boston St.","Baltimore","MD","(G)","Bars/Clubs",1973,NA,"2218 Boston St., Baltimore, MD",-76.5850064,39.283682,"2218 boston st, baltimore, md 21231, usa","Geocoded",NA,NA
"","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs",1973,NA,"870 Park Ave., Baltimore, MD",-76.6189891,39.3015442,"870 park ave, baltimore, md 21201, usa","Geocoded",NA,NA
"","1417 Maryland Ave.","Baltimore","MD","(M),(YC)","Bars/Clubs",1973,NA,"1417 Maryland Ave., Baltimore, MD",-76.6175848,39.3060114,"1417 maryland ave, baltimore, md 21201, usa","Geocoded",NA,NA
"","1101 Cathedral","Baltimore","MD","(YC),(D),(*)","Bars/Clubs",1973,NA,"1101 Cathedral, Baltimore, MD",-76.6178248,39.302445,"1101 cathedral st, baltimore, md 21201, usa","Geocoded",NA,NA
"(after hours)","710 N. Howard St.","Baltimore","MD","(YC),(D),(C),(R),(*)","Restaurant",1973,NA,"710 N. Howard St., Baltimore, MD",-76.6203544,39.2977892,"710 n howard st, baltimore, md 21201, usa","Geocoded",NA,NA
"(may be closing)","312 W. Camden","Baltimore","MD","(G),(*)","Bars/Clubs,Hotels",1973,NA,"312 W. Camden, Baltimore, MD",-76.6193743,39.2852721,"312 w camden st, baltimore, md 21201, usa","Geocoded",NA,NA
"","1901 Aliceanna","Baltimore","MD","(G)","Bars/Clubs",1973,NA,"1901 Aliceanna, Baltimore, MD",-76.5897871,39.2835112,"1901 aliceanna st, baltimore, md 21231, usa","Geocoded",NA,NA
"","612 N. Howard","Baltimore","MD","(M),(*)","Bars/Clubs",1973,NA,"612 N. Howard, Baltimore, MD",-76.6202656,39.2972148,"612 n howard st, baltimore, md 21201, usa","Geocoded",NA,NA
"","724 Howard St.","Baltimore","MD","","Book Store",1973,NA,"724 Howard St., Baltimore, MD",-76.620332,39.29788,"724 n howard st, baltimore, md 21201, usa","Geocoded",NA,NA
"","4 N. High St.","Baltimore","MD","(G),(M),(B),(RT)","Bars/Clubs",1973,NA,"4 N. High St., Baltimore, MD",-76.6045234,39.2904544,"4 n high st, baltimore, md 21202, usa","Geocoded",NA,NA
"","632 S. Bond St.","Baltimore","MD","(G),(S)","Bars/Clubs",1973,NA,"632 S. Bond St., Baltimore, MD",-76.5954768,39.2837771,"632 s bond st, baltimore, md 21231, usa","Geocoded",NA,NA
"","65 N. Mechanic","Cumberland","MD","(M)","Restaurant",1973,NA,"65 N. Mechanic, Cumberland, MD",-78.763712,39.6524452,"65 n mechanic st, cumberland, md 21502, usa","Geocoded",NA,NA
"","41 N. Potomoc St.","Hagerstown","MD","","Bars/Clubs",1973,NA,"41 N. Potomoc St., Hagerstown, MD",-77.7197451,39.6431403,"41 n potomac st, hagerstown, md 21740, usa","Geocoded",NA,NA
"","63 Maryland","Annapolis","MD","(M)","Bars/Clubs",1972,NA,"63 Maryland, Annapolis, MD",-76.4897218,38.9796937,"63 maryland ave, annapolis, md 21401, usa","Geocoded",NA,NA
"","211 George St.","Annapolis","MD","(M)","Bars/Clubs",1972,NA,"211 George St., Annapolis, MD",-76.4889538,38.9798836,"211 prince george st, annapolis, md 21401, usa","Geocoded",NA,NA
"","100 E. Pratt","Baltimore","MD","(G),(P),(D)","Bars/Clubs",1972,NA,"100 E. Pratt, Baltimore, MD",-76.6128397,39.2871714,"100 east pratt street, 100 e pratt st, baltimore, md 21202, usa","Geocoded",NA,NA
"($2.00 admission)","710 N. Howard St.","Baltimore","MD","(YC),(D),(*)","Bars/Clubs",1972,NA,"710 N. Howard St., Baltimore, MD",-76.6203544,39.2977892,"710 n howard st, baltimore, md 21201, usa","Geocoded",NA,NA
"","1101 Cathedral","Baltimore","MD","(YC),(HIP),(D),(*)","Bars/Clubs",1972,NA,"1101 Cathedral, Baltimore, MD",-76.6178248,39.302445,"1101 cathedral st, baltimore, md 21201, usa","Geocoded",NA,NA
"","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs",1972,NA,"870 Park Ave., Baltimore, MD",-76.6189891,39.3015442,"870 park ave, baltimore, md 21201, usa","Geocoded",NA,NA
"","1417 Maryland Ave.","Baltimore","MD","(YC)","Bars/Clubs",1972,NA,"1417 Maryland Ave., Baltimore, MD",-76.6175848,39.3060114,"1417 maryland ave, baltimore, md 21201, usa","Geocoded",NA,NA
"","17 E. Franklin St.","Baltimore","MD","(P)","Baths",1972,NA,"17 E. Franklin St., Baltimore, MD",-76.614442,39.2949086,"17 e franklin st, baltimore, md 21202, usa","Geocoded",NA,NA
"","312 W. Camden","Baltimore","MD","(G),(*)","Bars/Clubs,Hotels",1972,NA,"312 W. Camden, Baltimore, MD",-76.6193743,39.2852721,"312 w camden st, baltimore, md 21201, usa","Geocoded",NA,NA
"","1901 Aliceanna","Baltimore","MD","(G)","Bars/Clubs",1972,NA,"1901 Aliceanna, Baltimore, MD",-76.5897871,39.2835112,"1901 aliceanna st, baltimore, md 21231, usa","Geocoded",NA,NA
"","612 N. Howard","Baltimore","MD","(M),(RT),(*)","Bars/Clubs",1972,NA,"612 N. Howard, Baltimore, MD",-76.6202656,39.2972148,"612 n howard st, baltimore, md 21201, usa","Geocoded",NA,NA
"","65 N. Mechanic","Cumberland","MD","(M)","Restaurant",1972,NA,"65 N. Mechanic, Cumberland, MD",-78.763712,39.6524452,"65 n mechanic st, cumberland, md 21502, usa","Geocoded",NA,NA
"","63 Maryland","Annapolis","MD","(M)","Bars/Clubs",1971,NA,"63 Maryland, Annapolis, MD",-76.4897218,38.9796937,"63 maryland ave, annapolis, md 21401, usa","Geocoded",NA,NA
"","211 George St.","Annapolis","MD","(M)","Bars/Clubs",1971,NA,"211 George St., Annapolis, MD",-76.4889538,38.9798836,"211 prince george st, annapolis, md 21401, usa","Geocoded",NA,NA
"(closes 1 am)","221 W. Franklin","Baltimore","MD","(D),(*)","Bars/Clubs",1971,NA,"221 W. Franklin, Baltimore, MD",-76.6192336,39.2948217,"221 w franklin st, baltimore, md 21201, usa","Geocoded",NA,NA
"","1105 Cathedral","Baltimore","MD","(*)","Baths",1971,NA,"1105 Cathedral, Baltimore, MD",-76.617758,39.302556,"1105 cathedral st, baltimore, md 21201, usa","Geocoded",NA,NA
"","100 E. Pratt","Baltimore","MD","(G),(P),(D)","Bars/Clubs",1971,NA,"100 E. Pratt, Baltimore, MD",-76.6128397,39.2871714,"100 east pratt street, 100 e pratt st, baltimore, md 21202, usa","Geocoded",NA,NA
"","900 E. Monument","Baltimore","MD","(D),(*)","Bars/Clubs",1971,NA,"900 E. Monument, Baltimore, MD",-76.6055729,39.2980768,"900 e monument st, baltimore, md 21202, usa","Geocoded",NA,NA
"","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs",1971,NA,"870 Park Ave., Baltimore, MD",-76.6189891,39.3015442,"870 park ave, baltimore, md 21201, usa","Geocoded",NA,NA
"","1417 Maryland Ave.","Baltimore","MD","(YC)","Bars/Clubs",1971,NA,"1417 Maryland Ave., Baltimore, MD",-76.6175848,39.3060114,"1417 maryland ave, baltimore, md 21201, usa","Geocoded",NA,NA
"","1425 E. Baltimore","Baltimore","MD","","Baths",1971,NA,"1425 E. Baltimore, Baltimore, MD",-76.5977944,39.2912747,"1425 e baltimore st, baltimore, md 21231, usa","Geocoded",NA,NA
"","1901 Aliceanna","Baltimore","MD","","Bars/Clubs",1971,NA,"1901 Aliceanna, Baltimore, MD",-76.5897871,39.2835112,"1901 aliceanna st, baltimore, md 21231, usa","Geocoded",NA,NA
"(back room- side entrance)","612 N. Howard","Baltimore","MD","","Bars/Clubs",1971,NA,"612 N. Howard, Baltimore, MD",-76.6202656,39.2972148,"612 n howard st, baltimore, md 21201, usa","Geocoded",NA,NA
"","63 Maryland","Annapolis","MD","(M)","Bars/Clubs",1970,NA,"63 Maryland, Annapolis, MD",-76.4897218,38.9796937,"63 maryland ave, annapolis, md 21401, usa","Geocoded",NA,NA
"","211 George St.","Annapolis","MD","(M)","Bars/Clubs",1970,NA,"211 George St., Annapolis, MD",-76.4889538,38.9798836,"211 prince george st, annapolis, md 21401, usa","Geocoded",NA,NA
"(closes 1 am)","221 W. Franklin","Baltimore","MD","(D),(*)","Bars/Clubs",1970,NA,"221 W. Franklin, Baltimore, MD",-76.6192336,39.2948217,"221 w franklin st, baltimore, md 21201, usa","Geocoded",NA,NA
"","1105 Cathedral","Baltimore","MD","(*)","Baths",1970,NA,"1105 Cathedral, Baltimore, MD",-76.617758,39.302556,"1105 cathedral st, baltimore, md 21201, usa","Geocoded",NA,NA
"","100 E. Pratt","Baltimore","MD","(D),(G),(P)","Bars/Clubs",1970,NA,"100 E. Pratt, Baltimore, MD",-76.6128397,39.2871714,"100 east pratt street, 100 e pratt st, baltimore, md 21202, usa","Geocoded",NA,NA
"","900 E. Monument","Baltimore","MD","(*),(D)","Bars/Clubs",1970,NA,"900 E. Monument, Baltimore, MD",-76.6055729,39.2980768,"900 e monument st, baltimore, md 21202, usa","Geocoded",NA,NA
"","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs",1970,NA,"870 Park Ave., Baltimore, MD",-76.6189891,39.3015442,"870 park ave, baltimore, md 21201, usa","Geocoded",NA,NA
"","1425  E. Baltimore","Baltimore","MD","","Baths",1970,NA,"1425  E. Baltimore, Baltimore, MD",-76.5977944,39.2912747,"1425 e baltimore st, baltimore, md 21231, usa","Geocoded",NA,NA
"(back room- side entrance)","612 N. Howard","Baltimore","MD","","Bars/Clubs",1970,NA,"612 N. Howard, Baltimore, MD",-76.6202656,39.2972148,"612 n howard st, baltimore, md 21201, usa","Geocoded",NA,NA
"","63 Maryland","Annapolis","MD","(M)","Bars/Clubs",1969,NA,"63 Maryland, Annapolis, MD",-76.4897218,38.9796937,"63 maryland ave, annapolis, md 21401, usa","Geocoded",NA,NA
"","211 George St.","Annapolis","MD","(M)","Bars/Clubs",1969,NA,"211 George St., Annapolis, MD",-76.4889538,38.9798836,"211 prince george st, annapolis, md 21401, usa","Geocoded",NA,NA
"(closes 1 A.M., most 2 A.M.)","221 W. Franklin","Baltimore","MD","(*)","Bars/Clubs",1969,NA,"221 W. Franklin, Baltimore, MD",-76.6192336,39.2948217,"221 w franklin st, baltimore, md 21201, usa","Geocoded",NA,NA
"","100 E. Pratt","Baltimore","MD","(D),(P),(G)","Bars/Clubs",1969,NA,"100 E. Pratt, Baltimore, MD",-76.6128397,39.2871714,"100 east pratt street, 100 e pratt st, baltimore, md 21202, usa","Geocoded",NA,NA
"","900 E. Monument","Baltimore","MD","(*)","Bars/Clubs",1969,NA,"900 E. Monument, Baltimore, MD",-76.6055729,39.2980768,"900 e monument st, baltimore, md 21202, usa","Geocoded",NA,NA
"","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs",1969,NA,"870 Park Ave., Baltimore, MD",-76.6189891,39.3015442,"870 park ave, baltimore, md 21201, usa","Geocoded",NA,NA
"","213 N. Gat St.","Baltimore","MD","(G),(D),(*)","Bars/Clubs",1969,NA,"213 N. Gat St., Baltimore, MD",-76.6087794,39.292388,"213 n gay st, baltimore, md 21202, usa","Geocoded",NA,NA
"","312 W. Camden","Baltimore","MD","(G),(M),(RT)","Bars/Clubs,Hotels",1969,NA,"312 W. Camden, Baltimore, MD",-76.6193743,39.2852721,"312 w camden st, baltimore, md 21201, usa","Geocoded",NA,NA
"","1425 E. Baltimore","Baltimore","MD","","Baths",1969,NA,"1425 E. Baltimore, Baltimore, MD",-76.5977944,39.2912747,"1425 e baltimore st, baltimore, md 21231, usa","Geocoded",NA,NA
"(back room- use side entrance)","612 N. Howard","Baltimore","MD","","Bars/Clubs",1969,NA,"612 N. Howard, Baltimore, MD",-76.6202656,39.2972148,"612 n howard st, baltimore, md 21201, usa","Geocoded",NA,NA
"","2200 E. Fayette","Baltimore","MD","(B)","Bars/Clubs",1969,NA,"2200 E. Fayette, Baltimore, MD",-76.5862427,39.2944163,"2200 e fayette st, baltimore, md 21231, usa","Geocoded",NA,NA
"","63 Maryland","Annapolis","MD","(M)","Bars/Clubs",1968,NA,"63 Maryland, Annapolis, MD",-76.4897218,38.9796937,"63 maryland ave, annapolis, md 21401, usa","Geocoded",NA,NA
"","211 King St.","Annapolis","MD","(M)","Bars/Clubs",1968,NA,"211 King St., Annapolis, MD",-76.487435,38.980395,"211 king george st, annapolis, md 21401, usa","Geocoded",NA,NA
"(collegiate)","415 W. Cold Spgs Lane","Baltimore","MD","(M)","Bars/Clubs",1968,NA,"415 W. Cold Spgs Lane, Baltimore, MD",-76.630937,39.344444,"415 w cold spring ln, baltimore, md 21210, usa","Geocoded",NA,NA
"","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs",1968,NA,"870 Park Ave., Baltimore, MD",-76.6189891,39.3015442,"870 park ave, baltimore, md 21201, usa","Geocoded",NA,NA
"","213 N. Gay St.","Baltimore","MD","(*)","Bars/Clubs",1968,NA,"213 N. Gay St., Baltimore, MD",-76.6087794,39.292388,"213 n gay st, baltimore, md 21202, usa","Geocoded",NA,NA
"","312 W. Camden","Baltimore","MD","(M),(G),(RT)","Bars/Clubs,Hotels",1968,NA,"312 W. Camden, Baltimore, MD",-76.6193743,39.2852721,"312 w camden st, baltimore, md 21201, usa","Geocoded",NA,NA
"(back room- use side entrance)","612 N. Howard","Baltimore","MD","","Bars/Clubs",1968,NA,"612 N. Howard, Baltimore, MD",-76.6202656,39.2972148,"612 n howard st, baltimore, md 21201, usa","Geocoded",NA,NA
"","100 E. Pratt","Baltimore","MD","(D),(P)","Bars/Clubs",1968,NA,"100 E. Pratt, Baltimore, MD",-76.6128397,39.2871714,"100 east pratt street, 100 e pratt st, baltimore, md 21202, usa","Geocoded",NA,NA
"","63 Maryland","Annapolis","MD","(M)","Bars/Clubs",1966,NA,"63 Maryland, Annapolis, MD",-76.4897218,38.9796937,"63 maryland ave, annapolis, md 21401, usa","Geocoded",NA,NA
"","211 King St.","Annapolis","MD","(M)","Bars/Clubs",1966,NA,"211 King St., Annapolis, MD",-76.487435,38.980395,"211 king george st, annapolis, md 21401, usa","Geocoded",NA,NA
"(collegiate)","415 W. Cold Springs Lane","Baltimore","MD","(M)","Bars/Clubs",1966,NA,"415 W. Cold Springs Lane, Baltimore, MD",-76.6309148,39.3444211,"415 w cold spring ln, baltimore, md 21210, usa","Geocoded",NA,NA
"","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs",1966,NA,"870 Park Ave., Baltimore, MD",-76.6189891,39.3015442,"870 park ave, baltimore, md 21201, usa","Geocoded",NA,NA
"","213 N. Gay St.","Baltimore","MD","(*)","Bars/Clubs",1966,NA,"213 N. Gay St., Baltimore, MD",-76.6087794,39.292388,"213 n gay st, baltimore, md 21202, usa","Geocoded",NA,NA
"","312 W. Camden","Baltimore","MD","(M),(RT),(G)","Bars/Clubs,Hotels",1966,NA,"312 W. Camden, Baltimore, MD",-76.6193743,39.2852721,"312 w camden st, baltimore, md 21201, usa","Geocoded",NA,NA
"(back room enter fr Monument) at Monument St.","612 N. Howard","Baltimore","MD","","Bars/Clubs",1966,NA,"612 N. Howard, Baltimore, MD",-76.6202656,39.2972148,"612 n howard st, baltimore, md 21201, usa","Geocoded",NA,NA
"","100 E. Pratt","Baltimore","MD","(D),(P)","Bars/Clubs",1966,NA,"100 E. Pratt, Baltimore, MD",-76.6128397,39.2871714,"100 east pratt street, 100 e pratt st, baltimore, md 21202, usa","Geocoded",NA,NA
"","63 Maryland","Annapolis","MD","(M)","Bars/Clubs",1965,NA,"63 Maryland, Annapolis, MD",-76.4897218,38.9796937,"63 maryland ave, annapolis, md 21401, usa","Geocoded",NA,NA
"","211 King George","Annapolis","MD","(M)","Bars/Clubs",1965,NA,"211 King George, Annapolis, MD",-76.487435,38.980395,"211 king george st, annapolis, md 21401, usa","Geocoded",NA,NA
"(side st entr)","947 W. Baltimore","Baltimore","MD","","Bars/Clubs",1965,NA,"947 W. Baltimore, Baltimore, MD",-76.6336135,39.2885877,"947 w baltimore st, baltimore, md 21223, usa","Geocoded",NA,NA
"","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs",1965,NA,"870 Park Ave., Baltimore, MD",-76.6189891,39.3015442,"870 park ave, baltimore, md 21201, usa","Geocoded",NA,NA
"","217 N. Gay ","Baltimore","MD","(*)","Bars/Clubs",1965,NA,"217 N. Gay , Baltimore, MD",-76.608732,39.2924611,"217 n gay st, baltimore, md 21202, usa","Geocoded",NA,NA
"","100 E. Pratt","Baltimore","MD","(G),(D),(P)","Bars/Clubs",1965,NA,"100 E. Pratt, Baltimore, MD",-76.6128397,39.2871714,"100 east pratt street, 100 e pratt st, baltimore, md 21202, usa","Geocoded",NA,NA
"","226 W. Fayette","Baltimore","MD","(M),(RT)","Bars/Clubs",1965,NA,"226 W. Fayette, Baltimore, MD",-76.6190907,39.2906696,"226 w fayette st, baltimore, md 21201, usa","Geocoded",NA,NA
