"ID","Title","description","streetaddress","city","state","amenityfeatures","type","unclearaddress","uncleartype","Year","notes","dateadded","lastmodified","full.address","lon","lat","geoAddress","status"
170,"Ray's","","29 Water St.","Augusta","ME","","Bars/Clubs",NA,NA,1972,NA,"4/20/2020 4:56pm","7/27/2020 11:34am","29 Water St., Augusta, ME","-69.7732719","44.3201734","29 water st, augusta, me 04330, usa","Geocoded"
171,"Bangor Lounge","","174 Main","Bangor","ME","","Bars/Clubs",NA,NA,1972,NA,"4/20/2020 4:57pm","7/27/2020 11:34am","174 Main, Bangor, ME","-68.7724581","44.7984331","174 main st, bangor, me 04401, usa","Geocoded"
172,"Cliff House & Motel","","Bald Head Cliff","Ogunquit","ME","(H),(M)","Hotels",NA,NA,1972,NA,"4/20/2020 4:57pm","7/27/2020 11:34am","Bald Head Cliff, Ogunquit, ME","-70.5803067","43.2201226","bald head cliff rd, york, me 03902, usa","Geocoded"
173,"Hollywood Cafe","","133 Free St.","Portland","ME","(M)","Bars/Clubs",NA,NA,1972,NA,"4/20/2020 4:57pm","7/27/2020 11:34am","133 Free St., Portland, ME","-70.2621415","43.6545259","133 free st, portland, me 04101, usa","Geocoded"
174,"Roland's ","","413 A Cumberland","Portland","ME","(*)","Bars/Clubs",NA,NA,1972,NA,"4/20/2020 4:57pm","7/27/2020 11:34am","413 A Cumberland, Portland, ME","-70.2645269","43.6561324","413 cumberland ave, portland, me 04101, usa","Geocoded"
175,"Ray's","","29 Water St.","Augusta","ME","","Bars/Clubs",NA,NA,1971,NA,"4/20/2020 4:58pm","7/27/2020 11:34am","29 Water St., Augusta, ME","-69.7732719","44.3201734","29 water st, augusta, me 04330, usa","Geocoded"
176,"Bangor Lounge","","174 Main","Bangor","ME","","Bars/Clubs",NA,NA,1971,NA,"4/20/2020 4:59pm","7/27/2020 11:34am","174 Main, Bangor, ME","-68.7724581","44.7984331","174 main st, bangor, me 04401, usa","Geocoded"
177,"Cliff House & Motel","","Bald Head Cliff","Ogunquit","ME","","Bars/Clubs",NA,NA,1971,NA,"4/20/2020 5:00pm","7/27/2020 11:34am","Bald Head Cliff, Ogunquit, ME","-70.5803067","43.2201226","bald head cliff rd, york, me 03902, usa","Geocoded"
178,"Hollywood Cafe","","133 Free St.","Portland","ME","(M)","Bars/Clubs",NA,NA,1971,NA,"4/20/2020 5:00pm","7/27/2020 11:34am","133 Free St., Portland, ME","-70.2621415","43.6545259","133 free st, portland, me 04101, usa","Geocoded"
179,"Roland's","","413 A Cumberland Ave.","Portland","ME","(*)","Bars/Clubs",NA,NA,1971,NA,"4/20/2020 5:00pm","7/27/2020 11:34am","413 A Cumberland Ave., Portland, ME","-70.2645269","43.6561324","413 cumberland ave, portland, me 04101, usa","Geocoded"
180,"Ray's","","29 Water St.","Augusta","ME","","Bars/Clubs",NA,NA,1970,NA,"4/20/2020 5:02pm","7/27/2020 11:34am","29 Water St., Augusta, ME","-69.7732719","44.3201734","29 water st, augusta, me 04330, usa","Geocoded"
181,"Bangor Lounge","","174 Main","Bangor","ME","","Bars/Clubs",NA,NA,1970,NA,"4/20/2020 5:02pm","7/27/2020 11:34am","174 Main, Bangor, ME","-68.7724581","44.7984331","174 main st, bangor, me 04401, usa","Geocoded"
183,"Hollywood Cafe","","133 Free St.","Portland","ME","(M)","Bars/Clubs",NA,NA,1970,NA,"4/20/2020 5:02pm","7/27/2020 11:34am","133 Free St., Portland, ME","-70.2621415","43.6545259","133 free st, portland, me 04101, usa","Geocoded"
184,"Ray's ","","29 Water","Augusta","ME","","Bars/Clubs",NA,NA,1969,NA,"4/20/2020 5:03pm","7/27/2020 11:34am","29 Water, Augusta, ME","-69.7732719","44.3201734","29 water st, augusta, me 04330, usa","Geocoded"
185,"Bangor Lounge","","174 Main","Bangor","ME","","Bars/Clubs",NA,NA,1969,NA,"4/20/2020 5:03pm","7/27/2020 11:34am","174 Main, Bangor, ME","-68.7724581","44.7984331","174 main st, bangor, me 04401, usa","Geocoded"
187,"Hollywood Cafe","","133 Free St.","Portland","ME","(M)","Bars/Clubs",NA,NA,1969,NA,"4/20/2020 5:04pm","7/27/2020 11:34am","133 Free St., Portland, ME","-70.2621415","43.6545259","133 free st, portland, me 04101, usa","Geocoded"
188,"Ray's","","29 Water","Augusta","ME","","Bars/Clubs",NA,NA,1968,NA,"4/20/2020 5:04pm","7/27/2020 11:34am","29 Water, Augusta, ME","-69.7732719","44.3201734","29 water st, augusta, me 04330, usa","Geocoded"
189,"Bangor Lounge","","174 Main","Bangor","ME","","Bars/Clubs",NA,NA,1968,NA,"4/20/2020 5:04pm","7/27/2020 11:34am","174 Main, Bangor, ME","-68.7724581","44.7984331","174 main st, bangor, me 04401, usa","Geocoded"
191,"Hollywood Cafe","","133 Free St.","Portland","ME","(M)","Bars/Clubs",NA,NA,1968,NA,"4/20/2020 5:05pm","7/27/2020 11:34am","133 Free St., Portland, ME","-70.2621415","43.6545259","133 free st, portland, me 04101, usa","Geocoded"
192,"Hollywood Cafe","","133 Free St.","Portland","ME","(M)","Bars/Clubs",NA,NA,1966,NA,"4/20/2020 5:05pm","7/27/2020 11:34am","133 Free St., Portland, ME","-70.2621415","43.6545259","133 free st, portland, me 04101, usa","Geocoded"
193,"Hollywood Cafe","","133 Free St.","Portland","ME","(M)","Bars/Clubs",NA,NA,1965,NA,"4/20/2020 5:07pm","7/27/2020 11:34am","133 Free St., Portland, ME","-70.2621415","43.6545259","133 free st, portland, me 04101, usa","Geocoded"
101,"'Rest Areas'","on I-95 at Sidney (southbound) & August (northbound) also wooded area in back","","Augusta","ME","Cruisy Area","Cruising Areas","checked",NA,1977,NA,"4/20/2020 3:02pm","4/20/2020 3:08pm",", ME","-69.77949","44.310624","unclear_coded_by_hand","General Coordinates Used"
78,"'Rest Stop'","on US 1 betw. Bath & Brunswick (southbound)","","Brunswick","ME","Cruisy Area","Cruising Areas","checked",NA,1978,NA,"4/20/2020 2:51pm","4/20/2020 2:59pm",", ME","-69.966996","43.914016","unclear_coded_by_hand","General Coordinates Used"
2,"'Rest Stop'","on I-95 at Sidney (Southbound) & August (Northbound) - also woods in back","","Augusta","ME","Cruisy Area","Cruising Areas","checked",NA,1980,NA,"4/20/2020 1:12pm","4/20/2020 2:46pm",", ME","-69.77949","44.310624","unclear_coded_by_hand","General Coordinates Used"
24,"'Rest Stop'","on I-95 S. & US 1 - S.","","Ogunquit","ME","Cruisy Area","Cruising Areas","checked",NA,1980,NA,"4/20/2020 1:21pm","4/20/2020 2:46pm",", ME","-70.598622","43.246835","unclear_coded_by_hand","General Coordinates Used"
79,"'Rest Stop' on US 1","(Summers)","","Freeport","ME","Cruisy Area","Cruising Areas","checked",NA,1978,NA,"4/20/2020 2:51pm","4/20/2020 2:59pm",", ME","-70.10312","43.857007","unclear_coded_by_hand","General Coordinates Used"
48,"'Rest Stop' on US 1","(summers)","","Freeport","ME","Cruisy Area","Cruising Areas","checked",NA,1979,NA,"4/20/2020 2:37pm","4/20/2020 2:46pm",", ME","-70.10312","43.857007","unclear_coded_by_hand","General Coordinates Used"
12,"'Rest Stop' on US 1 (Summers)","","","Freeport","ME","Cruisy Area","Cruising Areas","checked",NA,1980,NA,"4/20/2020 1:15pm","4/20/2020 2:46pm",", ME","-70.10312","43.857007","unclear_coded_by_hand","General Coordinates Used"
11,"'Rest Stop' on US 1, betw. Bath & Brunswick (S.)","","","Brunswick","ME","Cruisy Area","Cruising Areas","checked",NA,1980,NA,"4/20/2020 1:15pm","4/20/2020 2:46pm",", ME","-69.966996","43.914016","unclear_coded_by_hand","General Coordinates Used"
47,"'Rest Stop' on US 1, betw. Bath & Brunswick (So.)","","","Brunswick","ME","Cruisy Area","Cruising Areas","checked",NA,1979,NA,"4/20/2020 2:36pm","4/20/2020 2:46pm",", ME","-69.966996","43.914016","unclear_coded_by_hand","General Coordinates Used"
150,"'Rest Stops'","on U.S. 1 bet. Ogunquit & York","","Ogunquit","ME","Cruisy Area","Cruising Areas","checked",NA,1975,NA,"4/20/2020 4:42pm","4/20/2020 4:45pm",", ME","-70.598622","43.246835","unclear_coded_by_hand","General Coordinates Used"
89,"'Rest Stops'","on I-95 South","","Ogunquit","ME","Cruisy Area","Cruising Areas","checked",NA,1978,NA,"4/20/2020 2:55pm","4/20/2020 2:59pm",", ME","-70.598622","43.246835","unclear_coded_by_hand","General Coordinates Used"
70,"'Rest Stops'","on I-95 at Sidney (southbound) & Augusta (northbound) - also woods in back","","Augusta","ME","Cruisy Area","Cruising Areas","checked",NA,1978,NA,"4/20/2020 2:48pm","4/20/2020 2:59pm",", ME","-69.77949","44.310624","unclear_coded_by_hand","General Coordinates Used"
58,"'Rest Stops'","on I-95 S. & US I-S.","","Ogunquit","ME","Cruisy Area","Cruising Areas","checked",NA,1979,NA,"4/20/2020 2:41pm","4/20/2020 2:46pm",", ME","-70.598622","43.246835","unclear_coded_by_hand","General Coordinates Used"
39,"'Rest Stops'","on I-95 at Sidney (Southbound) & Augusta (Northbound) - also woods in back","","Augusta","ME","Cruisy Area","Cruising Areas","checked",NA,1979,NA,"4/20/2020 2:34pm","4/20/2020 2:46pm",", ME","-69.77949","44.310624","unclear_coded_by_hand","General Coordinates Used"
44,"'Rest Stops'","on I-95 - Southbound at Herman & Northbound at Carmel","","Bangor","ME","(AYOR),Cruisy Area","Cruising Areas","checked",NA,1979,NA,"4/20/2020 2:35pm","4/20/2020 2:46pm",", ME","-68.771226","44.801613","unclear_coded_by_hand","General Coordinates Used"
7,"'Rest Stops'","on I-95 Southbound at Herman & Northbound at Carmel","","Bangor","ME","(AYOR),Cruisy Area","Cruising Areas","checked",NA,1980,NA,"4/20/2020 1:13pm","4/20/2020 2:46pm",", ME","-68.771226","44.801613","unclear_coded_by_hand","General Coordinates Used"
135,"'Rest Stops'","on I-95 N. & S. of Ogunquit","","Ogunquit","ME","Cruisy Area","Cruising Areas","checked",NA,1976,NA,"4/20/2020 4:36pm","4/20/2020 4:39pm",", ME","-70.598622","43.246835","unclear_coded_by_hand","General Coordinates Used"
75,"'Rest Stops'","on I-95 - southbound at Herman","","Bangor","ME","Cruisy Area","Cruising Areas","checked",NA,1978,NA,"4/20/2020 2:50pm","4/20/2020 2:59pm",", ME","-68.771226","44.801613","unclear_coded_by_hand","General Coordinates Used"
98,"'The Oaks'","off Park Ave. (HOT)","","Portland","ME","(AYOR),Cruisy Area,(HOT)","Cruising Areas","checked",NA,1978,NA,"4/20/2020 2:59pm","7/20/2020 10:32am",", ME","-70.272969","43.656371","unclear_coded_by_hand","Found"
139,"""P"" Street","","","Portland","ME","Cruisy Area","Cruising Areas","checked",NA,1976,NA,"4/20/2020 4:37pm","4/20/2020 4:39pm",", ME","-70.259993","43.653321","unclear_coded_by_hand","General Coordinates Used"
111,"""Rest Area"" on U.S. 1 between Bath & Brunswick","(Southside)","","Brunswick","ME","Cruisy Area","Cruising Areas","checked",NA,1977,NA,"4/20/2020 3:07pm","4/20/2020 3:08pm",", ME","-69.966996","43.914016","unclear_coded_by_hand","General Coordinates Used"
108,"""Rest Areas"" on I-95 - southbound at Herman & Northbound at Carmel","","","Bangor","ME","Cruisy Area,(AYOR)","Cruising Areas","checked",NA,1977,NA,"4/20/2020 3:06pm","4/20/2020 3:08pm",", ME","-68.771226","44.801613","unclear_coded_by_hand","General Coordinates Used"
118,"""Rest Stops"" on I-95 South","","","Ogunquit","ME","Cruisy Area","Cruising Areas","checked",NA,1977,NA,"4/20/2020 3:10pm","4/20/2020 3:15pm",", ME","-70.598622","43.246835","unclear_coded_by_hand","General Coordinates Used"
140,"""The Oaks""","off Park Ave (HOT)","","Portland","ME","Cruisy Area,(HOT)","Cruising Areas","checked",NA,1976,NA,"4/20/2020 4:38pm","7/20/2020 10:32am",", ME","-70.272969","43.656371","unclear_coded_by_hand","Found"
124,"""The Oaks""","off Park Avenue (HOT)","","Portland","ME","Cruisy Area,(HOT)","Cruising Areas","checked",NA,1977,NA,"4/20/2020 3:14pm","7/20/2020 10:32am",", ME","-70.272969","43.656371","unclear_coded_by_hand","Found"
14,"Admiral's Loft Guest House","1/2 mi. N. on Main St. Tel: (207) 646 - 5496","","Ogunquit","ME","(H),(*)","Hotels","checked",NA,1980,NA,"4/20/2020 1:16pm","4/20/2020 2:46pm",", ME","-70.598622","43.246835","unclear_coded_by_hand","General Coordinates Used"
112,"Annabell's","","U.S. Highway 1","Ogunquit","ME","(YC),(R),(D),(*)","Restaurant,Bars/Clubs","checked",NA,1977,NA,"4/20/2020 3:08pm","4/20/2020 3:09pm","U.S. Highway 1, ME","-70.598622","43.246835","unclear_coded_by_hand","General Coordinates Used"
162,"Area around Y.M.C.A. across stret from Roland's","","","Portland","ME","Cruisy Area","Cruising Areas","checked",NA,1974,NA,"4/20/2020 4:48pm","4/20/2020 4:49pm",", ME","-70.265414","43.656526","unclear_coded_by_hand","General Coordinates Used"
154,"Around Y.M.C.A.","across street from Rolands","","Portland","ME","Cruisy Area","Cruising Areas","checked",NA,1975,NA,"4/20/2020 4:44pm","4/20/2020 4:45pm",", ME","-70.265414","43.656526","unclear_coded_by_hand","General Coordinates Used"
182,"Cliff House & Motel","","Bald Head Cliff","Ogunquit","ME","","Bars/Clubs","checked",NA,1970,NA,"4/20/2020 5:02pm","4/20/2020 5:04pm","Bald Head Cliff, ME","-70.576164","43.220921","unclear_coded_by_hand","General Coordinates Used"
165,"Cliff House & Motel","","Bald Head Cliff","Ogunquit","ME","(H),(M)","Hotels","checked",NA,1973,NA,"4/20/2020 4:53pm","4/20/2020 4:55pm","Bald Head Cliff, ME","-70.576164","43.220921","unclear_coded_by_hand","General Coordinates Used"
157,"Cliff House & Motel","","Bald Head Cliff","Ogunquit","ME","(M),(H)","Hotels","checked",NA,1974,NA,"4/20/2020 4:47pm","4/20/2020 4:49pm","Bald Head Cliff, ME","-70.576164","43.220921","unclear_coded_by_hand","General Coordinates Used"
146,"Cliff House & Motel","","Bald Head Cliff","Ogunquit","ME","(M),(H)","Hotels","checked",NA,1975,NA,"4/20/2020 4:41pm","4/20/2020 4:45pm","Bald Head Cliff, ME","-70.576164","43.220921","unclear_coded_by_hand","General Coordinates Used"
129,"Cliff House & Motel","","Bald Head Cliff","Ogunquit","ME","(M),(H),(R)","Hotels","checked",NA,1976,NA,"4/20/2020 3:18pm","4/20/2020 4:39pm","Bald Head Cliff, ME","-70.576164","43.220921","unclear_coded_by_hand","General Coordinates Used"
190,"Cliff House Hotel","(Inquire locally)","","Ogunquit","ME","","Hotels","checked",NA,1968,NA,"4/20/2020 5:05pm","4/20/2020 5:06pm",", ME","-70.576164","43.220921","unclear_coded_by_hand","General Coordinates Used"
186,"Cliff House Hotel","(Inquire locally)","","Ogunquit","ME","","Hotels","checked",NA,1969,NA,"4/20/2020 5:03pm","4/20/2020 5:04pm",", ME","-70.576164","43.220921","unclear_coded_by_hand","General Coordinates Used"
151,"Cremos","(Weekends)","Forest Ave.","Portland","ME","","Bars/Clubs","checked",NA,1975,NA,"4/20/2020 4:43pm","4/20/2020 4:45pm","Forest Ave., ME","-70.28936","43.680523","unclear_coded_by_hand","General Coordinates Used"
34,"Eastland Hotel Downstairs T-Room","","","Portland","ME","Cruisy Area","Cruising Areas","checked",NA,1980,NA,"4/20/2020 1:25pm","4/20/2020 2:46pm",", ME","-70.264009","43.654916","unclear_coded_by_hand","Found"
17,"Edelweiss","(Downstairs lounge - cocktail hour - 4-7 pm)","Main St. at Ogunquit Beach Rd.","Ogunquit","ME","(*)","Bars/Clubs","checked",NA,1980,NA,"4/20/2020 1:18pm","4/20/2020 2:46pm","Main St. at Ogunquit Beach Rd., ME","-70.60041","43.248242","unclear_coded_by_hand","Found"
83,"Eidleweiss","(Downstairs lounge - cocktail hour 4 - 7 p.m.)","Main St.","Ogunquit","ME","(*)","Bars/Clubs","checked",NA,1978,NA,"4/20/2020 2:53pm","4/20/2020 2:59pm","Main St., ME","-70.60041","43.248242","unclear_coded_by_hand","Found"
114,"Fan Club","","Shore Rd. (U.S. Highway 1)","Ogunquit","ME","(M),(R)","Restaurant","checked",NA,1977,NA,"4/20/2020 3:09pm","4/20/2020 3:15pm","Shore Rd. (U.S. Highway 1), ME","-70.59402","43.238603","unclear_coded_by_hand","General Coordinates Used"
147,"Lily Marlene","Inquire locally","","Ogunquit","ME","","Bars/Clubs","checked",NA,1975,NA,"4/20/2020 4:41pm","4/20/2020 4:45pm",", ME","-70.598622","43.246835","unclear_coded_by_hand","Found"
106,"Main St. near Candlelight","","","Bangor","ME","Cruisy Area","Cruising Areas","checked",NA,1977,NA,"4/20/2020 3:05pm","4/20/2020 3:08pm",", ME","-68.776671","44.791014","unclear_coded_by_hand","General Coordinates Used"
73,"Main St. nr. Candelight","","","Bangor","ME","Cruisy Area","Cruising Areas","checked",NA,1978,NA,"4/20/2020 2:49pm","4/20/2020 2:59pm",", ME","-68.776671","44.791014","unclear_coded_by_hand","General Coordinates Used"
5,"Main St. nr. Candlelight","","","Bangor","ME","Cruisy Area","Cruising Areas","checked",NA,1980,NA,"4/20/2020 1:13pm","4/20/2020 2:46pm",", ME","-68.776671","44.791014","unclear_coded_by_hand","General Coordinates Used"
42,"Main St. nr. Candlelight","","","Bangor","ME","Cruisy Area","Cruising Areas","checked",NA,1979,NA,"4/20/2020 2:35pm","4/20/2020 2:46pm",", ME","-68.776671","44.791014","unclear_coded_by_hand","General Coordinates Used"
134,"Ogunquit Beach","","","Ogunquit","ME","Cruisy Area","Cruising Areas","checked",NA,1976,NA,"4/20/2020 4:35pm","4/20/2020 4:39pm",", ME","-70.59172","43.25592","unclear_coded_by_hand","Found"
117,"Ogunquit Beach","","","Ogunquit","ME","Cruisy Area","Cruising Areas","checked",NA,1977,NA,"4/20/2020 3:10pm","4/20/2020 3:15pm",", ME","-70.59172","43.25592","unclear_coded_by_hand","Found"
88,"Ogunquit Beach","","","Ogunquit","ME","Cruisy Area","Cruising Areas","checked",NA,1978,NA,"4/20/2020 2:55pm","4/20/2020 2:59pm",", ME","-70.59172","43.25592","unclear_coded_by_hand","Found"
57,"Ogunquit Beach","","","Ogunquit","ME","Cruisy Area","Cruising Areas","checked",NA,1979,NA,"4/20/2020 2:41pm","4/20/2020 2:46pm",", ME","-70.59172","43.25592","unclear_coded_by_hand","Found"
23,"Ogunquit Beach","","","Ogunquit","ME","Cruisy Area","Cruising Areas","checked",NA,1980,NA,"4/20/2020 1:21pm","4/20/2020 2:46pm",", ME","-70.59172","43.25592","unclear_coded_by_hand","Found"
74,"Old Covered Bridge","behind P.O.","","Bangor","ME","(AYOR),Cruisy Area","Cruising Areas","checked",NA,1978,NA,"4/20/2020 2:50pm","4/20/2020 2:59pm",", ME","-68.776166","44.805575","unclear_coded_by_hand","Found"
6,"Old Covered Bridge","behind P.O.","","Bangor","ME","(AYOR),Cruisy Area","Cruising Areas","checked",NA,1980,NA,"4/20/2020 1:13pm","4/20/2020 2:46pm",", ME","-68.776166","44.805575","unclear_coded_by_hand","Found"
43,"Old Covered Bridge","behind P.O.","","Bangor","ME","(AYOR),Cruisy Area","Cruising Areas","checked",NA,1979,NA,"4/20/2020 2:35pm","4/20/2020 2:46pm",", ME","-68.776166","44.805575","unclear_coded_by_hand","Found"
107,"Old Covered Bridge - behind P.O.","(summers - AYOR)","","Bangor","ME","Cruisy Area,(AYOR)","Cruising Areas","checked",NA,1977,NA,"4/20/2020 3:05pm","4/20/2020 3:08pm",", ME","-68.776166","44.805575","unclear_coded_by_hand","Found"
120,"Old Orchard Beach","","","Old Orchard Beach","ME","Cruisy Area","Cruising Areas","checked",NA,1977,NA,"4/20/2020 3:11pm","4/20/2020 3:15pm",", ME","-70.374117","43.515122","unclear_coded_by_hand","Found"
90,"Old Orchard Beach","","","Old Orchard Beach","ME","Cruisy Area","Cruising Areas","checked",NA,1978,NA,"4/20/2020 2:55pm","4/20/2020 2:59pm",", ME","-70.374117","43.515122","unclear_coded_by_hand","Found"
59,"Old Orchard Beach","","","Old Orchard Beach","ME","Cruisy Area","Cruising Areas","checked",NA,1979,NA,"4/20/2020 2:41pm","4/20/2020 2:46pm",", ME","-70.374117","43.515122","unclear_coded_by_hand","Found"
25,"Old Orchard Beach","(AYOR - cops harrassing)","","Old Orchard Beach","ME","Cruisy Area,(AYOR)","Cruising Areas","checked",NA,1980,NA,"4/20/2020 1:22pm","7/20/2020 10:32am",", ME","-70.374117","43.515122","unclear_coded_by_hand","Found"
138,"Pleasant St.","","","Portland","ME","Cruisy Area","Cruising Areas","checked",NA,1976,NA,"4/20/2020 4:37pm","4/20/2020 4:39pm",", ME","-70.259993","43.653321","unclear_coded_by_hand","General Coordinates Used"
97,"Pleasant St.","('P' St.)","","Portland","ME","Cruisy Area","Cruising Areas","checked",NA,1978,NA,"4/20/2020 2:58pm","4/20/2020 2:59pm",", ME","-70.259993","43.653321","unclear_coded_by_hand","General Coordinates Used"
67,"Pleasant St.","('P' St.)","","Portland","ME","Cruisy Area","Cruising Areas","checked",NA,1979,NA,"4/20/2020 2:45pm","4/20/2020 2:46pm",", ME","-70.259993","43.653321","unclear_coded_by_hand","General Coordinates Used"
35,"Pleasant St.","","","Portland","ME","Cruisy Area","Cruising Areas","checked",NA,1980,NA,"4/20/2020 1:26pm","4/20/2020 2:46pm",", ME","-70.259993","43.653321","unclear_coded_by_hand","General Coordinates Used"
123,"Pleasant St.","(""P"" Street)","","Portland","ME","Cruisy Area","Cruising Areas","checked",NA,1977,NA,"4/20/2020 3:13pm","4/20/2020 3:15pm",", ME","-70.259993","43.653321","unclear_coded_by_hand","General Coordinates Used"
148,"Poor Richard's Pub","","U.S. Hwy. 1","Ogunquit","ME","(M),(R)","Restaurant","checked",NA,1975,NA,"4/20/2020 4:42pm","4/20/2020 4:45pm","U.S. Hwy. 1, ME","-70.596076","43.24523","unclear_coded_by_hand","Found"
132,"Poor Richard's Pub","(Piano bar) At crossroads (U.S. Hwy. 1)","","Ogunquit","ME","(M),(PE),(R)","Restaurant,Bars/Clubs","checked",NA,1976,NA,"4/20/2020 4:35pm","4/20/2020 4:39pm",", ME","-70.596076","43.24523","unclear_coded_by_hand","Found"
115,"Poor Richard's Pub","(Piano bar)","Shore Rd. (U.S. Highway 1)","Ogunquit","ME","(M),(PE),(R)","Restaurant,Bars/Clubs","checked",NA,1977,NA,"4/20/2020 3:09pm","4/20/2020 3:15pm","Shore Rd. (U.S. Highway 1), ME","-70.596076","43.24523","unclear_coded_by_hand","Found"
122,"Rook & Pawn","(Sundays only)","Forest Ave.","Portland","ME","(M)","Bars/Clubs","checked",NA,1977,NA,"4/20/2020 3:12pm","4/20/2020 3:15pm","Forest Ave., ME","-70.28936","43.680523","unclear_coded_by_hand","General Coordinates Used"
142,"Stage Door","(Sunday brunch)","Route 1","Wells","ME","(YC),(D),(R),(*)","Restaurant,Bars/Clubs","checked",NA,1976,NA,"4/20/2020 4:38pm","4/20/2020 4:39pm","Route 1, ME","-70.580521","43.322233","unclear_coded_by_hand","General Coordinates Used"
36,"State Theatre II","","","Portland","ME","Cruisy Area","Cruising Areas,Theatre","checked",NA,1980,NA,"4/20/2020 1:26pm","7/20/2020 10:33am",", ME","-70.263684","43.653982","unclear_coded_by_hand","Found"
68,"The Oaks","off Park Ave. (HOT)","","Portland","ME","(AYOR),Cruisy Area,(HOT)","Cruising Areas","checked",NA,1979,NA,"4/20/2020 2:45pm","7/20/2020 10:32am",", ME","-70.272969","43.656371","unclear_coded_by_hand","Found"
37,"The Oaks","off Park Ave.","","Portland","ME","Cruisy Area,(AYOR)","Cruising Areas","checked",NA,1980,NA,"4/20/2020 1:26pm","4/20/2020 2:46pm",", ME","-70.272969","43.656371","unclear_coded_by_hand","Found"
20,"The Tavern at Clay Hill Farm","(Very M) (Reservations required)","2 mi. W. on Agamenticus Rd.","Ogunquit","ME","(M),(R)","Restaurant","checked",NA,1980,NA,"4/20/2020 1:19pm","4/20/2020 2:46pm","2 mi. W. on Agamenticus Rd., ME","-70.627946","43.227716","unclear_coded_by_hand","Found"
166,"Valerie's","","U.S. Hwy. 1","Ogunquit","ME","","Bars/Clubs","checked",NA,1973,NA,"4/20/2020 4:54pm","4/20/2020 4:55pm","U.S. Hwy. 1, ME","-70.598622","43.246835","unclear_coded_by_hand","General Coordinates Used"
149,"Valerie's","","U.S. Hwy. 1","Ogunquit","ME","","Bars/Clubs","checked",NA,1975,NA,"4/20/2020 4:42pm","4/20/2020 4:45pm","U.S. Hwy. 1, ME","-70.598622","43.246835","unclear_coded_by_hand","General Coordinates Used"
133,"Valerie's","(bar only) At crossroads (U.S. Hwy. 1)","","Ogunquit","ME","(M),(R)","Restaurant,Bars/Clubs","checked",NA,1976,NA,"4/20/2020 4:35pm","4/20/2020 4:39pm",", ME","-70.598622","43.246835","unclear_coded_by_hand","General Coordinates Used"
116,"Valerie's","(Bar only) at Crossroads","","Ogunquit","ME","(R),(*)","Bars/Clubs,Restaurant","checked",NA,1977,NA,"4/20/2020 3:10pm","4/20/2020 3:15pm",", ME","-70.598622","43.246835","unclear_coded_by_hand","General Coordinates Used"
158,"Valerie's","","US Hwy. 1","Ogunquit","ME","","Bars/Clubs","checked",NA,1974,NA,"4/20/2020 4:47pm","4/20/2020 4:49pm","US Hwy. 1, ME","-70.598622","43.246835","unclear_coded_by_hand","General Coordinates Used"
109,"Vicinity of Sleepers Clothing Store","","","Bangor","ME","Cruisy Area","Cruising Areas","checked",NA,1977,NA,"4/20/2020 3:06pm","4/20/2020 3:08pm",", ME","-68.748712","44.829992","unclear_coded_by_hand","General Coordinates Used"
76,"Vicinity of Sleepers Clothing Store","","","Bangor","ME","Cruisy Area","Cruising Areas","checked",NA,1978,NA,"4/20/2020 2:50pm","4/20/2020 2:59pm",", ME","-68.748712","44.829992","unclear_coded_by_hand","General Coordinates Used"
45,"Vicinity of Sleepers Clothing Store","","","Bangor","ME","Cruisy Area","Cruising Areas","checked",NA,1979,NA,"4/20/2020 2:36pm","4/20/2020 2:46pm",", ME","-68.748712","44.829992","unclear_coded_by_hand","General Coordinates Used"
8,"Victinity of Sleepers Clothing Store","","","Bangor","ME","Cruisy Area","Cruising Areas","checked",NA,1980,NA,"4/20/2020 1:14pm","4/20/2020 2:46pm",", ME","-68.748712","44.829992","unclear_coded_by_hand","General Coordinates Used"
